timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;0.0;0.0;21.58;124.57;0.0;0.0;122.03;-122.03;-0.09;2159.4;0.0;122.0;0.0;-2.0;-1.5;4.08;1.38;0.0;0.0
2;00:30;0.2;0.0;21.58;124.14;0.0;0.0;722.03;-722.03;-0.54;2374.9;0.0;122.0;0.0;-2.0;-1.5;4.08;1.38;0.0;0.0
3;01:00;0.2;0.0;21.57;123.71;0.0;0.0;722.03;-722.03;-1.34;2576.2;0.0;122.0;0.0;-2.05;-3.7;4.07;1.37;0.0;0.0
4;01:30;0.2;0.0;21.54;123.28;0.0;0.0;722.03;-722.03;-1.34;2762.4;0.0;122.0;0.0;-2.15;-3.7;4.05;1.35;0.0;0.0
5;02:00;0.2;0.0;21.5;122.85;0.0;0.0;729.32;-729.32;-2.08;2937.2;0.0;129.3;0.0;-2.3;-5.7;4.03;1.33;0.0;0.0
6;02:30;0.0;1.0;21.26;159.46;0.0;0.0;3144.42;-3144.42;-8.96;3099.9;0.0;144.4;0.24;-2.5;-5.7;3.99;1.29;0.0;0.0
7;03:00;1.0;0.0;21.91;159.03;0.0;0.0;3152.21;-3152.21;-10.56;3256.0;0.0;152.2;0.0;-2.72;-6.7;3.95;1.25;0.0;0.0
8;03:30;0.0;0.84;21.65;187.77;0.0;0.0;2682.41;-2682.41;-8.99;3405.1;0.0;152.2;0.0;-2.97;-6.7;3.91;1.21;0.0;0.0
9;04:00;1.0;0.0;22.26;187.34;0.0;0.0;3292.01;-3292.01;-9.38;3520.9;0.0;292.0;0.0;-3.24;-5.7;3.86;1.16;0.0;0.0
10;04:30;0.94;0.0;22.8;186.91;0.0;0.0;3397.03;-3397.03;-9.68;3601.1;0.0;581.2;0.3;-3.54;-5.7;3.8;1.1;0.0;0.0
11;05:00;0.0;1.0;22.49;216.81;0.0;0.0;3840.38;-3840.38;-4.42;3991.4;0.0;840.4;0.0;-3.8;-2.3;3.76;1.06;0.0;0.0
12;05:30;0.79;0.0;22.8;216.38;0.0;0.0;3431.07;-3431.07;-3.95;4713.4;0.0;1067.4;0.3;-4.0;-2.3;3.72;1.02;0.0;0.0
13;06:00;0.49;0.0;22.8;215.95;0.0;0.0;2501.45;-2501.45;-33.27;5318.2;0.0;1040.8;0.3;-4.27;-26.6;3.67;1.0;0.0;0.0
14;06:30;0.54;0.0;22.8;215.52;0.0;0.0;2362.14;-2362.14;-31.42;5797.8;0.0;743.0;0.3;-4.62;-26.6;3.61;1.0;0.0;0.0
15;07:00;0.57;0.0;22.8;172.18;0.0;0.0;2232.18;-2232.18;-20.65;6005.8;4484.3;533.9;0.3;-4.87;-18.5;3.56;1.0;0.0;0.0
16;07:30;0.56;0.0;22.8;152.36;0.0;0.0;2107.19;-2107.19;-19.49;5923.3;2026.5;419.4;0.3;-5.02;-18.5;3.54;1.0;0.0;0.0
17;08:00;0.2;0.0;22.49;151.72;0.0;0.0;913.93;-913.93;-3.88;6116.5;22.7;313.9;0.0;-5.34;-8.5;3.48;1.0;0.0;0.0
18;08:30;0.2;0.0;22.13;145.58;0.0;0.0;818.15;-818.15;-3.48;6604.5;597.0;218.1;0.0;-5.84;-8.5;3.39;1.0;0.0;0.0
19;09:00;1.0;0.0;22.39;145.14;0.0;0.0;3310.79;-3310.79;-0.17;6634.3;0.0;310.8;0.0;-6.03;-0.1;3.36;1.0;0.0;0.0
20;09:30;1.0;0.0;22.69;105.89;0.0;0.0;3604.85;-3604.85;-0.18;6174.4;4058.3;604.9;0.19;-5.88;-0.1;3.38;1.0;0.0;0.0
21;10:00;0.32;0.0;22.5;105.46;0.0;0.0;1655.28;-1655.28;3.31;5787.3;0.0;691.4;0.0;-5.63;4.0;3.43;1.0;0.0;0.0
22;10:30;0.2;0.0;22.24;105.03;0.0;0.0;1156.06;-1156.06;2.31;5478.0;0.0;556.1;0.0;-5.28;4.0;3.49;1.0;0.0;0.0
23;11:00;0.2;0.0;21.99;104.6;0.0;0.0;1013.28;-1013.28;4.21;5269.1;0.0;413.3;0.0;-4.98;8.3;3.54;1.0;0.0;0.0
24;11:30;1.0;0.0;22.42;104.17;0.0;0.0;3262.52;-3262.52;13.54;5167.5;0.0;262.5;0.0;-4.73;8.3;3.59;1.0;0.0;0.0
25;12:00;0.2;0.0;22.22;103.74;0.0;0.0;1043.38;-1043.38;3.7;4784.9;0.0;443.4;0.0;-4.58;7.1;3.62;1.0;0.0;0.0
26;12:30;0.2;0.0;22.06;102.69;0.0;0.0;1578.73;-1578.73;5.6;4102.0;64.6;978.7;0.0;-4.53;7.1;3.63;1.0;0.0;0.0
27;13:00;1.0;0.0;22.59;102.26;0.0;0.0;4251.16;-4251.16;-3.61;4005.0;0.0;1251.2;0.09;-4.45;-1.7;3.64;1.0;0.0;0.0
28;13:30;0.2;0.0;22.41;101.83;0.0;0.0;1842.52;-1842.52;-1.57;4534.3;0.0;1242.5;0.0;-4.35;-1.7;3.66;1.0;0.0;0.0
29;14:00;0.0;0.0;22.04;101.4;0.0;0.0;1080.28;-1080.28;-0.92;4794.4;0.0;1080.3;0.0;-4.25;-1.7;3.67;1.0;0.0;0.0
30;14:30;0.2;0.0;21.84;100.97;0.0;0.0;1353.84;-1353.84;-1.15;4766.7;0.0;753.8;0.0;-4.15;-1.7;3.69;1.0;0.0;0.0
31;15:00;0.2;0.0;21.64;100.53;0.0;0.0;1187.29;-1187.29;-2.02;4767.4;0.0;587.3;0.0;-4.08;-3.4;3.71;1.01;0.0;0.0
32;15:30;1.0;0.0;22.12;100.1;0.0;0.0;3591.66;-3591.66;-6.11;4798.7;0.0;591.7;0.0;-4.03;-3.4;3.72;1.02;0.0;0.0
33;16:00;0.42;0.0;22.11;99.67;0.0;0.0;1857.65;-1857.65;-0.93;4847.0;0.0;582.6;0.0;-3.95;-1.0;3.73;1.03;0.0;0.0
34;16:30;1.0;0.0;22.59;99.24;0.0;0.0;3559.34;-3559.34;-1.78;4913.7;0.0;559.3;0.09;-3.85;-1.0;3.75;1.05;0.0;0.0
35;17:00;0.0;0.0;22.21;98.81;0.0;0.0;688.43;-688.43;4.1;4918.8;0.0;688.4;0.0;-3.8;11.9;3.76;1.06;0.0;0.0
36;17:30;0.0;0.0;21.84;98.38;0.0;0.0;980.42;-980.42;5.83;4858.3;0.0;980.4;0.0;-3.8;11.9;3.76;1.06;0.0;0.0
37;18:00;0.0;0.0;21.47;97.95;0.0;0.0;1215.72;-1215.72;5.96;4803.2;0.0;1215.7;0.03;-3.87;9.8;3.74;1.04;0.0;0.0
38;18:30;1.0;0.0;21.95;93.9;0.0;0.0;4390.4;-4390.4;21.51;4753.8;378.8;1390.4;0.0;-4.02;9.8;3.72;1.02;0.0;0.0
39;19:00;0.0;0.0;21.58;93.47;0.0;0.0;1246.58;-1246.58;8.29;4800.4;0.0;1246.6;0.0;-3.91;13.3;3.74;1.04;0.0;0.0
40;19:30;0.0;0.0;21.2;93.04;0.0;0.0;762.29;-762.29;5.07;4949.7;0.0;762.3;0.3;-3.51;13.3;3.81;1.11;0.0;0.0
41;20:00;0.42;0.0;21.2;90.38;0.0;0.0;1801.63;-1801.63;7.21;4827.6;232.2;551.5;0.3;-3.01;8.0;3.9;1.2;0.0;0.0
42;20:30;0.37;0.0;21.2;87.83;0.0;0.0;1746.44;-1746.44;6.99;4415.6;221.7;633.1;0.3;-2.41;8.0;4.01;1.31;0.0;0.0
43;21:00;0.35;0.0;21.2;87.4;0.0;0.0;1724.02;-1724.02;6.64;4252.6;0.0;677.3;0.3;-1.86;7.7;4.11;1.41;0.0;0.0
44;21:30;0.85;0.0;21.68;86.97;0.0;0.0;3226.99;-3226.99;12.42;4355.8;0.0;681.5;0.0;-1.36;7.7;4.2;1.5;0.0;0.0
45;22:00;0.0;0.0;21.39;86.54;0.0;0.0;555.21;-555.21;2.39;3762.9;0.0;555.2;0.11;-0.98;8.6;4.26;1.56;0.0;0.0
46;22:30;0.0;0.0;21.2;86.11;0.0;0.0;289.5;-289.5;1.24;2425.7;0.0;289.5;0.3;-0.73;8.6;4.31;1.61;0.0;0.0
47;23:00;1.0;0.0;22.06;85.68;0.0;0.0;3142.06;-3142.06;-5.66;1827.6;0.0;142.1;0.0;-0.48;-3.6;4.35;1.65;0.0;0.0
48;23:30;0.0;0.2;21.9;95.0;0.0;0.0;721.04;-721.04;-1.3;2019.4;0.0;121.0;0.0;-0.23;-3.6;4.4;1.7;0.0;0.0
