timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;0.0;1.0;21.58;164.18;0.0;0.0;3121.26;-3121.26;-2.34;2142.4;0.0;121.3;0.0;-2.0;-1.5;4.08;1.38;0.0;0.0
2;00:30;0.28;0.0;21.67;163.75;0.0;0.0;970.52;-970.52;-0.73;2339.4;0.0;121.2;0.0;-2.0;-1.5;4.08;1.38;0.0;0.0
3;01:00;0.2;0.0;21.65;163.32;0.0;0.0;721.87;-721.87;-1.34;2535.9;0.0;121.9;0.0;-2.05;-3.7;4.07;1.37;0.0;0.0
4;01:30;0.2;0.0;21.63;162.89;0.0;0.0;721.7;-721.7;-1.34;2733.8;0.0;121.7;0.0;-2.15;-3.7;4.05;1.35;0.0;0.0
5;02:00;0.2;0.0;21.59;162.46;0.0;0.0;729.61;-729.61;-2.08;2878.9;0.0;129.6;0.0;-2.3;-5.7;4.03;1.33;0.0;0.0
6;02:30;0.2;0.0;21.53;162.02;0.0;0.0;745.51;-745.51;-2.12;3075.3;0.0;145.5;0.0;-2.5;-5.7;3.99;1.29;0.0;0.0
7;03:00;0.0;1.0;21.28;197.48;0.0;0.0;3152.21;-3152.21;-10.56;3237.5;0.0;152.2;0.22;-2.72;-6.7;3.95;1.25;0.0;0.0
8;03:30;0.2;0.0;21.2;197.05;0.0;0.0;752.92;-752.92;-2.52;3376.7;0.0;152.9;0.3;-2.97;-6.7;3.91;1.21;0.0;0.0
9;04:00;0.81;0.0;21.65;196.62;0.0;0.0;2717.91;-2717.91;-7.75;3444.9;0.0;295.4;0.0;-3.24;-5.7;3.86;1.16;0.0;0.0
10;04:30;1.0;0.0;22.24;196.19;0.0;0.0;3586.39;-3586.39;-10.22;3586.7;0.0;586.4;0.0;-3.54;-5.7;3.8;1.1;0.0;0.0
11;05:00;1.0;0.0;22.8;195.76;0.0;0.0;3836.86;-3836.86;-4.41;3943.1;0.0;836.9;0.3;-3.8;-2.3;3.76;1.06;0.0;0.0
12;05:30;0.42;0.0;22.8;195.33;0.0;0.0;2320.88;-2320.88;-2.67;4641.1;0.0;1061.5;0.3;-4.0;-2.3;3.72;1.02;0.0;0.0
13;06:00;0.48;0.0;22.8;194.89;0.0;0.0;2484.89;-2484.89;-33.05;5283.1;0.0;1033.8;0.3;-4.27;-26.6;3.67;1.0;0.0;0.0
14;06:30;0.53;0.0;22.8;194.46;0.0;0.0;2332.78;-2332.78;-31.03;5686.9;0.0;744.3;0.3;-4.62;-26.6;3.61;1.0;0.0;0.0
15;07:00;0.5;0.0;22.76;152.4;0.0;0.0;2042.16;-2042.16;-18.89;5905.6;4351.3;535.0;0.26;-4.87;-18.5;3.56;1.0;0.0;0.0
