timeslot;time of day;heatGenerationCoefficientSpaceHeating;temperatureBufferStorage;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];Electricity [W];thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);numberOfStarts_HP;HP_isRunning
32;15:30;0.3;21.04;0.0;0.0;11462.97;-11462.97;159.91;19236.9;6908.7;0.46;-0.93;27.9;4.27;0.0;0.0
33;16:00;0.31;21.04;0.0;0.0;10576.25;-10576.25;150.71;19315.7;5999.2;0.46;-0.95;28.5;4.27;0.0;0.0
34;16:30;0.3;21.04;0.0;0.0;8849.69;-8849.69;126.11;18837.7;4365.7;0.46;-1.05;28.5;4.25;0.0;0.0
35;17:00;0.0;20.81;0.0;0.0;4498.71;-4498.71;71.75;18513.6;4498.7;0.69;-1.15;31.9;4.23;0.0;0.0
36;17:30;0.29;20.81;0.0;0.0;10927.59;-10927.59;174.3;18353.9;6520.1;0.69;-1.25;31.9;4.22;0.0;0.0
37;18:00;0.31;20.81;0.0;0.0;12042.82;-12042.82;187.87;19410.3;7369.6;0.69;-1.32;31.2;4.2;0.0;0.0
38;18:30;0.35;20.81;0.0;0.0;12211.62;-12211.62;190.5;21766.7;6966.3;0.69;-1.37;31.2;4.19;0.0;0.0
39;19:00;0.34;20.81;0.0;0.0;12774.07;-12774.07;203.75;21306.2;7638.2;0.69;-1.38;31.9;4.19;0.0;0.0
40;19:30;0.0;20.6;0.0;0.0;9459.45;-9459.45;150.88;17834.6;9459.4;0.9;-1.33;31.9;4.2;0.0;0.0
41;20:00;0.0;20.4;0.0;0.0;8951.9;-8951.9;127.56;16542.8;8951.9;1.1;-1.32;28.5;4.2;0.0;0.0
42;20:30;1.0;20.94;0.0;0.0;20955.0;-20955.0;298.61;17581.1;5955.0;0.56;-1.37;28.5;4.19;0.0;0.0
43;21:00;0.29;20.94;0.0;0.0;8635.24;-8635.24;108.37;17728.2;4348.4;0.56;-1.4;25.1;4.19;0.0;0.0
44;21:30;0.27;20.94;0.0;0.0;8322.52;-8322.52;104.45;16922.7;4228.0;0.56;-1.4;25.1;4.19;0.0;0.0
45;22:00;0.24;20.94;0.0;0.0;7352.77;-7352.77;73.53;14699.0;3778.1;0.56;-1.47;20.0;4.17;0.0;0.0
46;22:30;0.84;21.42;0.0;0.0;15554.35;-15554.35;155.54;10959.2;2976.0;0.08;-1.62;20.0;4.15;0.0;0.0
47;23:00;0.2;21.47;0.0;0.0;5415.56;-5415.56;35.47;8560.0;2415.6;0.03;-1.75;13.1;4.13;0.0;0.0
48;23:30;0.2;21.52;0.0;0.0;5113.58;-5113.58;33.49;7593.8;2113.6;0.0;-1.85;13.1;4.11;0.0;0.0
