timeslot;time of day;heatGenerationCoefficientSpaceHeating;temperatureBufferStorage;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];Electricity [W];thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);numberOfStarts_HP;HP_isRunning
1;00:00;0.86;22.28;0.0;0.0;15392.98;-15392.98;76.96;9511.9;2560.5;0.0;-1.1;10.0;4.24;0.0;0.0
2;00:30;0.6;22.63;0.0;0.0;11012.12;-11012.12;55.06;8504.9;2003.1;0.13;-1.1;10.0;4.24;0.0;0.0
3;01:00;0.2;22.68;0.0;0.0;4721.32;-4721.32;28.09;8458.7;1721.3;0.18;-1.1;11.9;4.24;0.0;0.0
4;01:30;0.2;22.72;0.0;0.0;4734.07;-4734.07;28.17;9439.6;1734.1;0.22;-1.1;11.9;4.24;0.0;0.0
5;02:00;0.2;22.75;0.0;0.0;4651.27;-4651.27;22.33;10173.3;1651.3;0.25;-1.15;9.6;4.23;0.0;0.0
6;02:30;0.2;22.77;0.0;0.0;4466.34;-4466.34;21.44;10642.7;1466.3;0.27;-1.25;9.6;4.22;0.0;0.0
7;03:00;0.2;22.78;0.0;0.0;4596.53;-4596.53;17.93;10946.3;1596.5;0.28;-1.28;7.8;4.21;0.0;0.0
8;03:30;0.2;22.8;0.0;0.0;5063.59;-5063.59;19.75;11072.5;2063.6;0.3;-1.23;7.8;4.22;0.0;0.0
9;04:00;0.2;22.8;0.0;0.0;5387.37;-5387.37;23.44;12449.2;2387.4;0.3;-1.18;8.7;4.23;0.0;0.0
10;04:30;0.24;22.8;0.0;0.0;6189.5;-6189.5;26.92;15162.6;2558.0;0.3;-1.13;8.7;4.24;0.0;0.0
11;05:00;0.28;22.8;0.0;0.0;7723.75;-7723.75;34.76;17610.9;3528.2;0.3;-1.05;9.0;4.25;0.0;0.0
12;05:30;0.31;22.8;0.0;0.0;10039.28;-10039.28;45.18;19776.0;5353.3;0.3;-0.95;9.0;4.27;0.0;0.0
13;06:00;0.33;22.8;0.0;0.0;11172.53;-11172.53;103.35;21156.2;6179.0;0.3;-0.88;18.5;4.28;0.0;0.0
14;06:30;0.34;22.8;0.0;0.0;11045.59;-11045.59;102.17;21697.4;5936.6;0.3;-0.83;18.5;4.29;0.0;0.0
15;07:00;0.2;22.66;0.0;0.0;8285.69;-8285.69;135.06;24040.9;5285.7;0.16;-0.8;32.6;4.3;0.0;0.0
16;07:30;0.33;22.58;0.0;0.0;9119.67;-9119.67;148.65;28311.2;4198.2;0.08;-0.8;32.6;4.3;0.0;0.0
17;08:00;0.77;22.8;0.0;0.0;15441.11;-15441.11;219.26;30594.2;3909.1;0.3;-0.78;28.4;4.3;0.0;0.0
18;08:30;0.48;22.8;0.0;0.0;11661.59;-11661.59;165.59;30753.1;4473.6;0.3;-0.73;28.4;4.31;0.0;0.0
19;09:00;0.46;22.8;0.0;0.0;11725.04;-11725.04;156.53;29581.8;4822.0;0.3;-0.68;26.7;4.32;0.0;0.0
20;09:30;0.42;22.8;0.0;0.0;11229.05;-11229.05;149.91;26988.7;4939.6;0.3;-0.63;26.7;4.33;0.0;0.0
21;10:00;0.37;22.8;0.0;0.0;10260.17;-10260.17;138.0;23979.9;4678.7;0.3;-0.58;26.9;4.34;0.0;0.0
22;10:30;0.32;22.8;0.0;0.0;8789.3;-8789.3;118.22;20526.9;4013.3;0.3;-0.53;26.9;4.35;0.0;0.0
23;11:00;0.32;22.8;0.0;0.0;8318.75;-8318.75;125.2;20551.4;3542.8;0.3;-0.5;30.1;4.35;0.0;0.0
24;11:30;0.38;22.8;0.0;0.0;8917.46;-8917.46;134.21;24293.1;3280.5;0.3;-0.5;30.1;4.35;0.0;0.0
25;12:00;0.33;22.77;0.0;0.0;8625.83;-8625.83;127.23;24228.4;3624.8;0.27;-0.52;29.5;4.35;0.0;0.0
26;12:30;0.35;22.8;0.0;0.0;9930.69;-9930.69;146.48;20094.6;4617.7;0.3;-0.57;29.5;4.34;0.0;0.0
27;13:00;0.3;22.8;0.0;0.0;9149.07;-9149.07;129.92;19094.5;4680.6;0.3;-0.65;28.4;4.32;0.0;0.0
28;13:30;0.34;22.8;0.0;0.0;8781.85;-8781.85;124.7;21444.2;3749.4;0.3;-0.75;28.4;4.31;0.0;0.0
29;14:00;0.35;22.8;0.0;0.0;8944.16;-8944.16;123.43;22061.9;3745.2;0.3;-0.85;27.6;4.29;0.0;0.0
30;14:30;0.33;22.8;0.0;0.0;9663.91;-9663.91;133.36;20828.1;4731.9;0.3;-0.95;27.6;4.27;0.0;0.0
31;15:00;0.33;22.8;0.0;0.0;10261.79;-10261.79;143.15;20880.4;5311.8;0.3;-0.98;27.9;4.26;0.0;0.0
32;15:30;0.21;22.69;0.0;0.0;8594.71;-8594.71;119.9;22307.5;5456.7;0.19;-0.93;27.9;4.27;0.0;0.0
33;16:00;0.0;22.42;0.0;0.0;5177.59;-5177.59;73.78;22950.2;5177.6;0.0;-0.95;28.5;4.27;0.0;0.0
34;16:30;0.0;22.14;0.0;0.0;4445.16;-4445.16;63.34;22754.3;4445.2;0.0;-1.05;28.5;4.25;0.0;0.0
35;17:00;0.0;21.88;0.0;0.0;4813.74;-4813.74;76.78;21667.1;4813.7;0.0;-1.15;31.9;4.23;0.0;0.0
36;17:30;0.0;21.65;0.0;0.0;6359.26;-6359.26;101.43;19627.0;6359.3;0.0;-1.25;31.9;4.22;0.0;0.0
37;18:00;0.0;21.42;0.0;0.0;7630.87;-7630.87;119.04;18520.1;7630.9;0.08;-1.32;31.2;4.2;0.0;0.0
38;18:30;0.0;21.2;0.0;0.0;8609.7;-8609.7;134.31;18410.8;8609.7;0.3;-1.37;31.2;4.19;0.0;0.0
39;19:00;0.28;21.2;0.0;0.0;13289.99;-13289.99;211.98;17423.6;9081.0;0.3;-1.38;31.9;4.19;0.0;0.0
40;19:30;0.25;21.2;0.0;0.0;12752.22;-12752.22;203.4;15498.1;9009.7;0.3;-1.33;31.9;4.2;0.0;0.0
41;20:00;0.25;21.2;0.0;0.0;11576.36;-11576.36;164.96;15246.7;7893.9;0.3;-1.32;28.5;4.2;0.0;0.0
42;20:30;0.27;21.2;0.0;0.0;9718.86;-9718.86;138.49;16784.7;5661.4;0.3;-1.37;28.5;4.19;0.0;0.0
43;21:00;0.28;21.2;0.0;0.0;8679.67;-8679.67;108.93;17539.8;4437.7;0.3;-1.4;25.1;4.19;0.0;0.0
44;21:30;0.28;21.2;0.0;0.0;8514.85;-8514.85;106.86;17458.0;4292.4;0.3;-1.4;25.1;4.19;0.0;0.0
45;22:00;0.44;21.34;0.0;0.0;10623.08;-10623.08;106.23;15493.9;4045.6;0.16;-1.47;20.0;4.17;0.0;0.0
46;22:30;0.0;21.2;0.0;0.0;3690.37;-3690.37;36.9;11517.9;3690.4;0.3;-1.62;20.0;4.15;0.0;0.0
47;23:00;0.28;21.3;0.0;0.0;7496.68;-7496.68;49.1;8950.0;3238.2;0.2;-1.75;13.1;4.13;0.0;0.0
48;23:30;0.2;21.35;0.0;0.0;5682.32;-5682.32;37.22;7887.4;2682.3;0.15;-1.85;13.1;4.11;0.0;0.0
