timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;0.0;1.0;21.6;168.83;0.0;0.0;3129.57;-3129.57;15.65;1952.6;0.0;129.6;0.0;-1.1;10.0;4.24;1.54;0.0;0.0
2;00:30;0.0;1.0;21.42;212.65;0.0;0.0;3122.91;-3122.91;15.61;2205.0;0.0;122.9;0.08;-1.1;10.0;4.24;1.54;0.0;0.0
3;01:00;0.2;0.0;21.43;212.22;0.0;0.0;724.91;-724.91;4.31;2416.3;0.0;124.9;0.07;-1.1;11.9;4.24;1.54;0.0;0.0
4;01:30;0.0;0.84;21.24;248.92;0.0;0.0;2649.87;-2649.87;15.77;2494.1;0.0;133.2;0.26;-1.1;11.9;4.24;1.54;0.0;0.0
5;02:00;1.0;0.0;22.0;248.49;0.0;0.0;3135.75;-3135.75;15.05;2684.5;0.0;135.7;0.0;-1.15;9.6;4.23;1.53;0.0;0.0
6;02:30;1.0;0.0;22.74;248.06;0.0;0.0;3127.9;-3127.9;15.01;2875.4;0.0;127.9;0.24;-1.25;9.6;4.22;1.52;0.0;0.0
7;03:00;0.2;0.0;22.71;247.63;0.0;0.0;717.61;-717.61;2.8;2933.0;0.0;117.6;0.21;-1.28;7.8;4.21;1.51;0.0;0.0
8;03:30;0.2;0.0;22.68;247.2;0.0;0.0;705.63;-705.63;2.75;2837.7;0.0;105.6;0.18;-1.23;7.8;4.22;1.52;0.0;0.0
9;04:00;0.36;0.0;22.8;246.77;0.0;0.0;1173.69;-1173.69;5.11;2957.0;0.0;101.8;0.3;-1.18;8.7;4.23;1.53;0.0;0.0
10;04:30;0.2;0.0;22.73;246.34;0.0;0.0;708.38;-708.38;3.08;3383.4;0.0;108.4;0.23;-1.13;8.7;4.24;1.54;0.0;0.0
11;05:00;0.34;0.0;22.8;245.91;0.0;0.0;1143.52;-1143.52;5.15;3433.2;0.0;116.9;0.3;-1.05;9.0;4.25;1.55;0.0;0.0
12;05:30;0.24;0.0;22.8;245.48;0.0;0.0;859.1;-859.1;3.87;3058.3;0.0;132.2;0.3;-0.95;9.0;4.27;1.57;0.0;0.0
13;06:00;0.0;0.0;22.56;245.05;0.0;0.0;474.75;-474.75;4.39;3113.4;0.0;474.8;0.06;-0.88;18.5;4.28;1.58;0.0;0.0
14;06:30;0.0;0.0;22.29;244.61;0.0;0.0;1180.21;-1180.21;10.92;3516.9;0.0;1180.2;0.0;-0.83;18.5;4.29;1.59;0.0;0.0
15;07:00;0.0;0.0;21.96;242.3;0.0;0.0;1497.56;-1497.56;24.41;4272.4;196.7;1497.6;0.0;-0.8;32.6;4.3;1.6;0.0;0.0
16;07:30;0.0;0.0;21.57;157.78;0.0;0.0;1410.16;-1410.16;22.99;5028.5;8790.0;1410.2;0.0;-0.8;32.6;4.3;1.6;0.0;0.0
17;08:00;1.0;0.0;22.14;157.35;0.0;0.0;4134.71;-4134.71;58.71;5354.9;0.0;1134.7;0.0;-0.78;28.4;4.3;1.6;0.0;0.0
18;08:30;1.0;0.0;22.76;156.92;0.0;0.0;3694.07;-3694.07;52.46;4858.1;0.0;694.1;0.26;-0.73;28.4;4.31;1.61;0.0;0.0
19;09:00;0.2;0.0;22.58;156.49;0.0;0.0;1045.0;-1045.0;13.95;4898.3;0.0;445.0;0.08;-0.68;26.7;4.32;1.62;0.0;0.0
20;09:30;0.2;0.0;22.35;156.06;0.0;0.0;1040.87;-1040.87;13.9;5492.0;0.0;440.9;0.0;-0.63;26.7;4.33;1.63;0.0;0.0
21;10:00;0.2;0.0;22.11;155.62;0.0;0.0;1196.15;-1196.15;16.09;5665.8;0.0;596.2;0.0;-0.58;26.9;4.34;1.64;0.0;0.0
22;10:30;0.4;0.0;22.09;155.19;0.0;0.0;2130.05;-2130.05;28.65;5459.0;0.0;928.5;0.0;-0.53;26.9;4.35;1.65;0.0;0.0
23;11:00;0.2;0.0;21.89;154.76;0.0;0.0;1566.02;-1566.02;23.57;5209.7;0.0;966.0;0.0;-0.5;30.1;4.35;1.65;0.0;0.0
24;11:30;1.0;0.0;22.52;114.55;0.0;0.0;3671.45;-3671.45;55.26;4810.2;4158.6;671.4;0.02;-0.5;30.1;4.35;1.65;0.0;0.0
25;12:00;0.2;0.0;22.38;113.43;0.0;0.0;1514.74;-1514.74;22.34;4333.4;71.3;914.7;0.0;-0.52;29.5;4.35;1.65;0.0;0.0
26;12:30;0.2;0.0;22.28;110.07;0.0;0.0;2322.56;-2322.56;34.26;3808.4;306.5;1722.6;0.0;-0.57;29.5;4.34;1.64;0.0;0.0
27;13:00;0.2;0.0;22.21;109.64;0.0;0.0;2309.73;-2309.73;32.8;3568.3;0.0;1709.7;0.0;-0.65;28.4;4.32;1.62;0.0;0.0
28;13:30;0.2;0.0;22.12;109.21;0.0;0.0;1470.06;-1470.06;20.87;3706.3;0.0;870.1;0.0;-0.75;28.4;4.31;1.61;0.0;0.0
29;14:00;1.0;0.0;22.8;108.78;0.0;0.0;3535.15;-3535.15;48.79;3886.6;0.0;535.2;0.3;-0.85;27.6;4.29;1.59;0.0;0.0
30;14:30;0.31;0.0;22.8;108.35;0.0;0.0;1729.32;-1729.32;23.86;3984.9;0.0;785.5;0.3;-0.95;27.6;4.27;1.57;0.0;0.0
31;15:00;0.2;0.0;22.66;107.92;0.0;0.0;1508.45;-1508.45;21.04;4320.4;0.0;908.4;0.16;-0.98;27.9;4.26;1.56;0.0;0.0
32;15:30;0.41;0.0;22.68;107.49;0.0;0.0;2123.31;-2123.31;29.62;4932.6;0.0;903.2;0.18;-0.93;27.9;4.27;1.57;0.0;0.0
33;16:00;0.0;0.0;22.28;107.06;0.0;0.0;735.74;-735.74;10.48;5178.1;0.0;735.7;0.0;-0.95;28.5;4.27;1.57;0.0;0.0
34;16:30;0.0;0.0;21.88;106.63;0.0;0.0;404.33;-404.33;5.76;5176.6;0.0;404.3;0.0;-1.05;28.5;4.25;1.55;0.0;0.0
35;17:00;0.0;0.0;21.51;106.2;0.0;0.0;472.79;-472.79;7.54;4766.7;0.0;472.8;0.0;-1.15;31.9;4.23;1.53;0.0;0.0
36;17:30;0.0;0.0;21.2;105.77;0.0;0.0;952.62;-952.62;15.19;4034.3;0.0;952.6;0.3;-1.25;31.9;4.22;1.52;0.0;0.0
37;18:00;1.0;0.0;21.88;105.34;0.0;0.0;4053.93;-4053.93;63.24;3660.0;0.0;1053.9;0.0;-1.32;31.2;4.2;1.5;0.0;0.0
38;18:30;0.22;0.0;21.81;104.91;0.0;0.0;1423.37;-1423.37;22.2;3707.4;0.0;752.6;0.0;-1.37;31.2;4.19;1.49;0.0;0.0
39;19:00;0.0;0.0;21.52;104.48;0.0;0.0;577.15;-577.15;9.21;3792.6;0.0;577.2;0.0;-1.38;31.9;4.19;1.49;0.0;0.0
40;19:30;0.0;0.0;21.2;101.11;0.0;0.0;566.63;-566.63;9.04;4077.0;306.5;566.6;0.3;-1.33;31.9;4.2;1.5;0.0;0.0
41;20:00;0.3;0.0;21.2;100.68;0.0;0.0;1512.93;-1512.93;21.56;3737.8;0.0;612.6;0.3;-1.32;28.5;4.2;1.5;0.0;0.0
42;20:30;0.24;0.0;21.2;99.2;0.0;0.0;1446.46;-1446.46;20.61;2972.8;109.5;726.8;0.3;-1.37;28.5;4.19;1.49;0.0;0.0
43;21:00;0.29;0.0;21.26;98.77;0.0;0.0;1633.61;-1633.61;20.5;2771.0;0.0;763.3;0.24;-1.4;25.1;4.19;1.49;0.0;0.0
44;21:30;0.2;0.0;21.2;96.72;0.0;0.0;1321.37;-1321.37;16.58;3297.3;169.3;721.4;0.3;-1.4;25.1;4.19;1.49;0.0;0.0
45;22:00;0.54;0.0;21.45;96.29;0.0;0.0;2239.06;-2239.06;22.39;3441.6;0.0;625.1;0.05;-1.47;20.0;4.17;1.47;0.0;0.0
46;22:30;0.0;0.0;21.2;95.86;0.0;0.0;458.06;-458.06;4.58;3206.7;0.0;458.1;0.3;-1.62;20.0;4.15;1.45;0.0;0.0
47;23:00;0.36;0.0;21.33;95.43;0.0;0.0;1392.39;-1392.39;9.12;2738.1;0.0;317.2;0.17;-1.75;13.1;4.13;1.43;0.0;0.0
48;23:30;0.2;0.0;21.35;95.0;0.0;0.0;784.1;-784.1;5.14;2111.9;0.0;184.1;0.0;-1.85;13.1;4.11;1.41;0.0;0.0
