timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;1.0;0.0;22.56;124.57;0.0;0.0;3143.79;-3143.79;15.72;2135.9;0.0;143.8;0.06;-1.1;10.0;4.24;1.54;0.0;0.0
2;00:30;0.44;0.0;22.8;124.14;0.0;0.0;1475.71;-1475.71;7.38;2432.3;0.0;143.1;0.3;-1.1;10.0;4.24;1.54;0.0;0.0
3;01:00;0.0;0.44;22.58;143.13;0.0;0.0;1460.15;-1460.15;8.69;2818.6;0.0;143.7;0.08;-1.1;11.9;4.24;1.54;0.0;0.0
4;01:30;0.2;0.0;22.52;142.7;0.0;0.0;745.81;-745.81;4.44;3300.9;0.0;145.8;0.02;-1.1;11.9;4.24;1.54;0.0;0.0
5;02:00;0.2;0.0;22.44;142.27;0.0;0.0;743.55;-743.55;3.57;3542.3;0.0;143.6;0.0;-1.15;9.6;4.23;1.53;0.0;0.0
6;02:30;0.2;0.0;22.36;141.84;0.0;0.0;736.69;-736.69;3.54;3526.2;0.0;136.7;0.0;-1.25;9.6;4.22;1.52;0.0;0.0
7;03:00;0.2;0.0;22.28;141.41;0.0;0.0;728.83;-728.83;2.84;3489.0;0.0;128.8;0.0;-1.28;7.8;4.21;1.51;0.0;0.0
8;03:30;0.2;0.0;22.21;140.98;0.0;0.0;719.91;-719.91;2.81;3429.1;0.0;119.9;0.0;-1.23;7.8;4.22;1.52;0.0;0.0
9;04:00;0.2;0.0;22.14;140.55;0.0;0.0;738.95;-738.95;3.21;3455.6;0.0;138.9;0.0;-1.18;8.7;4.23;1.53;0.0;0.0
10;04:30;0.97;0.0;22.8;140.11;0.0;0.0;3087.67;-3087.67;13.43;3574.5;0.0;187.9;0.3;-1.13;8.7;4.24;1.54;0.0;0.0
11;05:00;0.29;0.0;22.8;139.68;0.0;0.0;1461.21;-1461.21;6.58;3642.8;0.0;593.6;0.3;-1.05;9.0;4.25;1.55;0.0;0.0
12;05:30;0.29;0.0;22.8;139.25;0.0;0.0;2248.07;-2248.07;10.12;3656.9;0.0;1380.8;0.3;-0.95;9.0;4.27;1.57;0.0;0.0
13;06:00;0.2;0.0;22.7;138.82;0.0;0.0;2399.6;-2399.6;22.2;3797.2;0.0;1799.6;0.2;-0.88;18.5;4.28;1.58;0.0;0.0
14;06:30;0.2;0.0;22.58;138.39;0.0;0.0;2424.69;-2424.69;22.43;4072.2;0.0;1824.7;0.08;-0.83;18.5;4.29;1.59;0.0;0.0
15;07:00;0.2;0.0;22.46;128.68;0.0;0.0;2120.43;-2120.43;34.56;4197.0;970.5;1520.4;0.0;-0.8;32.6;4.3;1.6;0.0;0.0
16;07:30;0.2;0.0;22.33;119.45;0.0;0.0;1464.1;-1464.1;23.86;4161.0;919.9;864.1;0.0;-0.8;32.6;4.3;1.6;0.0;0.0
17;08:00;0.2;0.0;22.19;119.02;0.0;0.0;1122.38;-1122.38;15.94;4405.9;0.0;522.4;0.0;-0.78;28.4;4.3;1.6;0.0;0.0
18;08:30;1.0;0.0;22.8;118.59;0.0;0.0;3516.95;-3516.95;49.94;4950.8;0.0;516.9;0.3;-0.73;28.4;4.31;1.61;0.0;0.0
19;09:00;0.2;0.0;22.6;118.15;0.0;0.0;1318.66;-1318.66;17.6;5068.2;0.0;718.7;0.1;-0.68;26.7;4.32;1.62;0.0;0.0
20;09:30;0.2;0.0;22.44;117.72;0.0;0.0;1741.81;-1741.81;23.25;4728.6;0.0;1141.8;0.0;-0.63;26.7;4.33;1.63;0.0;0.0
21;10:00;0.72;0.0;22.8;117.29;0.0;0.0;3340.03;-3340.03;44.92;4537.5;0.0;1188.7;0.3;-0.58;26.9;4.34;1.64;0.0;0.0
22;10:30;0.0;0.0;22.45;116.86;0.0;0.0;833.48;-833.48;11.21;4505.2;0.0;833.5;0.0;-0.53;26.9;4.35;1.65;0.0;0.0
23;11:00;0.0;0.0;22.11;116.43;0.0;0.0;1044.61;-1044.61;15.72;4362.5;0.0;1044.6;0.0;-0.5;30.1;4.35;1.65;0.0;0.0
24;11:30;0.0;0.0;21.8;112.19;0.0;0.0;1861.19;-1861.19;28.01;4101.9;398.0;1861.2;0.0;-0.5;30.1;4.35;1.65;0.0;0.0
25;12:00;0.0;0.0;21.47;111.76;0.0;0.0;1885.49;-1885.49;27.81;4287.9;0.0;1885.5;0.03;-0.52;29.5;4.35;1.65;0.0;0.0
26;12:30;0.33;0.0;21.41;109.21;0.0;0.0;2051.68;-2051.68;30.26;4951.1;221.7;1062.9;0.09;-0.57;29.5;4.34;1.64;0.0;0.0
27;13:00;0.2;0.0;21.2;108.78;0.0;0.0;1325.47;-1325.47;18.82;5309.8;0.0;725.5;0.3;-0.65;28.4;4.32;1.62;0.0;0.0
28;13:30;1.0;0.0;21.78;108.35;0.0;0.0;3906.72;-3906.72;55.48;5342.7;0.0;906.7;0.0;-0.75;28.4;4.31;1.61;0.0;0.0
29;14:00;0.2;0.0;21.58;107.92;0.0;0.0;1583.79;-1583.79;21.86;5142.5;0.0;983.8;0.0;-0.85;27.6;4.29;1.59;0.0;0.0
30;14:30;1.0;0.0;22.19;107.49;0.0;0.0;3949.5;-3949.5;54.5;4693.0;0.0;949.5;0.0;-0.95;27.6;4.27;1.57;0.0;0.0
31;15:00;0.2;0.0;22.02;107.06;0.0;0.0;1370.0;-1370.0;19.11;4791.0;0.0;770.0;0.0;-0.98;27.9;4.26;1.56;0.0;0.0
32;15:30;0.99;0.0;22.57;103.61;0.0;0.0;3410.07;-3410.07;47.57;5474.4;315.9;435.3;0.07;-0.93;27.9;4.27;1.57;0.0;0.0
33;16:00;0.2;0.0;22.34;103.18;0.0;0.0;1088.06;-1088.06;15.5;5566.2;0.0;488.1;0.0;-0.95;28.5;4.27;1.57;0.0;0.0
34;16:30;0.2;0.0;22.14;102.75;0.0;0.0;1555.1;-1555.1;22.16;5025.6;0.0;955.1;0.0;-1.05;28.5;4.25;1.55;0.0;0.0
35;17:00;1.0;0.0;22.75;102.32;0.0;0.0;4080.58;-4080.58;65.09;4704.8;0.0;1080.6;0.25;-1.15;31.9;4.23;1.53;0.0;0.0
36;17:30;0.0;0.0;22.4;101.89;0.0;0.0;840.95;-840.95;13.41;4619.1;0.0;841.0;0.0;-1.25;31.9;4.22;1.52;0.0;0.0
37;18:00;0.0;0.0;22.05;101.45;0.0;0.0;684.48;-684.48;10.68;4475.0;0.0;684.5;0.0;-1.32;31.2;4.2;1.5;0.0;0.0
