timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;0.0;0.76;21.52;158.33;0.0;0.0;2408.44;-2408.44;12.04;2921.4;0.0;120.0;0.0;-1.1;10.0;4.24;1.54;0.0;0.0
2;00:30;0.0;1.0;21.29;202.16;0.0;0.0;3132.65;-3132.65;15.66;3045.8;0.0;132.6;0.21;-1.1;10.0;4.24;1.54;0.0;0.0
3;01:00;0.69;0.0;21.72;201.73;0.0;0.0;2202.3;-2202.3;13.1;3062.6;0.0;132.0;0.0;-1.1;11.9;4.24;1.54;0.0;0.0
4;01:30;0.0;0.96;21.49;243.76;0.0;0.0;2993.8;-2993.8;17.81;2996.6;0.0;115.3;0.01;-1.1;11.9;4.24;1.54;0.0;0.0
5;02:00;1.0;0.0;22.22;243.33;0.0;0.0;3113.29;-3113.29;14.94;3112.4;0.0;113.3;0.0;-1.15;9.6;4.23;1.53;0.0;0.0
6;02:30;0.2;0.0;22.14;242.9;0.0;0.0;727.61;-727.61;3.49;3465.0;0.0;127.6;0.0;-1.25;9.6;4.22;1.52;0.0;0.0
7;03:00;0.2;0.0;22.07;242.47;0.0;0.0;736.55;-736.55;2.87;3474.2;0.0;136.6;0.0;-1.28;7.8;4.21;1.51;0.0;0.0
8;03:30;1.0;0.0;22.8;242.04;0.0;0.0;3141.47;-3141.47;12.25;3038.1;0.0;141.5;0.3;-1.23;7.8;4.22;1.52;0.0;0.0
9;04:00;0.24;0.0;22.8;241.61;0.0;0.0;1264.45;-1264.45;5.5;2995.0;0.0;545.6;0.3;-1.18;8.7;4.23;1.53;0.0;0.0
10;04:30;0.0;0.2;22.53;250.0;0.0;0.0;1970.37;-1970.37;8.57;3431.9;0.0;1370.4;0.03;-1.13;8.7;4.24;1.54;0.0;0.0
11;05:00;0.58;0.0;22.8;249.57;0.0;0.0;3414.23;-3414.23;15.36;3860.1;0.0;1677.5;0.3;-1.05;9.0;4.25;1.55;0.0;0.0
12;05:30;0.34;0.0;22.8;249.14;0.0;0.0;2436.68;-2436.68;10.97;4286.4;0.0;1422.1;0.3;-0.95;9.0;4.27;1.57;0.0;0.0
13;06:00;0.25;0.0;22.71;248.71;0.0;0.0;1845.93;-1845.93;17.07;4387.7;0.0;1100.1;0.21;-0.88;18.5;4.28;1.58;0.0;0.0
14;06:30;0.0;0.0;22.38;248.28;0.0;0.0;662.42;-662.42;6.13;4172.4;0.0;662.4;0.0;-0.83;18.5;4.29;1.59;0.0;0.0
