timeslot;time of day;heatGenerationCoefficientSpaceHeating;temperatureBufferStorage;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];Electricity [W];thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);numberOfStarts_HP;HP_isRunning
1;00:00;0.64;22.12;0.0;0.0;12223.48;-12223.48;61.12;9511.9;2560.5;0.0;-1.1;10.0;4.24;0.0;0.0
2;00:30;0.81;22.63;0.0;0.0;14181.62;-14181.62;70.91;8504.9;2003.1;0.13;-1.1;10.0;4.24;0.0;0.0
3;01:00;0.2;22.68;0.0;0.0;4721.32;-4721.32;28.09;8458.7;1721.3;0.18;-1.1;11.9;4.24;0.0;0.0
4;01:30;0.2;22.72;0.0;0.0;4734.07;-4734.07;28.17;9439.6;1734.1;0.22;-1.1;11.9;4.24;0.0;0.0
5;02:00;0.2;22.75;0.0;0.0;4651.27;-4651.27;22.33;10173.3;1651.3;0.25;-1.15;9.6;4.23;0.0;0.0
6;02:30;0.2;22.77;0.0;0.0;4466.34;-4466.34;21.44;10642.7;1466.3;0.27;-1.25;9.6;4.22;0.0;0.0
7;03:00;0.2;22.78;0.0;0.0;4596.53;-4596.53;17.93;10946.3;1596.5;0.28;-1.28;7.8;4.21;0.0;0.0
8;03:30;0.2;22.8;0.0;0.0;5063.59;-5063.59;19.75;11072.5;2063.6;0.3;-1.23;7.8;4.22;0.0;0.0
9;04:00;0.2;22.8;0.0;0.0;5387.37;-5387.37;23.44;12449.2;2387.4;0.3;-1.18;8.7;4.23;0.0;0.0
10;04:30;0.24;22.8;0.0;0.0;6189.5;-6189.5;26.92;15162.6;2558.0;0.3;-1.13;8.7;4.24;0.0;0.0
11;05:00;0.28;22.8;0.0;0.0;7723.75;-7723.75;34.76;17610.9;3528.2;0.3;-1.05;9.0;4.25;0.0;0.0
12;05:30;0.31;22.8;0.0;0.0;10039.28;-10039.28;45.18;19776.0;5353.3;0.3;-0.95;9.0;4.27;0.0;0.0
13;06:00;0.2;22.7;0.0;0.0;9179.03;-9179.03;84.91;21156.2;6179.0;0.2;-0.88;18.5;4.28;0.0;0.0
14;06:30;0.2;22.59;0.0;0.0;8936.59;-8936.59;82.66;21697.4;5936.6;0.09;-0.83;18.5;4.29;0.0;0.0
15;07:00;0.2;22.46;0.0;0.0;8285.69;-8285.69;135.06;24040.9;5285.7;0.0;-0.8;32.6;4.3;0.0;0.0
16;07:30;0.2;22.27;0.0;0.0;7198.17;-7198.17;117.33;28311.2;4198.2;0.0;-0.8;32.6;4.3;0.0;0.0
17;08:00;0.2;22.06;0.0;0.0;6909.11;-6909.11;98.11;30594.2;3909.1;0.0;-0.78;28.4;4.3;0.0;0.0
18;08:30;0.2;21.84;0.0;0.0;7473.59;-7473.59;106.12;30753.1;4473.6;0.0;-0.73;28.4;4.31;0.0;0.0
19;09:00;0.2;21.64;0.0;0.0;7822.04;-7822.04;104.42;29581.8;4822.0;0.0;-0.68;26.7;4.32;0.0;0.0
20;09:30;0.2;21.47;0.0;0.0;7939.55;-7939.55;105.99;26988.7;4939.6;0.03;-0.63;26.7;4.33;0.0;0.0
21;10:00;0.2;21.34;0.0;0.0;7678.67;-7678.67;103.28;23979.9;4678.7;0.16;-0.58;26.9;4.34;0.0;0.0
22;10:30;0.2;21.25;0.0;0.0;7013.3;-7013.3;94.33;20526.9;4013.3;0.25;-0.53;26.9;4.35;0.0;0.0
23;11:00;0.26;21.2;0.0;0.0;7438.25;-7438.25;111.95;20551.4;3542.8;0.3;-0.5;30.1;4.35;0.0;0.0
24;11:30;0.38;21.2;0.0;0.0;8917.46;-8917.46;134.21;24293.1;3280.5;0.3;-0.5;30.1;4.35;0.0;0.0
25;12:00;0.38;21.2;0.0;0.0;9251.33;-9251.33;136.46;24228.4;3624.8;0.3;-0.52;29.5;4.35;0.0;0.0
26;12:30;0.31;21.2;0.0;0.0;9303.69;-9303.69;137.23;20094.6;4617.7;0.3;-0.57;29.5;4.34;0.0;0.0
27;13:00;0.3;21.2;0.0;0.0;9149.07;-9149.07;129.92;19094.5;4680.6;0.3;-0.65;28.4;4.32;0.0;0.0
28;13:30;0.34;21.2;0.0;0.0;8781.85;-8781.85;124.7;21444.2;3749.4;0.3;-0.75;28.4;4.31;0.0;0.0
29;14:00;0.73;21.49;0.0;0.0;14621.66;-14621.66;201.78;22061.9;3745.2;0.01;-0.85;27.6;4.29;0.0;0.0
30;14:30;0.22;21.41;0.0;0.0;8097.91;-8097.91;111.75;20828.1;4731.9;0.09;-0.95;27.6;4.27;0.0;0.0
31;15:00;0.2;21.31;0.0;0.0;8311.79;-8311.79;115.95;20880.4;5311.8;0.19;-0.98;27.9;4.26;0.0;0.0
32;15:30;0.21;21.2;0.0;0.0;8540.71;-8540.71;119.14;22307.5;5456.7;0.3;-0.93;27.9;4.27;0.0;0.0
33;16:00;0.36;21.2;0.0;0.0;10606.09;-10606.09;151.14;22950.2;5177.6;0.3;-0.95;28.5;4.27;0.0;0.0
34;16:30;0.36;21.2;0.0;0.0;9849.66;-9849.66;140.36;22754.3;4445.2;0.3;-1.05;28.5;4.25;0.0;0.0
35;17:00;0.34;21.2;0.0;0.0;9985.74;-9985.74;159.27;21667.1;4813.7;0.3;-1.15;31.9;4.23;0.0;0.0
36;17:30;0.67;21.47;0.0;0.0;16442.26;-16442.26;262.25;19627.0;6359.3;0.03;-1.25;31.9;4.22;0.0;0.0
37;18:00;0.21;21.4;0.0;0.0;10774.87;-10774.87;168.09;18520.1;7630.9;0.1;-1.32;31.2;4.2;0.0;0.0
38;18:30;0.2;21.33;0.0;0.0;11609.7;-11609.7;181.11;18410.8;8609.7;0.17;-1.37;31.2;4.19;0.0;0.0
39;19:00;0.2;21.27;0.0;0.0;12080.99;-12080.99;192.69;17423.6;9081.0;0.23;-1.38;31.9;4.19;0.0;0.0
40;19:30;0.2;21.23;0.0;0.0;12009.72;-12009.72;191.56;15498.1;9009.7;0.27;-1.33;31.9;4.2;0.0;0.0
41;20:00;0.2;21.2;0.0;0.0;10893.86;-10893.86;155.24;15246.7;7893.9;0.3;-1.32;28.5;4.2;0.0;0.0
42;20:30;0.27;21.2;0.0;0.0;9718.86;-9718.86;138.49;16784.7;5661.4;0.3;-1.37;28.5;4.19;0.0;0.0
43;21:00;0.28;21.2;0.0;0.0;8679.67;-8679.67;108.93;17539.8;4437.7;0.3;-1.4;25.1;4.19;0.0;0.0
44;21:30;0.28;21.2;0.0;0.0;8514.85;-8514.85;106.86;17458.0;4292.4;0.3;-1.4;25.1;4.19;0.0;0.0
45;22:00;0.44;21.34;0.0;0.0;10623.08;-10623.08;106.23;15493.9;4045.6;0.16;-1.47;20.0;4.17;0.0;0.0
46;22:30;0.0;21.2;0.0;0.0;3690.37;-3690.37;36.9;11517.9;3690.4;0.3;-1.62;20.0;4.15;0.0;0.0
47;23:00;0.48;21.45;0.0;0.0;10483.18;-10483.18;68.66;8950.0;3238.2;0.05;-1.75;13.1;4.13;0.0;0.0
48;23:30;0.0;21.35;0.0;0.0;2682.32;-2682.32;17.57;7887.4;2682.3;0.0;-1.85;13.1;4.11;0.0;0.0
