timeslot;time of day;heatGenerationCoefficientSpaceHeating;temperatureBufferStorage;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];Electricity [W];thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);numberOfStarts_HP;HP_isRunning
16;07:30;0.45;22.22;0.0;0.0;10101.77;-10101.77;164.66;29868.4;3422.3;0.0;-0.8;32.6;4.3;0.0;0.0
17;08:00;0.2;22.04;0.0;0.0;6395.43;-6395.43;90.82;28132.7;3395.4;0.0;-0.78;28.4;4.3;0.0;0.0
18;08:30;0.2;21.83;0.0;0.0;6325.47;-6325.47;89.82;29946.3;3325.5;0.0;-0.73;28.4;4.31;0.0;0.0
19;09:00;0.2;21.64;0.0;0.0;6362.54;-6362.54;84.94;29042.3;3362.5;0.0;-0.68;26.7;4.32;0.0;0.0
20;09:30;0.2;21.49;0.0;0.0;6514.05;-6514.05;86.96;25233.3;3514.0;0.01;-0.63;26.7;4.33;0.0;0.0
21;10:00;0.2;21.35;0.0;0.0;6557.5;-6557.5;88.2;24076.2;3557.5;0.15;-0.58;26.9;4.34;0.0;0.0
22;10:30;0.2;21.2;0.0;0.0;6485.45;-6485.45;87.23;25753.9;3485.4;0.3;-0.53;26.9;4.35;0.0;0.0
23;11:00;1.0;21.68;0.0;0.0;18775.02;-18775.02;282.56;24949.5;3775.0;0.0;-0.5;30.1;4.35;0.0;0.0
24;11:30;1.0;22.2;0.0;0.0;19451.14;-19451.14;292.74;21491.7;4451.1;0.0;-0.5;30.1;4.35;0.0;0.0
25;12:00;0.5;22.34;0.0;0.0;11857.45;-11857.45;174.9;20251.3;4416.0;0.0;-0.52;29.5;4.35;0.0;0.0
26;12:30;0.93;22.8;0.0;0.0;17579.39;-17579.39;259.3;21380.9;3620.4;0.3;-0.57;29.5;4.34;0.0;0.0
27;13:00;0.33;22.8;0.0;0.0;8845.19;-8845.19;125.6;21378.5;3848.7;0.3;-0.65;28.4;4.32;0.0;0.0
28;13:30;0.2;22.71;0.0;0.0;8171.44;-8171.44;116.03;20165.8;5171.4;0.21;-0.75;28.4;4.31;0.0;0.0
29;14:00;0.42;22.8;0.0;0.0;12176.41;-12176.41;168.03;19147.3;5913.9;0.3;-0.85;27.6;4.29;0.0;0.0
30;14:30;0.29;22.8;0.0;0.0;10383.07;-10383.07;143.29;18336.3;6036.1;0.3;-0.95;27.6;4.27;0.0;0.0
31;15:00;0.31;22.8;0.0;0.0;10316.31;-10316.31;143.91;19724.4;5637.8;0.3;-0.98;27.9;4.26;0.0;0.0
32;15:30;0.36;22.79;0.0;0.0;10105.73;-10105.73;140.97;23463.1;4683.2;0.29;-0.93;27.9;4.27;0.0;0.0
33;16:00;0.0;22.51;0.0;0.0;5180.09;-5180.09;73.82;23848.2;5180.1;0.01;-0.95;28.5;4.27;0.0;0.0
34;16:30;0.0;22.26;0.0;0.0;7228.5;-7228.5;103.01;20648.3;7228.5;0.0;-1.05;28.5;4.25;0.0;0.0
35;17:00;0.0;22.01;0.0;0.0;7979.42;-7979.42;127.27;20434.6;7979.4;0.0;-1.15;31.9;4.23;0.0;0.0
36;17:30;0.0;21.73;0.0;0.0;7343.37;-7343.37;117.13;23412.9;7343.4;0.0;-1.25;31.9;4.22;0.0;0.0
37;18:00;0.0;21.45;0.0;0.0;7399.65;-7399.65;115.43;23547.1;7399.6;0.05;-1.32;31.2;4.2;0.0;0.0
38;18:30;0.0;21.2;0.0;0.0;8195.99;-8195.99;127.86;20641.2;8196.0;0.3;-1.37;31.2;4.19;0.0;0.0
39;19:00;0.32;21.2;0.0;0.0;12421.12;-12421.12;198.12;19755.8;7655.6;0.3;-1.38;31.9;4.19;0.0;0.0
40;19:30;0.34;21.2;0.0;0.0;10745.84;-10745.84;171.4;21030.3;5686.3;0.3;-1.33;31.9;4.2;0.0;0.0
41;20:00;0.32;21.2;0.0;0.0;9522.36;-9522.36;135.69;19990.5;4710.4;0.3;-1.32;28.5;4.2;0.0;0.0
42;20:30;0.27;21.2;0.0;0.0;8780.19;-8780.19;125.12;16476.6;4796.2;0.3;-1.37;28.5;4.19;0.0;0.0
43;21:00;0.23;21.2;0.0;0.0;7807.4;-7807.4;97.98;13985.5;4414.4;0.3;-1.4;25.1;4.19;0.0;0.0
44;21:30;0.2;21.2;0.0;0.0;6592.73;-6592.73;82.74;12587.7;3532.7;0.3;-1.4;25.1;4.19;0.0;0.0
45;22:00;0.2;21.22;0.0;0.0;5835.77;-5835.77;58.36;10561.8;2835.8;0.28;-1.47;20.0;4.17;0.0;0.0
46;22:30;0.2;21.27;0.0;0.0;5336.26;-5336.26;53.36;7864.6;2336.3;0.23;-1.62;20.0;4.15;0.0;0.0
47;23:00;0.4;21.47;0.0;0.0;7890.03;-7890.03;51.68;7595.3;1957.5;0.03;-1.75;13.1;4.13;0.0;0.0
48;23:30;0.0;21.35;0.0;0.0;1707.92;-1707.92;11.19;9921.5;1707.9;0.15;-1.85;13.1;4.11;0.0;0.0
