timeslot;time of day;heatGenerationCoefficientSpaceHeating;temperatureBufferStorage;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];Electricity [W];thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);numberOfStarts_HP;HP_isRunning
35;17:00;0.51;21.9;0.0;0.0;12212.24;-12212.24;72.66;28500.5;4564.3;0.0;-3.8;11.9;3.76;0.0;0.0
36;17:30;0.5;21.9;0.0;0.0;11249.95;-11249.95;66.94;28047.1;3722.8;0.0;-3.8;11.9;3.76;0.0;0.0
37;18:00;0.36;21.82;0.0;0.0;8789.26;-8789.26;43.07;26615.2;3402.3;0.0;-3.87;9.8;3.74;0.0;0.0
38;18:30;0.44;21.82;0.0;0.0;10195.11;-10195.11;49.96;24137.6;3638.9;0.0;-4.02;9.8;3.72;0.0;0.0
39;19:00;0.41;21.82;0.0;0.0;10146.53;-10146.53;67.47;22539.7;4054.5;0.0;-3.91;13.3;3.74;0.0;0.0
40;19:30;0.0;21.56;0.0;0.0;4661.5;-4661.5;31.0;21882.3;4661.5;0.0;-3.51;13.3;3.81;0.0;0.0
41;20:00;0.34;21.56;0.0;0.0;10524.9;-10524.9;42.1;19408.0;5488.5;0.0;-3.01;8.0;3.9;0.0;0.0
42;20:30;0.25;21.56;0.0;0.0;10348.86;-10348.86;41.4;14991.5;6550.6;0.0;-2.41;8.0;4.01;0.0;0.0
43;21:00;0.2;21.56;0.0;0.0;8768.42;-8768.42;33.76;12059.3;5768.4;0.0;-1.86;7.7;4.11;0.0;0.0
44;21:30;0.2;21.58;0.0;0.0;6014.69;-6014.69;23.16;10713.6;3014.7;0.0;-1.36;7.7;4.2;0.0;0.0
45;22:00;0.2;21.61;0.0;0.0;4859.22;-4859.22;20.89;10218.6;1859.2;0.0;-0.98;8.6;4.26;0.0;0.0
46;22:30;0.2;21.63;0.0;0.0;5412.22;-5412.22;23.27;10633.0;2412.2;0.0;-0.73;8.6;4.31;0.0;0.0
47;23:00;0.2;21.65;0.0;0.0;5262.56;-5262.56;-9.47;10821.4;2262.6;0.0;-0.48;-3.6;4.35;0.0;0.0
48;23:30;0.2;21.68;0.0;0.0;4361.79;-4361.79;-7.85;10768.3;1361.8;0.0;-0.23;-3.6;4.4;0.0;0.0
