timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;chargingPowerEV;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_SOCofEV;simulationResult_energyLevelOfEV;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];Availability of the EV;Energy Consumption of the EV;thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;1.0;0.0;0.0;22.56;124.57;40.0;24.0;0.0;0.0;3143.79;-3143.79;15.72;2135.9;0.0;143.8;1.0;0.0;0.06;-1.1;10.0;4.24;1.54;0.0;0.0
2;00:30;0.0;0.2;0.0;22.37;132.99;40.0;24.0;0.0;0.0;743.11;-743.11;3.72;2432.3;0.0;143.1;1.0;0.0;0.0;-1.1;10.0;4.24;1.54;0.0;0.0
3;01:00;0.0;0.2;0.0;22.15;141.41;40.0;24.0;0.0;0.0;743.75;-743.75;4.43;2818.6;0.0;143.7;1.0;0.0;0.0;-1.1;11.9;4.24;1.54;0.0;0.0
4;01:30;0.0;0.2;0.0;21.89;149.83;40.0;24.0;0.0;0.0;745.81;-745.81;4.44;3300.9;0.0;145.8;1.0;0.0;0.0;-1.1;11.9;4.24;1.54;0.0;0.0
5;02:00;0.81;0.0;198.98;22.41;149.4;40.15;24.09;0.0;0.0;2778.53;-2778.53;13.34;3542.3;0.0;143.6;1.0;0.0;0.0;-1.15;9.6;4.23;1.53;0.0;0.0
6;02:30;0.2;0.0;4700.0;22.33;148.97;43.63;26.18;0.0;0.0;5436.69;-5436.69;26.1;3526.2;0.0;136.7;1.0;0.0;0.0;-1.25;9.6;4.22;1.52;0.0;0.0
7;03:00;0.2;0.0;4700.0;22.25;148.54;47.12;28.27;0.0;0.0;5428.83;-5428.83;21.17;3489.0;0.0;128.8;1.0;0.0;0.0;-1.28;7.8;4.21;1.51;0.0;0.0
8;03:30;0.2;0.0;4700.0;22.18;148.11;50.61;30.36;0.0;0.0;5419.91;-5419.91;21.14;3429.1;0.0;119.9;1.0;0.0;0.0;-1.23;7.8;4.22;1.52;0.0;0.0
9;04:00;0.2;0.0;4700.0;22.1;147.68;54.09;32.45;0.0;0.0;5438.95;-5438.95;23.66;3455.6;0.0;138.9;1.0;0.0;0.0;-1.18;8.7;4.23;1.53;0.0;0.0
10;04:30;1.0;0.0;0.0;22.8;147.25;54.09;32.45;0.0;0.0;3187.87;-3187.87;13.87;3574.5;0.0;187.9;1.0;0.0;0.3;-1.13;8.7;4.24;1.54;0.0;0.0
11;05:00;0.29;0.0;0.0;22.8;146.82;54.09;32.45;0.0;0.0;1461.21;-1461.21;6.58;3642.8;0.0;593.6;1.0;0.0;0.3;-1.05;9.0;4.25;1.55;0.0;0.0
12;05:30;0.29;0.0;0.0;22.8;146.39;54.09;32.45;0.0;0.0;2248.07;-2248.07;10.12;3656.9;0.0;1380.8;1.0;0.0;0.3;-0.95;9.0;4.27;1.57;0.0;0.0
13;06:00;0.3;0.0;0.0;22.8;145.96;54.09;32.45;0.0;0.0;2696.9;-2696.9;24.95;3797.2;0.0;1799.6;0.5;0.0;0.3;-0.88;18.5;4.28;1.58;0.0;0.0
14;06:30;0.32;0.0;0.0;22.8;145.53;53.09;31.85;0.0;0.0;2784.09;-2784.09;25.75;4072.2;0.0;1824.7;0.0;2170334.9282296654;0.3;-0.83;18.5;4.29;1.59;0.0;0.0
15;07:00;0.0;0.0;0.0;22.48;135.81;52.08;31.25;0.0;0.0;1520.43;-1520.43;24.78;4197.0;970.5;1520.4;0.0;2170334.9282296654;0.0;-0.8;32.6;4.3;1.6;0.0;0.0
16;07:30;0.0;0.0;0.0;22.15;126.58;51.08;30.65;0.0;0.0;864.1;-864.1;14.08;4161.0;919.9;864.1;0.0;2170334.9282296654;0.0;-0.8;32.6;4.3;1.6;0.0;0.0
17;08:00;1.0;0.0;0.0;22.8;126.15;50.07;30.04;0.0;0.0;3521.78;-3521.78;50.01;4405.9;0.0;522.4;0.0;2170334.9282296654;0.3;-0.78;28.4;4.3;1.6;0.0;0.0
18;08:30;0.39;0.0;0.0;22.8;125.72;49.07;29.44;0.0;0.0;1676.15;-1676.15;23.8;4950.8;0.0;516.9;0.0;2170334.9282296654;0.3;-0.73;28.4;4.31;1.61;0.0;0.0
19;09:00;0.2;0.0;0.0;22.61;125.29;48.06;28.84;0.0;0.0;1318.66;-1318.66;17.6;5068.2;0.0;718.7;0.0;2170334.9282296654;0.11;-0.68;26.7;4.32;1.62;0.0;0.0
20;09:30;0.2;0.0;0.0;22.44;124.86;47.06;28.23;0.0;0.0;1741.81;-1741.81;23.25;4728.6;0.0;1141.8;0.0;2170334.9282296654;0.0;-0.63;26.7;4.33;1.63;0.0;0.0
21;10:00;0.2;0.0;0.0;22.29;124.43;46.05;27.63;0.0;0.0;1788.73;-1788.73;24.06;4537.5;0.0;1188.7;0.0;2170334.9282296654;0.0;-0.58;26.9;4.34;1.64;0.0;0.0
22;10:30;0.2;0.0;0.0;22.14;124.0;45.05;27.03;0.0;0.0;1433.48;-1433.48;19.28;4505.2;0.0;833.5;0.0;2170334.9282296654;0.0;-0.53;26.9;4.35;1.65;0.0;0.0
23;11:00;0.2;0.0;0.0;22.0;123.57;44.04;26.43;0.0;0.0;1644.61;-1644.61;24.75;4362.5;0.0;1044.6;0.0;2170334.9282296654;0.0;-0.5;30.1;4.35;1.65;0.0;0.0
24;11:30;0.45;0.0;0.0;22.13;119.33;43.04;25.82;0.0;0.0;3209.09;-3209.09;48.3;4101.9;398.0;1861.2;0.0;2170334.9282296654;0.0;-0.5;30.1;4.35;1.65;0.0;0.0
25;12:00;1.0;0.0;0.0;22.8;118.9;42.03;25.22;0.0;0.0;4885.49;-4885.49;72.06;4287.9;0.0;1885.5;0.0;2170334.9282296654;0.3;-0.52;29.5;4.35;1.65;0.0;0.0
26;12:30;0.2;0.0;0.0;22.62;116.35;41.03;24.62;0.0;0.0;1662.88;-1662.88;24.53;4951.1;221.7;1062.9;0.0;2170334.9282296654;0.12;-0.57;29.5;4.34;1.64;0.0;0.0
27;13:00;0.6;0.0;0.0;22.8;115.92;40.02;24.01;0.0;0.0;2517.97;-2517.97;35.76;5309.8;0.0;725.5;0.0;2170334.9282296654;0.3;-0.65;28.4;4.32;1.62;0.0;0.0
28;13:30;0.42;0.0;0.0;22.8;115.49;39.02;23.41;0.0;0.0;2158.02;-2158.02;30.64;5342.7;0.0;906.7;0.0;2170334.9282296654;0.3;-0.75;28.4;4.31;1.61;0.0;0.0
29;14:00;0.4;0.0;0.0;22.8;115.06;38.01;22.81;0.0;0.0;2193.69;-2193.69;30.27;5142.5;0.0;983.8;0.0;2170334.9282296654;0.3;-0.85;27.6;4.29;1.59;0.0;0.0
30;14:30;0.22;0.0;0.0;22.65;114.63;37.01;22.21;0.0;0.0;1599.3;-1599.3;22.07;4693.0;0.0;949.5;0.0;2170334.9282296654;0.15;-0.95;27.6;4.27;1.57;0.0;0.0
