timeslot;time of day;simulationResult_electricalLoad_combined;simulationResult_RESGeneration_combined;simulationResult_PVGeneration_combined;simulationResult_SurplusEnergy_combined;simulationResult_costs_combined
1;00:00;99968.19;0.0;0.0;0.0;499.84
2;00:30;99966.56;0.0;0.0;0.0;499.83
3;01:00;99967.95;0.0;0.0;0.0;594.81
4;01:30;76398.66;0.0;0.0;0.0;454.57
5;02:00;99968.49;0.0;0.0;0.0;479.85
6;02:30;99967.84;0.0;0.0;0.0;479.85
7;03:00;99968.26;0.0;0.0;0.0;389.88
8;03:30;99968.35;0.0;0.0;0.0;389.88
9;04:00;99966.69;0.0;0.0;0.0;434.86
10;04:30;99966.48;0.0;0.0;0.0;434.85
11;05:00;99967.98;0.0;0.0;0.0;449.86
12;05:30;99967.86;0.0;0.0;0.0;449.86
13;06:00;99968.12;0.0;0.0;0.0;924.71
14;06:30;99967.18;0.0;0.0;0.0;924.7
15;07:00;99968.93;0.0;0.0;0.0;1629.49
16;07:30;99969.17;0.0;0.0;0.0;1629.5
17;08:00;99968.7;0.0;0.0;0.0;1419.56
18;08:30;99968.64;0.0;0.0;0.0;1419.55
19;09:00;99966.53;0.0;0.0;0.0;1334.55
20;09:30;99968.58;0.0;0.0;0.0;1334.58
21;10:00;99969.25;0.0;0.0;0.0;1344.59
22;10:30;99967.48;0.0;0.0;0.0;1344.56
23;11:00;99967.85;0.0;0.0;0.0;1504.52
24;11:30;99968.33;0.0;0.0;0.0;1504.52
25;12:00;99968.01;0.0;0.0;0.0;1474.53
26;12:30;99969.17;0.0;0.0;0.0;1474.55
27;13:00;99967.81;0.0;0.0;0.0;1419.54
28;13:30;99966.62;0.0;0.0;0.0;1419.53
29;14:00;99967.77;0.0;0.0;0.0;1379.56
30;14:30;99968.27;0.0;0.0;0.0;1379.56
31;15:00;99967.98;0.0;0.0;0.0;1394.55
32;15:30;99968.24;0.0;0.0;0.0;1394.56
33;16:00;99967.75;0.0;0.0;0.0;1424.54
34;16:30;99966.51;0.0;0.0;0.0;1424.52
35;17:00;99968.93;0.0;0.0;0.0;1594.5
36;17:30;99967.03;0.0;0.0;0.0;1594.47
37;18:00;99967.92;0.0;0.0;0.0;1559.5
38;18:30;99968.02;0.0;0.0;0.0;1559.5
39;19:00;99967.73;0.0;0.0;0.0;1594.49
40;19:30;99968.92;0.0;0.0;0.0;1594.5
41;20:00;99968.67;0.0;0.0;0.0;1424.55
42;20:30;125817.61;0.0;0.0;0.0;1792.9
43;21:00;125818.35;0.0;0.0;0.0;1579.02
44;21:30;110503.37;0.0;0.0;0.0;1386.82
45;22:00;98598.85;0.0;0.0;0.0;985.99
46;22:30;28418.0;0.0;0.0;0.0;284.18
47;23:00;99996.35;0.0;0.0;0.0;654.98
48;23:30;50021.43;0.0;0.0;0.0;327.64
