timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;chargingPowerEV;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_SOCofEV;simulationResult_energyLevelOfEV;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];Availability of the EV;Energy Consumption of the EV;thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;0.0;0.0;0.0;21.58;124.57;40.0;24.0;0.0;0.0;324.48;-324.48;-0.24;2172.2;0.0;324.5;1.0;0.0;0.0;-2.0;-1.5;4.08;1.38;0.0;0.0
2;00:30;0.0;0.0;0.0;21.43;124.14;40.0;24.0;0.0;0.0;183.28;-183.28;-0.14;1914.2;0.0;183.3;1.0;0.0;0.07;-2.0;-1.5;4.08;1.38;0.0;0.0
3;01:00;0.43;0.0;4700.0;21.69;123.71;43.49;26.09;0.0;0.0;6110.01;-6110.01;-11.3;1857.0;0.0;112.5;1.0;0.0;0.0;-2.05;-3.7;4.07;1.37;0.0;0.0
4;01:30;1.0;0.0;4700.0;22.47;123.28;46.97;28.18;0.0;0.0;7816.41;-7816.41;-14.46;1921.9;0.0;116.4;1.0;0.0;0.0;-2.15;-3.7;4.05;1.35;0.0;0.0
5;02:00;0.54;0.0;4700.0;22.8;122.85;50.46;30.27;0.0;0.0;6436.73;-6436.73;-18.34;2158.0;0.0;116.1;1.0;0.0;0.3;-2.3;-5.7;4.03;1.33;0.0;0.0
6;02:30;0.2;0.0;2294.28;22.79;122.42;52.16;31.3;0.0;0.0;3006.18;-3006.18;-8.57;2473.1;0.0;111.9;1.0;0.0;0.29;-2.5;-5.7;3.99;1.29;0.0;0.0
7;03:00;0.0;0.27;0.0;22.57;131.73;52.16;31.3;0.0;0.0;929.28;-929.28;-3.11;2872.5;0.0;114.8;1.0;0.0;0.07;-2.72;-6.7;3.95;1.25;0.0;0.0
8;03:30;0.55;0.0;0.0;22.8;131.3;52.16;31.3;0.0;0.0;1765.63;-1765.63;-5.91;3318.4;0.0;125.5;1.0;0.0;0.3;-2.97;-6.7;3.91;1.21;0.0;0.0
9;04:00;0.0;1.0;0.0;22.52;164.04;52.16;31.3;0.0;0.0;3141.34;-3141.34;-8.95;3590.7;0.0;141.3;1.0;0.0;0.02;-3.24;-5.7;3.86;1.16;0.0;0.0
10;04:30;0.0;1.0;0.0;22.25;195.24;52.16;31.3;0.0;0.0;3158.23;-3158.23;-9.0;3556.1;0.0;158.2;1.0;0.0;0.0;-3.54;-5.7;3.8;1.1;0.0;0.0
