timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;chargingPowerEV;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_SOCofEV;simulationResult_energyLevelOfEV;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];Availability of the EV;Energy Consumption of the EV;thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;0.0;0.0;4700.0;21.57;124.57;43.49;26.09;0.0;0.0;4831.4;-4831.4;-3.62;2350.4;0.0;131.4;1.0;0.0;0.0;-2.0;-1.5;4.08;1.38;0.0;0.0
2;00:30;0.0;0.0;4700.0;21.35;124.14;46.97;28.18;0.0;0.0;4827.96;-4827.96;-3.62;2812.1;0.0;128.0;1.0;0.0;0.15;-2.0;-1.5;4.08;1.38;0.0;0.0
3;01:00;0.35;0.0;4700.0;21.44;123.71;50.46;30.27;0.0;0.0;5881.99;-5881.99;-10.88;3092.1;0.0;132.0;1.0;0.0;0.06;-2.05;-3.7;4.07;1.37;0.0;0.0
4;01:30;1.0;0.0;4700.0;22.12;123.28;53.94;32.37;0.0;0.0;7844.02;-7844.02;-14.51;3177.8;0.0;144.0;1.0;0.0;0.0;-2.15;-3.7;4.05;1.35;0.0;0.0
5;02:00;0.2;0.0;4700.0;22.06;122.85;57.43;34.46;0.0;0.0;5444.7;-5444.7;-15.52;3171.2;0.0;144.7;1.0;0.0;0.0;-2.3;-5.7;4.03;1.33;0.0;0.0
6;02:30;1.0;0.0;4700.0;22.74;122.42;60.92;36.55;0.0;0.0;7833.26;-7833.26;-22.32;3065.8;0.0;133.3;1.0;0.0;0.24;-2.5;-5.7;3.99;1.29;0.0;0.0
7;03:00;0.0;1.0;707.05;22.49;157.87;61.44;36.86;0.0;0.0;3969.6;-3969.6;-13.3;3150.2;0.0;262.6;1.0;0.0;0.0;-2.72;-6.7;3.95;1.25;0.0;0.0
8;03:30;0.0;1.0;0.0;22.22;192.03;61.44;36.86;0.0;0.0;3542.29;-3542.29;-11.87;3437.3;0.0;542.3;1.0;0.0;0.0;-2.97;-6.7;3.91;1.21;0.0;0.0
9;04:00;1.0;0.0;0.0;22.8;191.6;61.44;36.86;0.0;0.0;3765.73;-3765.73;-10.73;4008.3;0.0;765.7;1.0;0.0;0.3;-3.24;-5.7;3.86;1.16;0.0;0.0
10;04:30;0.0;1.0;0.0;22.42;222.8;61.44;36.86;0.0;0.0;3928.99;-3928.99;-11.2;4882.8;0.0;929.0;1.0;0.0;0.0;-3.54;-5.7;3.8;1.1;0.0;0.0
11;05:00;0.93;0.0;0.0;22.8;222.37;61.44;36.86;0.0;0.0;3687.97;-3687.97;-4.24;5497.1;0.0;901.0;1.0;0.0;0.3;-3.8;-2.3;3.76;1.06;0.0;0.0
12;05:30;0.0;0.96;0.0;22.35;250.0;61.44;36.86;0.0;0.0;3542.76;-3542.76;-4.07;5833.3;0.0;668.5;1.0;0.0;0.0;-4.0;-2.3;3.72;1.02;0.0;0.0
13;06:00;1.0;0.0;0.0;22.75;249.57;61.44;36.86;0.0;0.0;3505.83;-3505.83;-46.63;5745.1;0.0;505.8;1.0;0.0;0.25;-4.27;-26.6;3.67;1.0;0.0;0.0
14;06:30;0.55;0.0;0.0;22.8;249.14;61.44;36.86;0.0;0.0;2053.51;-2053.51;-27.31;5203.3;0.0;417.9;1.0;0.0;0.3;-4.62;-26.6;3.61;1.0;0.0;0.0
15;07:00;0.5;0.0;0.0;22.8;207.63;61.44;36.86;0.0;0.0;1814.43;-1814.43;-16.78;5273.2;4293.9;321.9;1.0;0.0;0.3;-4.87;-18.5;3.56;1.0;0.0;0.0
16;07:30;0.57;0.0;0.0;22.8;207.2;61.44;36.86;0.0;0.0;1926.13;-1926.13;-17.82;5997.1;0.0;217.3;1.0;0.0;0.3;-5.02;-18.5;3.54;1.0;0.0;0.0
