timeslot;time of day;simulationResult_electricalLoad_combined;simulationResult_RESGeneration_combined;simulationResult_PVGeneration_combined;simulationResult_SurplusEnergy_combined;simulationResult_costs_combined
1;00:00;16329.65;0.0;0.0;0.0;-12.25
2;00:30;12615.5;0.0;0.0;0.0;-9.46
3;01:00;151418.4;0.0;0.0;0.0;-280.12
4;01:30;151418.73;0.0;0.0;0.0;-280.12
5;02:00;151418.5;0.0;0.0;0.0;-431.54
6;02:30;151417.98;0.0;0.0;0.0;-431.54
7;03:00;151418.24;0.0;0.0;0.0;-507.25
8;03:30;151418.3;0.0;0.0;0.0;-507.25
9;04:00;151419.69;0.0;0.0;0.0;-431.55
10;04:30;151418.92;0.0;0.0;0.0;-431.54
11;05:00;62519.67;0.0;0.0;0.0;-71.9
12;05:30;69745.69;0.0;0.0;0.0;-80.21
13;06:00;151418.01;0.0;0.0;0.0;-2013.86
14;06:30;151419.46;0.0;0.0;0.0;-2013.88
15;07:00;151417.64;0.0;0.0;0.0;-1400.61
16;07:30;151417.8;0.0;0.0;0.0;-1400.61
17;08:00;151418.6;0.0;0.0;0.0;-643.53
18;08:30;151417.32;0.0;0.0;0.0;-643.52
19;09:00;134609.57;0.0;0.0;0.0;-6.73
20;09:30;133304.02;0.0;0.0;0.0;-6.67
21;10:00;99515.28;0.0;0.0;0.0;199.03
22;10:30;151420.52;0.0;0.0;0.0;302.84
23;11:00;40296.37;0.0;0.0;0.0;167.23
24;11:30;43089.26;0.0;0.0;0.0;178.82
25;12:00;48471.6;0.0;0.0;0.0;172.07
26;12:30;67582.79;0.0;0.0;0.0;239.92
27;13:00;151419.31;0.0;0.0;0.0;-128.71
28;13:30;151418.65;0.0;0.0;0.0;-128.71
29;14:00;151418.25;0.0;0.0;0.0;-128.71
30;14:30;151417.47;0.0;0.0;0.0;-128.7
31;15:00;151418.03;0.0;0.0;0.0;-257.41
32;15:30;151418.35;0.0;0.0;0.0;-257.41
33;16:00;151418.69;0.0;0.0;0.0;-75.71
34;16:30;151417.14;0.0;0.0;0.0;-75.71
35;17:00;70297.03;0.0;0.0;0.0;418.27
36;17:30;54466.96;0.0;0.0;0.0;324.08
37;18:00;99066.52;0.0;0.0;0.0;485.43
38;18:30;63144.8;0.0;0.0;0.0;309.41
39;19:00;52299.76;0.0;0.0;0.0;347.79
40;19:30;45707.51;0.0;0.0;0.0;303.95
41;20:00;104750.99;0.0;0.0;0.0;419.0
42;20:30;102241.44;0.0;0.0;0.0;408.97
43;21:00;95198.3;0.0;0.0;0.0;366.51
44;21:30;135241.33;0.0;0.0;0.0;520.68
45;22:00;46737.4;0.0;0.0;0.0;200.97
46;22:30;41156.08;0.0;0.0;0.0;176.97
47;23:00;151417.54;0.0;0.0;0.0;-272.55
48;23:30;151417.57;0.0;0.0;0.0;-272.55
