timeslot;time of day;simulationResult_electricalLoad_combined;simulationResult_RESGeneration_combined;simulationResult_PVGeneration_combined;simulationResult_SurplusEnergy_combined;simulationResult_costs_combined
1;00:00;104079.09;0.0;0.0;0.0;520.4
2;00:30;104077.54;0.0;0.0;0.0;520.39
3;01:00;75699.15;0.0;0.0;0.0;450.41
4;01:30;65917.56;0.0;0.0;0.0;392.21
5;02:00;104076.69;0.0;0.0;0.0;499.57
6;02:30;104077.8;0.0;0.0;0.0;499.57
7;03:00;104078.01;0.0;0.0;0.0;405.9
8;03:30;104078.64;0.0;0.0;0.0;405.91
9;04:00;104076.81;0.0;0.0;0.0;452.73
10;04:30;104075.38;0.0;0.0;0.0;452.73
11;05:00;104077.68;0.0;0.0;0.0;468.35
12;05:30;104077.56;0.0;0.0;0.0;468.35
13;06:00;104080.52;0.0;0.0;0.0;962.74
14;06:30;104078.08;0.0;0.0;0.0;962.72
15;07:00;71256.53;0.0;0.0;0.0;1161.48
16;07:30;66811.67;0.0;0.0;0.0;1089.03
17;08:00;104079.3;0.0;0.0;0.0;1477.93
18;08:30;104077.74;0.0;0.0;0.0;1477.9
19;09:00;104079.23;0.0;0.0;0.0;1389.46
20;09:30;104077.98;0.0;0.0;0.0;1389.44
21;10:00;104078.35;0.0;0.0;0.0;1399.85
22;10:30;104078.08;0.0;0.0;0.0;1399.85
23;11:00;104077.55;0.0;0.0;0.0;1566.37
24;11:30;104078.03;0.0;0.0;0.0;1566.37
25;12:00;104077.71;0.0;0.0;0.0;1535.15
26;12:30;104076.77;0.0;0.0;0.0;1535.13
27;13:00;104077.81;0.0;0.0;0.0;1477.9
28;13:30;104076.32;0.0;0.0;0.0;1477.88
29;14:00;104078.07;0.0;0.0;0.0;1436.28
30;14:30;104077.97;0.0;0.0;0.0;1436.28
31;15:00;104078.28;0.0;0.0;0.0;1451.89
32;15:30;104076.44;0.0;0.0;0.0;1451.87
33;16:00;104076.25;0.0;0.0;0.0;1483.09
34;16:30;104077.71;0.0;0.0;0.0;1483.11
35;17:00;104077.73;0.0;0.0;0.0;1660.04
36;17:30;98143.93;0.0;0.0;0.0;1565.4
37;18:00;104077.92;0.0;0.0;0.0;1623.62
38;18:30;95892.22;0.0;0.0;0.0;1495.92
39;19:00;82722.83;0.0;0.0;0.0;1319.43
40;19:30;82296.82;0.0;0.0;0.0;1312.63
41;20:00;104078.07;0.0;0.0;0.0;1483.11
42;20:30;128064.61;0.0;0.0;0.0;1824.92
43;21:00;124939.05;0.0;0.0;0.0;1567.99
44;21:30;107816.57;0.0;0.0;0.0;1353.1
45;22:00;106394.35;0.0;0.0;0.0;1063.94
46;22:30;33818.0;0.0;0.0;0.0;338.18
47;23:00;95693.45;0.0;0.0;0.0;626.79
48;23:30;43421.43;0.0;0.0;0.0;284.41
