timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;0.0;1.0;21.6;168.83;0.0;0.0;3129.12;-3129.12;15.65;1944.7;0.0;129.1;0.0;-1.1;10.0;4.24;1.54;0.0;0.0
2;00:30;0.0;1.0;21.43;212.65;0.0;0.0;3121.82;-3121.82;15.61;2210.4;0.0;121.8;0.07;-1.1;10.0;4.24;1.54;0.0;0.0
3;01:00;0.0;0.84;21.24;249.56;0.0;0.0;2654.68;-2654.68;15.8;2389.0;0.0;123.6;0.26;-1.1;11.9;4.24;1.54;0.0;0.0
4;01:30;0.35;0.0;21.38;249.13;0.0;0.0;1174.58;-1174.58;6.99;2502.5;0.0;133.9;0.12;-1.1;11.9;4.24;1.54;0.0;0.0
5;02:00;1.0;0.0;22.15;248.7;0.0;0.0;3134.85;-3134.85;15.05;2648.7;0.0;134.8;0.0;-1.15;9.6;4.23;1.53;0.0;0.0
6;02:30;0.2;0.0;22.12;248.27;0.0;0.0;727.68;-727.68;3.49;2897.3;0.0;127.7;0.0;-1.25;9.6;4.22;1.52;0.0;0.0
7;03:00;0.2;0.0;22.08;247.84;0.0;0.0;717.66;-717.66;2.8;2923.9;0.0;117.7;0.0;-1.28;7.8;4.21;1.51;0.0;0.0
8;03:30;0.2;0.0;22.06;247.41;0.0;0.0;705.65;-705.65;2.75;2784.6;0.0;105.6;0.0;-1.23;7.8;4.22;1.52;0.0;0.0
9;04:00;1.0;0.0;22.8;246.98;0.0;0.0;3103.59;-3103.59;13.5;2960.4;0.0;103.6;0.3;-1.18;8.7;4.23;1.53;0.0;0.0
10;04:30;0.27;0.0;22.8;246.55;0.0;0.0;912.49;-912.49;3.97;3366.5;0.0;107.3;0.3;-1.13;8.7;4.24;1.54;0.0;0.0
11;05:00;0.27;0.0;22.8;246.12;0.0;0.0;939.28;-939.28;4.23;3449.0;0.0;117.3;0.3;-1.05;9.0;4.25;1.55;0.0;0.0
12;05:30;0.24;0.0;22.8;245.69;0.0;0.0;863.79;-863.79;3.89;3081.0;0.0;131.5;0.3;-0.95;9.0;4.27;1.57;0.0;0.0
13;06:00;0.0;0.0;22.56;245.26;0.0;0.0;477.68;-477.68;4.42;3088.7;0.0;477.7;0.06;-0.88;18.5;4.28;1.58;0.0;0.0
14;06:30;0.0;0.0;22.28;244.83;0.0;0.0;1177.98;-1177.98;10.9;3568.6;0.0;1178.0;0.0;-0.83;18.5;4.29;1.59;0.0;0.0
15;07:00;0.0;0.0;21.95;242.57;0.0;0.0;1488.61;-1488.61;24.26;4259.0;190.7;1488.6;0.0;-0.8;32.6;4.3;1.6;0.0;0.0
16;07:30;0.0;0.0;21.57;157.63;0.0;0.0;1411.59;-1411.59;23.01;5017.8;8833.7;1411.6;0.0;-0.8;32.6;4.3;1.6;0.0;0.0
17;08:00;0.2;0.0;21.36;157.2;0.0;0.0;1746.69;-1746.69;24.8;5263.9;0.0;1146.7;0.14;-0.78;28.4;4.3;1.6;0.0;0.0
18;08:30;1.0;0.0;21.97;156.77;0.0;0.0;3696.42;-3696.42;52.49;4863.2;0.0;696.4;0.0;-0.73;28.4;4.31;1.61;0.0;0.0
19;09:00;1.0;0.0;22.58;156.34;0.0;0.0;3453.31;-3453.31;46.1;4942.0;0.0;453.3;0.08;-0.68;26.7;4.32;1.62;0.0;0.0
20;09:30;0.2;0.0;22.36;155.91;0.0;0.0;1038.86;-1038.86;13.87;5475.2;0.0;438.9;0.0;-0.63;26.7;4.33;1.63;0.0;0.0
21;10:00;0.2;0.0;22.12;155.48;0.0;0.0;1195.57;-1195.57;16.08;5639.2;0.0;595.6;0.0;-0.58;26.9;4.34;1.64;0.0;0.0
22;10:30;0.2;0.0;21.9;155.05;0.0;0.0;1537.64;-1537.64;20.68;5475.6;0.0;937.6;0.0;-0.53;26.9;4.35;1.65;0.0;0.0
23;11:00;0.21;0.0;21.71;154.62;0.0;0.0;1619.0;-1619.0;24.37;5212.4;0.0;974.3;0.0;-0.5;30.1;4.35;1.65;0.0;0.0
24;11:30;0.2;0.0;21.54;114.32;0.0;0.0;1266.23;-1266.23;19.06;4855.0;4166.7;666.2;0.0;-0.5;30.1;4.35;1.65;0.0;0.0
25;12:00;0.2;0.0;21.4;113.19;0.0;0.0;1511.8;-1511.8;22.3;4351.7;73.6;911.8;0.1;-0.52;29.5;4.35;1.65;0.0;0.0
26;12:30;0.81;0.0;21.91;109.73;0.0;0.0;4121.55;-4121.55;60.79;3725.7;315.9;1702.9;0.0;-0.57;29.5;4.34;1.64;0.0;0.0
27;13:00;0.2;0.0;21.84;109.3;0.0;0.0;2317.31;-2317.31;32.91;3546.3;0.0;1717.3;0.0;-0.65;28.4;4.32;1.62;0.0;0.0
28;13:30;0.2;0.0;21.74;108.87;0.0;0.0;1459.82;-1459.82;20.73;3744.3;0.0;859.8;0.0;-0.75;28.4;4.31;1.61;0.0;0.0
29;14:00;0.2;0.0;21.64;108.44;0.0;0.0;1136.53;-1136.53;15.68;3912.2;0.0;536.5;0.0;-0.85;27.6;4.29;1.59;0.0;0.0
30;14:30;0.2;0.0;21.52;108.01;0.0;0.0;1377.11;-1377.11;19.0;4024.3;0.0;777.1;0.0;-0.95;27.6;4.27;1.57;0.0;0.0
