timeslot;time of day;simulationResult_electricalLoad_combined;simulationResult_RESGeneration_combined;simulationResult_PVGeneration_combined;simulationResult_SurplusEnergy_combined;simulationResult_costs_combined
1;00:00;24657.69;0.0;0.0;0.0;123.29
2;00:30;33441.64;0.0;0.0;0.0;167.21
3;01:00;14328.15;0.0;0.0;0.0;85.25
4;01:30;22349.46;0.0;0.0;0.0;132.98
5;02:00;60843.39;0.0;0.0;0.0;292.05
6;02:30;44858.34;0.0;0.0;0.0;215.32
7;03:00;223103.38;0.0;0.0;0.0;870.1
8;03:30;217524.55;0.0;0.0;0.0;848.35
9;04:00;119924.0;0.0;0.0;0.0;521.67
10;04:30;176816.36;0.0;0.0;0.0;769.15
11;05:00;100731.78;0.0;0.0;0.0;453.29
12;05:30;146305.86;0.0;0.0;0.0;658.38
13;06:00;92227.52;0.0;0.0;0.0;853.1
14;06:30;140055.88;0.0;0.0;0.0;1295.52
15;07:00;59856.53;0.0;0.0;0.0;975.66
16;07:30;51357.17;0.0;0.0;0.0;837.12
17;08:00;46088.1;0.0;0.0;0.0;654.45
18;08:30;44378.04;0.0;0.0;0.0;630.17
19;09:00;202161.23;0.0;0.0;0.0;2698.85
20;09:30;207180.78;0.0;0.0;0.0;2765.86
21;10:00;94677.25;0.0;0.0;0.0;1273.41
22;10:30;186234.28;0.0;0.0;0.0;2504.85
23;11:00;67578.95;0.0;0.0;0.0;1017.06
24;11:30;74304.83;0.0;0.0;0.0;1118.29
25;12:00;75723.81;0.0;0.0;0.0;1116.93
26;12:30;71343.47;0.0;0.0;0.0;1052.32
27;13:00;83326.21;0.0;0.0;0.0;1183.23
28;13:30;83007.92;0.0;0.0;0.0;1178.71
29;14:00;211949.37;0.0;0.0;0.0;2924.9
30;14:30;172678.37;0.0;0.0;0.0;2382.96
31;15:00;82951.98;0.0;0.0;0.0;1157.18
32;15:30;152134.64;0.0;0.0;0.0;2122.28
33;16:00;109104.55;0.0;0.0;0.0;1554.74
34;16:30;106860.51;0.0;0.0;0.0;1522.76
35;17:00;57425.33;0.0;0.0;0.0;915.93
36;17:30;57088.93;0.0;0.0;0.0;910.57
37;18:00;59343.42;0.0;0.0;0.0;925.76
38;18:30;67127.32;0.0;0.0;0.0;1047.19
39;19:00;70280.33;0.0;0.0;0.0;1120.97
40;19:30;76844.62;0.0;0.0;0.0;1225.67
41;20:00;99073.77;0.0;0.0;0.0;1411.8
42;20:30;117655.51;0.0;0.0;0.0;1676.59
43;21:00;122068.95;0.0;0.0;0.0;1531.97
44;21:30;105450.17;0.0;0.0;0.0;1323.4
45;22:00;74665.75;0.0;0.0;0.0;746.66
46;22:30;60818.0;0.0;0.0;0.0;608.18
47;23:00;78725.15;0.0;0.0;0.0;515.65
48;23:30;65229.63;0.0;0.0;0.0;427.25
