timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;chargingPowerEV;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_SOCofEV;simulationResult_energyLevelOfEV;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];Availability of the EV;Energy Consumption of the EV;thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;0.0;0.0;0.0;21.57;124.57;40.0;24.0;0.0;0.0;134.06;-134.06;0.67;2367.8;0.0;134.1;1.0;0.0;0.0;-1.1;10.0;4.24;1.54;0.0;0.0
2;00:30;0.27;0.0;0.0;21.63;124.14;40.0;24.0;0.0;0.0;945.8;-945.8;4.73;2555.8;0.0;133.4;1.0;0.0;0.0;-1.1;10.0;4.24;1.54;0.0;0.0
3;01:00;0.0;0.0;0.0;21.42;123.71;40.0;24.0;0.0;0.0;133.58;-133.58;0.79;2689.3;0.0;133.6;1.0;0.0;0.08;-1.1;11.9;4.24;1.54;0.0;0.0
4;01:30;0.0;0.0;0.0;21.2;123.28;40.0;24.0;0.0;0.0;132.91;-132.91;0.79;2840.1;0.0;132.9;1.0;0.0;0.3;-1.1;11.9;4.24;1.54;0.0;0.0
5;02:00;0.29;0.0;0.0;21.25;122.85;40.0;24.0;0.0;0.0;995.55;-995.55;4.78;2974.9;0.0;133.4;1.0;0.0;0.25;-1.15;9.6;4.23;1.53;0.0;0.0
6;02:30;0.2;0.0;0.0;21.2;122.42;40.0;24.0;0.0;0.0;732.2;-732.2;3.51;3114.6;0.0;132.2;1.0;0.0;0.3;-1.25;9.6;4.22;1.52;0.0;0.0
7;03:00;1.0;0.0;4700.0;21.92;121.99;43.49;26.09;0.0;0.0;7833.04;-7833.04;30.55;3207.3;0.0;133.0;1.0;0.0;0.0;-1.28;7.8;4.21;1.51;0.0;0.0
8;03:30;1.0;0.0;3573.75;22.63;121.56;46.14;27.68;0.0;0.0;6707.5;-6707.5;26.16;3286.9;0.0;133.8;1.0;0.0;0.13;-1.23;7.8;4.22;1.52;0.0;0.0
9;04:00;0.0;0.95;0.0;22.37;162.89;46.14;27.68;0.0;0.0;2999.74;-2999.74;13.05;3371.5;0.0;143.4;1.0;0.0;0.0;-1.18;8.7;4.23;1.53;0.0;0.0
10;04:30;0.71;0.0;0.0;22.8;162.46;46.14;27.68;0.0;0.0;2305.17;-2305.17;10.03;3400.8;0.0;166.2;1.0;0.0;0.3;-1.13;8.7;4.24;1.54;0.0;0.0
11;05:00;0.0;0.2;0.0;22.53;170.93;46.14;27.68;0.0;0.0;1238.02;-1238.02;5.57;3498.9;0.0;638.0;1.0;0.0;0.03;-1.05;9.0;4.25;1.55;0.0;0.0
12;05:30;0.56;0.0;0.0;22.8;170.5;46.14;27.68;0.0;0.0;3240.8;-3240.8;14.58;3539.6;0.0;1571.0;1.0;0.0;0.3;-0.95;9.0;4.27;1.57;0.0;0.0
13;06:00;0.2;0.0;0.0;22.7;167.05;46.14;27.68;0.0;0.0;2519.88;-2519.88;23.31;3890.8;315.9;1919.9;0.5;0.0;0.2;-0.88;18.5;4.28;1.58;0.0;0.0
14;06:30;0.46;0.0;0.0;22.8;166.62;45.65;27.39;0.0;0.0;3028.35;-3028.35;28.01;4519.4;0.0;1646.3;0.0;1045849.8023715417;0.3;-0.83;18.5;4.29;1.59;0.0;0.0
15;07:00;0.0;0.0;0.0;22.44;127.55;45.17;27.1;0.0;0.0;1244.4;-1244.4;20.28;4687.4;4038.0;1244.4;0.0;1045849.8023715417;0.0;-0.8;32.6;4.3;1.6;0.0;0.0
16;07:30;0.0;0.0;0.0;22.08;125.13;44.68;26.81;0.0;0.0;760.59;-760.59;12.4;4607.3;208.8;760.6;0.0;1045849.8023715417;0.0;-0.8;32.6;4.3;1.6;0.0;0.0
