timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;0.0;0.2;21.58;132.49;0.0;0.0;721.26;-721.26;-0.54;2142.4;0.0;121.3;0.0;-2.0;-1.5;4.08;1.38;0.0;0.0
2;00:30;0.0;0.0;21.4;132.06;0.0;0.0;121.22;-121.22;-0.09;2339.4;0.0;121.2;0.1;-2.0;-1.5;4.08;1.38;0.0;0.0
3;01:00;0.0;0.0;21.2;131.63;0.0;0.0;121.87;-121.87;-0.23;2535.9;0.0;121.9;0.3;-2.05;-3.7;4.07;1.37;0.0;0.0
4;01:30;1.0;0.0;21.92;131.2;0.0;0.0;3121.7;-3121.7;-5.78;2733.8;0.0;121.7;0.0;-2.15;-3.7;4.05;1.35;0.0;0.0
5;02:00;0.52;0.0;22.18;130.77;0.0;0.0;1694.06;-1694.06;-4.83;2878.9;0.0;129.6;0.0;-2.3;-5.7;4.03;1.33;0.0;0.0
6;02:30;0.54;0.0;22.43;130.34;0.0;0.0;1765.73;-1765.73;-5.03;3075.3;0.0;145.5;0.0;-2.5;-5.7;3.99;1.29;0.0;0.0
7;03:00;0.28;0.0;22.43;129.91;0.0;0.0;983.17;-983.17;-3.29;3237.5;0.0;152.2;0.0;-2.72;-6.7;3.95;1.25;0.0;0.0
8;03:30;0.29;0.0;22.43;129.48;0.0;0.0;1029.11;-1029.11;-3.45;3376.7;0.0;152.9;0.0;-2.97;-6.7;3.91;1.21;0.0;0.0
9;04:00;0.3;0.0;22.43;129.05;0.0;0.0;1200.5;-1200.5;-3.42;3444.9;0.0;295.4;0.0;-3.24;-5.7;3.86;1.16;0.0;0.0
10;04:30;0.32;0.0;22.43;128.62;0.0;0.0;1541.63;-1541.63;-4.39;3586.7;0.0;586.4;0.0;-3.54;-5.7;3.8;1.1;0.0;0.0
11;05:00;0.35;0.0;22.43;128.19;0.0;0.0;1898.48;-1898.48;-2.18;3943.1;0.0;836.9;0.0;-3.8;-2.3;3.76;1.06;0.0;0.0
12;05:30;0.42;0.0;22.43;127.76;0.0;0.0;2320.97;-2320.97;-2.67;4641.1;0.0;1061.5;0.0;-4.0;-2.3;3.72;1.02;0.0;0.0
13;06:00;0.62;0.0;22.55;127.32;0.0;0.0;2906.25;-2906.25;-38.65;5283.1;0.0;1033.8;0.05;-4.27;-26.6;3.67;1.0;0.0;0.0
14;06:30;0.79;0.0;22.77;126.89;0.0;0.0;3111.33;-3111.33;-41.38;5686.9;0.0;744.3;0.27;-4.62;-26.6;3.61;1.0;0.0;0.0
15;07:00;0.81;0.0;22.97;84.83;0.0;0.0;2954.81;-2954.81;-27.33;5905.6;4351.3;535.0;0.47;-4.87;-18.5;3.56;1.0;0.0;0.0
16;07:30;0.0;1.0;22.52;94.95;0.0;0.0;3419.74;-3419.74;-31.63;5840.3;1897.1;419.7;0.02;-5.02;-18.5;3.54;1.0;0.0;0.0
17;08:00;1.0;0.0;22.85;94.32;0.0;0.0;3310.38;-3310.38;-14.07;6046.8;20.9;310.4;0.35;-5.34;-8.5;3.48;1.0;0.0;0.0
18;08:30;0.65;0.0;22.85;88.07;0.0;0.0;2183.36;-2183.36;-9.28;6611.9;608.9;218.8;0.35;-5.84;-8.5;3.39;1.0;0.0;0.0
19;09:00;0.66;0.0;22.85;87.64;0.0;0.0;2300.45;-2300.45;-0.12;6621.9;0.0;313.3;0.35;-6.03;-0.1;3.36;1.0;0.0;0.0
20;09:30;0.0;1.0;22.39;79.02;0.0;0.0;3610.14;-3610.14;-0.18;6045.0;3855.4;610.1;0.0;-5.88;-0.1;3.38;1.0;0.0;0.0
21;10:00;1.0;0.0;22.74;78.59;0.0;0.0;3692.12;-3692.12;7.38;5657.2;0.0;692.1;0.24;-5.63;4.0;3.43;1.0;0.0;0.0
22;10:30;0.0;1.0;22.32;106.86;0.0;0.0;3558.32;-3558.32;7.12;5469.5;0.0;558.3;0.0;-5.28;4.0;3.49;1.0;0.0;0.0
23;11:00;0.72;0.0;22.5;106.43;0.0;0.0;2578.51;-2578.51;10.7;5174.3;0.0;416.8;0.0;-4.98;8.3;3.54;1.0;0.0;0.0
24;11:30;0.72;0.0;22.7;106.0;0.0;0.0;2423.94;-2423.94;10.06;5121.0;0.0;262.2;0.2;-4.73;8.3;3.59;1.0;0.0;0.0
25;12:00;0.2;0.0;22.51;105.57;0.0;0.0;1046.59;-1046.59;3.72;4691.9;0.0;446.6;0.01;-4.58;7.1;3.62;1.0;0.0;0.0
26;12:30;0.38;0.0;22.51;104.55;0.0;0.0;2104.27;-2104.27;7.47;4043.8;62.0;976.4;0.01;-4.53;7.1;3.63;1.0;0.0;0.0
27;13:00;0.37;0.0;22.51;104.12;0.0;0.0;2355.41;-2355.41;-2.0;3994.4;0.0;1245.3;0.01;-4.45;-1.7;3.64;1.0;0.0;0.0
