timeslot;time of day;heatGenerationCoefficientSpaceHeating;temperatureBufferStorage;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];Electricity [W];thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);numberOfStarts_HP;HP_isRunning
34;16:30;0.47;21.97;0.0;0.0;11359.09;-11359.09;-5.68;26133.9;4323.9;0.0;-3.85;-1.0;3.75;0.0;0.0
35;17:00;0.42;21.97;0.0;0.0;10918.19;-10918.19;64.96;23554.9;4587.0;0.0;-3.8;11.9;3.76;0.0;0.0
36;17:30;0.39;21.97;0.0;0.0;10652.75;-10652.75;63.38;21829.3;4781.0;0.0;-3.8;11.9;3.76;0.0;0.0
37;18:00;0.3;21.9;0.0;0.0;8988.41;-8988.41;44.04;22241.1;4479.4;0.0;-3.87;9.8;3.74;0.0;0.0
38;18:30;0.45;21.9;0.0;0.0;10419.51;-10419.51;51.06;24937.8;3648.0;0.0;-4.02;9.8;3.72;0.0;0.0
39;19:00;0.44;21.9;0.0;0.0;10350.01;-10350.01;68.83;24275.0;3793.6;0.0;-3.91;13.3;3.74;0.0;0.0
40;19:30;0.0;21.66;0.0;0.0;4983.76;-4983.76;33.14;20021.0;4983.8;0.0;-3.51;13.3;3.81;0.0;0.0
41;20:00;0.3;21.66;0.0;0.0;10200.34;-10200.34;40.8;17109.6;5753.5;0.0;-3.01;8.0;3.9;0.0;0.0
42;20:30;0.26;21.66;0.0;0.0;10032.35;-10032.35;40.13;15633.3;6073.9;0.0;-2.41;8.0;4.01;0.0;0.0
43;21:00;0.22;21.66;0.0;0.0;8386.93;-8386.93;32.29;13348.3;5080.8;0.0;-1.86;7.7;4.11;0.0;0.0
44;21:30;0.2;21.69;0.0;0.0;5683.56;-5683.56;21.88;10199.0;2683.6;0.0;-1.36;7.7;4.2;0.0;0.0
45;22:00;0.2;21.73;0.0;0.0;4856.43;-4856.43;20.88;9015.8;1856.4;0.0;-0.98;8.6;4.26;0.0;0.0
46;22:30;0.2;21.76;0.0;0.0;5707.69;-5707.69;24.54;9934.3;2707.7;0.0;-0.73;8.6;4.31;0.0;0.0
47;23:00;0.2;21.79;0.0;0.0;5678.08;-5678.08;-10.22;10283.3;2678.1;0.0;-0.48;-3.6;4.35;0.0;0.0
48;23:30;0.2;21.83;0.0;0.0;4706.85;-4706.85;-8.47;10023.5;1706.8;0.0;-0.23;-3.6;4.4;0.0;0.0
