timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;0.0;0.2;21.58;132.49;0.0;0.0;722.36;-722.36;-0.54;2130.6;0.0;122.4;0.0;-2.0;-1.5;4.08;1.38;0.0;0.0
2;00:30;0.0;0.0;21.4;132.06;0.0;0.0;121.22;-121.22;-0.09;2342.4;0.0;121.2;0.1;-2.0;-1.5;4.08;1.38;0.0;0.0
3;01:00;0.0;0.0;21.2;131.63;0.0;0.0;123.86;-123.86;-0.23;2555.1;0.0;123.9;0.3;-2.05;-3.7;4.07;1.37;0.0;0.0
4;01:30;1.0;0.0;21.92;131.2;0.0;0.0;3123.17;-3123.17;-5.78;2725.6;0.0;123.2;0.0;-2.15;-3.7;4.05;1.35;0.0;0.0
5;02:00;0.24;0.0;21.92;130.77;0.0;0.0;860.98;-860.98;-2.45;2895.8;0.0;130.6;0.0;-2.3;-5.7;4.03;1.33;0.0;0.0
6;02:30;0.26;0.0;21.92;130.34;0.0;0.0;913.94;-913.94;-2.6;3028.4;0.0;143.8;0.0;-2.5;-5.7;3.99;1.29;0.0;0.0
7;03:00;0.64;0.0;22.25;129.91;0.0;0.0;2061.85;-2061.85;-6.91;3230.2;0.0;152.7;0.0;-2.72;-6.7;3.95;1.25;0.0;0.0
8;03:30;0.65;0.0;22.57;129.48;0.0;0.0;2110.36;-2110.36;-7.07;3388.2;0.0;151.2;0.07;-2.97;-6.7;3.91;1.21;0.0;0.0
9;04:00;0.31;0.0;22.57;129.05;0.0;0.0;1212.71;-1212.71;-3.46;3507.9;0.0;291.3;0.07;-3.24;-5.7;3.86;1.16;0.0;0.0
10;04:30;0.32;0.0;22.57;128.62;0.0;0.0;1531.22;-1531.22;-4.36;3560.1;0.0;583.0;0.07;-3.54;-5.7;3.8;1.1;0.0;0.0
11;05:00;0.36;0.0;22.57;128.19;0.0;0.0;1912.97;-1912.97;-2.2;3967.5;0.0;844.8;0.07;-3.8;-2.3;3.76;1.06;0.0;0.0
12;05:30;0.42;0.0;22.57;127.76;0.0;0.0;2319.91;-2319.91;-2.67;4626.9;0.0;1064.2;0.07;-4.0;-2.3;3.72;1.02;0.0;0.0
