timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;0.0;1.0;21.59;164.18;0.0;0.0;3130.58;-3130.58;-2.35;2002.3;0.0;130.6;0.0;-2.0;-1.5;4.08;1.38;0.0;0.0
2;00:30;1.0;0.0;22.33;163.75;0.0;0.0;3133.89;-3133.89;-2.35;2604.0;0.0;133.9;0.0;-2.0;-1.5;4.08;1.38;0.0;0.0
3;01:00;0.2;0.0;22.28;163.32;0.0;0.0;727.04;-727.04;-1.35;3032.0;0.0;127.0;0.0;-2.05;-3.7;4.07;1.37;0.0;0.0
4;01:30;0.2;0.0;22.22;162.89;0.0;0.0;709.98;-709.98;-1.31;3192.8;0.0;110.0;0.0;-2.15;-3.7;4.05;1.35;0.0;0.0
5;02:00;0.0;0.63;21.97;186.37;0.0;0.0;1994.94;-1994.94;-5.69;3174.0;0.0;110.3;0.0;-2.3;-5.7;4.03;1.33;0.0;0.0
6;02:30;0.2;0.0;21.92;185.94;0.0;0.0;728.59;-728.59;-2.08;3021.6;0.0;128.6;0.0;-2.5;-5.7;3.99;1.29;0.0;0.0
7;03:00;0.0;1.0;21.68;221.4;0.0;0.0;3147.04;-3147.04;-10.54;3144.9;0.0;147.0;0.0;-2.72;-6.7;3.95;1.25;0.0;0.0
8;03:30;0.26;0.0;21.64;220.97;0.0;0.0;940.02;-940.02;-3.15;3414.9;0.0;160.6;0.0;-2.97;-6.7;3.91;1.21;0.0;0.0
9;04:00;1.0;0.0;22.24;220.54;0.0;0.0;3281.1;-3281.1;-9.35;3743.9;0.0;281.1;0.0;-3.24;-5.7;3.86;1.16;0.0;0.0
10;04:30;1.0;0.0;22.8;220.11;0.0;0.0;3517.96;-3517.96;-10.03;4026.1;0.0;518.0;0.3;-3.54;-5.7;3.8;1.1;0.0;0.0
11;05:00;0.0;1.0;22.44;250.0;0.0;0.0;3757.08;-3757.08;-4.32;4608.7;0.0;757.1;0.0;-3.8;-2.3;3.76;1.06;0.0;0.0
12;05:30;0.92;0.0;22.8;249.57;0.0;0.0;3771.62;-3771.62;-4.34;5533.3;0.0;1021.5;0.3;-4.0;-2.3;3.72;1.02;0.0;0.0
13;06:00;0.53;0.0;22.8;249.14;0.0;0.0;2647.05;-2647.05;-35.21;5842.7;0.0;1043.5;0.3;-4.27;-26.6;3.67;1.0;0.0;0.0
14;06:30;0.4;0.0;22.69;248.71;0.0;0.0;2036.31;-2036.31;-27.08;5710.8;0.0;821.9;0.19;-4.62;-26.6;3.61;1.0;0.0;0.0
15;07:00;0.2;0.0;22.42;234.7;0.0;0.0;1224.58;-1224.58;-11.33;5682.9;1418.9;624.6;0.0;-4.87;-18.5;3.56;1.0;0.0;0.0
16;07:30;1.0;0.0;22.8;234.27;0.0;0.0;3471.51;-3471.51;-32.11;5599.4;0.0;471.5;0.3;-5.02;-18.5;3.54;1.0;0.0;0.0
17;08:00;0.54;0.0;22.8;233.84;0.0;0.0;1973.93;-1973.93;-8.39;5609.1;0.0;348.5;0.3;-5.34;-8.5;3.48;1.0;0.0;0.0
18;08:30;0.2;0.0;22.52;233.41;0.0;0.0;835.15;-835.15;-3.55;5704.2;0.0;235.2;0.02;-5.84;-8.5;3.39;1.0;0.0;0.0
19;09:00;0.2;0.0;22.22;225.79;0.0;0.0;899.88;-899.88;-0.04;5878.2;751.7;299.9;0.0;-6.03;-0.1;3.36;1.0;0.0;0.0
20;09:30;1.0;0.0;22.51;225.36;0.0;0.0;3552.77;-3552.77;-0.18;6326.1;0.0;552.8;0.01;-5.88;-0.1;3.38;1.0;0.0;0.0
21;10:00;0.2;0.0;22.18;224.93;0.0;0.0;1225.52;-1225.52;2.45;6227.9;0.0;625.5;0.0;-5.63;4.0;3.43;1.0;0.0;0.0
