timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;0.5;0.0;22.05;124.57;0.0;0.0;1618.13;-1618.13;-1.21;2159.4;0.0;122.0;0.0;-2.0;-1.5;4.08;1.38;0.0;0.0
2;00:30;1.0;0.0;22.8;124.14;0.0;0.0;3122.03;-3122.03;-2.34;2374.9;0.0;122.0;0.3;-2.0;-1.5;4.08;1.38;0.0;0.0
3;01:00;0.2;0.0;22.79;123.71;0.0;0.0;722.03;-722.03;-1.34;2576.2;0.0;122.0;0.29;-2.05;-3.7;4.07;1.37;0.0;0.0
4;01:30;0.0;1.0;22.57;162.12;0.0;0.0;3122.03;-3122.03;-5.78;2762.4;0.0;122.0;0.07;-2.15;-3.7;4.05;1.35;0.0;0.0
5;02:00;0.2;0.0;22.53;161.69;0.0;0.0;729.32;-729.32;-2.08;2937.2;0.0;129.3;0.03;-2.3;-5.7;4.03;1.33;0.0;0.0
6;02:30;0.39;0.0;22.64;161.26;0.0;0.0;1305.42;-1305.42;-3.72;3099.9;0.0;144.4;0.14;-2.5;-5.7;3.99;1.29;0.0;0.0
7;03:00;0.0;0.2;22.39;168.0;0.0;0.0;752.21;-752.21;-2.52;3256.0;0.0;152.2;0.0;-2.72;-6.7;3.95;1.25;0.0;0.0
8;03:30;0.0;1.0;22.13;202.17;0.0;0.0;3152.21;-3152.21;-10.56;3405.1;0.0;152.2;0.0;-2.97;-6.7;3.91;1.21;0.0;0.0
9;04:00;0.0;1.0;21.85;234.91;0.0;0.0;3292.01;-3292.01;-9.38;3520.9;0.0;292.0;0.0;-3.24;-5.7;3.86;1.16;0.0;0.0
10;04:30;1.0;0.0;22.45;234.48;0.0;0.0;3581.23;-3581.23;-10.21;3601.1;0.0;581.2;0.0;-3.54;-5.7;3.8;1.1;0.0;0.0
11;05:00;0.2;0.0;22.31;234.05;0.0;0.0;1440.38;-1440.38;-1.66;3991.4;0.0;840.4;0.0;-3.8;-2.3;3.76;1.06;0.0;0.0
12;05:30;1.0;0.0;22.8;233.62;0.0;0.0;4067.37;-4067.37;-4.68;4713.4;0.0;1067.4;0.3;-4.0;-2.3;3.72;1.02;0.0;0.0
13;06:00;0.49;0.0;22.8;233.19;0.0;0.0;2501.45;-2501.45;-33.27;5318.2;0.0;1040.8;0.3;-4.27;-26.6;3.67;1.0;0.0;0.0
14;06:30;0.2;0.0;22.52;232.76;0.0;0.0;1343.04;-1343.04;-17.86;5797.8;0.0;743.0;0.02;-4.62;-26.6;3.61;1.0;0.0;0.0
15;07:00;0.91;0.0;22.8;189.43;0.0;0.0;3264.48;-3264.48;-30.2;6005.8;4484.3;533.9;0.3;-4.87;-18.5;3.56;1.0;0.0;0.0
16;07:30;0.2;0.0;22.51;169.61;0.0;0.0;1019.39;-1019.39;-9.43;5923.3;2026.5;419.4;0.01;-5.02;-18.5;3.54;1.0;0.0;0.0
17;08:00;0.2;0.0;22.19;168.96;0.0;0.0;913.93;-913.93;-3.88;6116.5;22.7;313.9;0.0;-5.34;-8.5;3.48;1.0;0.0;0.0
18;08:30;0.2;0.0;21.84;162.82;0.0;0.0;818.15;-818.15;-3.48;6604.5;597.0;218.1;0.0;-5.84;-8.5;3.39;1.0;0.0;0.0
19;09:00;0.2;0.0;21.48;162.39;0.0;0.0;910.79;-910.79;-0.05;6634.3;0.0;310.8;0.02;-6.03;-0.1;3.36;1.0;0.0;0.0
20;09:30;1.0;0.0;21.78;123.13;0.0;0.0;3604.85;-3604.85;-0.18;6174.4;4058.3;604.9;0.0;-5.88;-0.1;3.38;1.0;0.0;0.0
