timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;0.96;0.0;22.48;124.57;0.0;0.0;3209.78;-3209.78;-2.41;2169.1;0.0;325.9;0.0;-2.0;-1.5;4.08;1.38;0.0;0.0
2;00:30;0.2;0.0;22.52;124.14;0.0;0.0;784.1;-784.1;-0.59;1928.6;0.0;184.1;0.02;-2.0;-1.5;4.08;1.38;0.0;0.0
3;01:00;0.2;0.0;22.56;123.71;0.0;0.0;713.37;-713.37;-1.32;1836.5;0.0;113.4;0.06;-2.05;-3.7;4.07;1.37;0.0;0.0
4;01:30;0.2;0.0;22.59;123.28;0.0;0.0;715.84;-715.84;-1.32;1949.3;0.0;115.8;0.09;-2.15;-3.7;4.05;1.35;0.0;0.0
5;02:00;0.2;0.0;22.61;122.85;0.0;0.0;715.21;-715.21;-2.04;2138.8;0.0;115.2;0.11;-2.3;-5.7;4.03;1.33;0.0;0.0
6;02:30;0.2;0.0;22.6;122.42;0.0;0.0;712.31;-712.31;-2.03;2494.7;0.0;112.3;0.1;-2.5;-5.7;3.99;1.29;0.0;0.0
7;03:00;0.2;0.0;22.56;121.99;0.0;0.0;715.3;-715.3;-2.4;2855.8;0.0;115.3;0.06;-2.72;-6.7;3.95;1.25;0.0;0.0
8;03:30;0.2;0.0;22.48;121.56;0.0;0.0;725.52;-725.52;-2.43;3324.6;0.0;125.5;0.0;-2.97;-6.7;3.91;1.21;0.0;0.0
9;04:00;0.0;1.0;22.2;154.3;0.0;0.0;3141.83;-3141.83;-8.95;3584.7;0.0;141.8;0.0;-3.24;-5.7;3.86;1.16;0.0;0.0
10;04:30;1.0;0.0;22.8;153.87;0.0;0.0;3157.48;-3157.48;-9.0;3565.8;0.0;157.5;0.3;-3.54;-5.7;3.8;1.1;0.0;0.0
11;05:00;0.32;0.0;22.8;153.44;0.0;0.0;1275.73;-1275.73;-1.47;3544.2;0.0;320.2;0.3;-3.8;-2.3;3.76;1.06;0.0;0.0
12;05:30;0.0;0.36;22.53;163.6;0.0;0.0;1729.97;-1729.97;-1.99;3461.9;0.0;645.2;0.03;-4.0;-2.3;3.72;1.02;0.0;0.0
13;06:00;0.66;0.0;22.8;163.17;0.0;0.0;2889.64;-2889.64;-38.43;3747.0;0.0;901.5;0.3;-4.27;-26.6;3.67;1.0;0.0;0.0
14;06:30;0.41;0.0;22.8;162.74;0.0;0.0;2318.52;-2318.52;-30.84;4376.0;0.0;1093.3;0.3;-4.62;-26.6;3.61;1.0;0.0;0.0
15;07:00;0.32;0.0;22.69;152.71;0.0;0.0;1980.82;-1980.82;-18.32;4784.5;1003.9;1035.5;0.19;-4.87;-18.5;3.56;1.0;0.0;0.0
16;07:30;0.2;0.0;22.47;152.28;0.0;0.0;1300.37;-1300.37;-12.03;4905.0;0.0;700.4;0.0;-5.02;-18.5;3.54;1.0;0.0;0.0
17;08:00;0.2;0.0;22.22;151.84;0.0;0.0;1075.57;-1075.57;-4.57;5360.5;0.0;475.6;0.0;-5.34;-8.5;3.48;1.0;0.0;0.0
18;08:30;0.9;0.0;22.45;151.41;0.0;0.0;3093.41;-3093.41;-13.15;6061.7;0.0;400.0;0.0;-5.84;-8.5;3.39;1.0;0.0;0.0
19;09:00;0.2;0.0;22.09;150.98;0.0;0.0;910.28;-910.28;-0.05;6699.7;0.0;310.3;0.0;-6.03;-0.1;3.36;1.0;0.0;0.0
20;09:30;1.0;0.0;22.32;150.55;0.0;0.0;3216.09;-3216.09;-0.16;7105.5;0.0;216.1;0.0;-5.88;-0.1;3.38;1.0;0.0;0.0
21;10:00;1.0;0.0;22.57;150.12;0.0;0.0;3286.48;-3286.48;6.57;6889.2;0.0;286.5;0.07;-5.63;4.0;3.43;1.0;0.0;0.0
22;10:30;0.2;0.0;22.26;148.19;0.0;0.0;1143.58;-1143.58;2.29;6073.5;157.5;543.6;0.0;-5.28;4.0;3.49;1.0;0.0;0.0
23;11:00;0.48;0.0;22.22;147.75;0.0;0.0;2045.5;-2045.5;8.49;5653.8;0.0;607.0;0.0;-4.98;8.3;3.54;1.0;0.0;0.0
24;11:30;0.0;0.0;21.78;147.32;0.0;0.0;451.72;-451.72;1.87;5707.2;0.0;451.7;0.0;-4.73;8.3;3.59;1.0;0.0;0.0
25;12:00;0.0;0.0;21.35;108.68;0.0;0.0;318.74;-318.74;1.13;5525.2;3993.8;318.7;0.15;-4.58;7.1;3.62;1.0;0.0;0.0
26;12:30;1.0;0.0;21.8;106.43;0.0;0.0;3209.97;-3209.97;11.4;5026.0;191.1;210.0;0.0;-4.53;7.1;3.63;1.0;0.0;0.0
27;13:00;1.0;0.0;22.28;106.0;0.0;0.0;3402.64;-3402.64;-2.89;4499.1;0.0;402.6;0.0;-4.45;-1.7;3.64;1.0;0.0;0.0
