timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;chargingPowerEV;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_SOCofEV;simulationResult_energyLevelOfEV;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];Availability of the EV;Energy Consumption of the EV;thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;0.24;0.0;4700.0;21.82;124.57;43.49;26.09;0.0;0.0;5541.92;-5541.92;-4.16;1999.2;0.0;130.0;1.0;0.0;0.0;-2.0;-1.5;4.08;1.38;0.0;0.0
2;00:30;1.0;0.0;4700.0;22.55;124.14;46.97;28.18;0.0;0.0;7834.5;-7834.5;-5.88;2635.8;0.0;134.5;1.0;0.0;0.05;-2.0;-1.5;4.08;1.38;0.0;0.0
3;01:00;0.2;0.0;4700.0;22.5;123.71;50.46;30.27;0.0;0.0;5427.56;-5427.56;-10.04;3038.8;0.0;127.6;1.0;0.0;0.0;-2.05;-3.7;4.07;1.37;0.0;0.0
4;01:30;0.2;0.0;4700.0;22.44;123.28;53.94;32.37;0.0;0.0;5409.66;-5409.66;-10.01;3196.1;0.0;109.7;1.0;0.0;0.0;-2.15;-3.7;4.05;1.35;0.0;0.0
5;02:00;0.2;0.0;4700.0;22.37;122.85;57.43;34.46;0.0;0.0;5409.24;-5409.24;-15.42;3206.0;0.0;109.2;1.0;0.0;0.0;-2.3;-5.7;4.03;1.33;0.0;0.0
6;02:30;0.0;1.0;1831.97;22.14;159.46;58.79;35.27;0.0;0.0;4962.23;-4962.23;-14.14;3037.5;0.0;130.3;1.0;0.0;0.0;-2.5;-5.7;3.99;1.29;0.0;0.0
7;03:00;0.0;1.0;0.0;21.9;194.91;58.79;35.27;0.0;0.0;3147.43;-3147.43;-10.54;3079.9;0.0;147.4;1.0;0.0;0.0;-2.72;-6.7;3.95;1.25;0.0;0.0
8;03:30;1.0;0.0;0.0;22.53;194.48;58.79;35.27;0.0;0.0;3160.04;-3160.04;-10.59;3444.9;0.0;160.0;1.0;0.0;0.03;-2.97;-6.7;3.91;1.21;0.0;0.0
9;04:00;0.0;1.0;0.0;22.24;227.23;58.79;35.27;0.0;0.0;3281.32;-3281.32;-9.35;3714.8;0.0;281.3;1.0;0.0;0.0;-3.24;-5.7;3.86;1.16;0.0;0.0
10;04:30;1.0;0.0;0.0;22.8;226.8;58.79;35.27;0.0;0.0;3513.63;-3513.63;-10.01;4033.1;0.0;513.6;1.0;0.0;0.3;-3.54;-5.7;3.8;1.1;0.0;0.0
