timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;chargingPowerEV;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_SOCofEV;simulationResult_energyLevelOfEV;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];Availability of the EV;Energy Consumption of the EV;thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;0.0;0.2;4700.0;21.6;133.42;43.49;26.09;0.0;0.0;5429.57;-5429.57;27.15;1952.6;0.0;129.6;1.0;0.0;0.0;-1.1;10.0;4.24;1.54;0.0;0.0
2;00:30;0.0;0.0;0.0;21.42;132.99;43.49;26.09;0.0;0.0;122.91;-122.91;0.61;2205.0;0.0;122.9;1.0;0.0;0.08;-1.1;10.0;4.24;1.54;0.0;0.0
3;01:00;0.0;0.0;0.0;21.24;132.56;43.49;26.09;0.0;0.0;124.91;-124.91;0.74;2416.3;0.0;124.9;1.0;0.0;0.26;-1.1;11.9;4.24;1.54;0.0;0.0
4;01:30;1.0;0.0;0.0;22.02;132.13;43.49;26.09;0.0;0.0;3133.17;-3133.17;18.64;2494.1;0.0;133.2;1.0;0.0;0.0;-1.1;11.9;4.24;1.54;0.0;0.0
5;02:00;0.5;0.0;0.0;22.29;131.7;43.49;26.09;0.0;0.0;1630.73;-1630.73;7.83;2684.5;0.0;135.7;1.0;0.0;0.0;-1.15;9.6;4.23;1.53;0.0;0.0
6;02:30;0.44;0.0;0.0;22.49;131.27;43.49;26.09;0.0;0.0;1451.06;-1451.06;6.97;2875.4;0.0;127.9;1.0;0.0;0.0;-1.25;9.6;4.22;1.52;0.0;0.0
7;03:00;0.0;0.42;0.0;22.27;149.24;43.49;26.09;0.0;0.0;1391.44;-1391.44;5.43;2933.0;0.0;117.6;1.0;0.0;0.0;-1.28;7.8;4.21;1.51;0.0;0.0
8;03:30;0.45;0.0;0.0;22.48;148.81;43.49;26.09;0.0;0.0;1462.68;-1462.68;5.7;2837.7;0.0;105.6;1.0;0.0;0.0;-1.23;7.8;4.22;1.52;0.0;0.0
9;04:00;0.43;0.0;0.0;22.68;148.38;43.49;26.09;0.0;0.0;1404.24;-1404.24;6.11;2957.0;0.0;101.8;1.0;0.0;0.18;-1.18;8.7;4.23;1.53;0.0;0.0
10;04:30;0.47;0.0;0.0;22.87;147.95;43.49;26.09;0.0;0.0;1509.94;-1509.94;6.57;3383.4;0.0;108.4;1.0;0.0;0.37;-1.13;8.7;4.24;1.54;0.0;0.0
11;05:00;0.27;0.0;0.0;22.87;147.52;43.49;26.09;0.0;0.0;935.18;-935.18;4.21;3433.2;0.0;116.9;1.0;0.0;0.37;-1.05;9.0;4.25;1.55;0.0;0.0
12;05:30;0.24;0.0;0.0;22.87;147.09;43.49;26.09;0.0;0.0;859.19;-859.19;3.87;3058.3;0.0;132.2;1.0;0.0;0.37;-0.95;9.0;4.27;1.57;0.0;0.0
13;06:00;0.25;0.0;0.0;22.87;146.66;43.49;26.09;0.0;0.0;1212.3;-1212.3;11.21;3113.4;0.0;474.8;1.0;0.0;0.37;-0.88;18.5;4.28;1.58;0.0;0.0
14;06:30;0.28;0.0;0.0;22.87;146.23;43.06;25.84;0.0;0.0;2010.23;-2010.23;18.59;3516.9;0.0;1180.2;0.0;909625.6684491979;0.37;-0.83;18.5;4.29;1.59;0.0;0.0
15;07:00;0.0;0.0;0.0;22.54;143.92;42.64;25.59;0.0;0.0;1497.56;-1497.56;24.41;4272.4;196.7;1497.6;0.0;909625.6684491979;0.04;-0.8;32.6;4.3;1.6;0.0;0.0
