timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;0.0;0.24;21.6;135.01;0.0;0.0;837.51;-837.51;4.19;1952.6;0.0;129.6;0.0;-1.1;10.0;4.24;1.54;0.0;0.0
2;00:30;0.0;0.0;21.42;134.58;0.0;0.0;122.91;-122.91;0.61;2205.0;0.0;122.9;0.08;-1.1;10.0;4.24;1.54;0.0;0.0
3;01:00;0.0;0.0;21.24;134.15;0.0;0.0;124.91;-124.91;0.74;2416.3;0.0;124.9;0.26;-1.1;11.9;4.24;1.54;0.0;0.0
4;01:30;1.0;0.0;22.02;133.72;0.0;0.0;3133.17;-3133.17;18.64;2494.1;0.0;133.2;0.0;-1.1;11.9;4.24;1.54;0.0;0.0
5;02:00;0.5;0.0;22.29;133.29;0.0;0.0;1630.73;-1630.73;7.83;2684.5;0.0;135.7;0.0;-1.15;9.6;4.23;1.53;0.0;0.0
6;02:30;0.44;0.0;22.49;132.86;0.0;0.0;1451.06;-1451.06;6.97;2875.4;0.0;127.9;0.0;-1.25;9.6;4.22;1.52;0.0;0.0
7;03:00;0.0;0.22;22.27;142.17;0.0;0.0;791.44;-791.44;3.09;2933.0;0.0;117.6;0.0;-1.28;7.8;4.21;1.51;0.0;0.0
8;03:30;0.45;0.0;22.48;141.74;0.0;0.0;1462.68;-1462.68;5.7;2837.7;0.0;105.6;0.0;-1.23;7.8;4.22;1.52;0.0;0.0
9;04:00;0.43;0.0;22.68;141.31;0.0;0.0;1404.24;-1404.24;6.11;2957.0;0.0;101.8;0.18;-1.18;8.7;4.23;1.53;0.0;0.0
10;04:30;0.47;0.0;22.87;140.88;0.0;0.0;1509.94;-1509.94;6.57;3383.4;0.0;108.4;0.37;-1.13;8.7;4.24;1.54;0.0;0.0
11;05:00;0.27;0.0;22.87;140.44;0.0;0.0;935.18;-935.18;4.21;3433.2;0.0;116.9;0.37;-1.05;9.0;4.25;1.55;0.0;0.0
12;05:30;0.24;0.0;22.87;140.01;0.0;0.0;859.19;-859.19;3.87;3058.3;0.0;132.2;0.37;-0.95;9.0;4.27;1.57;0.0;0.0
13;06:00;0.25;0.0;22.87;139.58;0.0;0.0;1212.3;-1212.3;11.21;3113.4;0.0;474.8;0.37;-0.88;18.5;4.28;1.58;0.0;0.0
14;06:30;0.28;0.0;22.87;139.15;0.0;0.0;2010.23;-2010.23;18.59;3516.9;0.0;1180.2;0.37;-0.83;18.5;4.29;1.59;0.0;0.0
15;07:00;0.0;0.0;22.54;136.84;0.0;0.0;1497.56;-1497.56;24.41;4272.4;196.7;1497.6;0.04;-0.8;32.6;4.3;1.6;0.0;0.0
16;07:30;0.0;0.78;22.15;87.83;0.0;0.0;3736.33;-3736.33;60.9;5028.5;8790.0;1410.2;0.0;-0.8;32.6;4.3;1.6;0.0;0.0
17;08:00;1.0;0.0;22.72;87.4;0.0;0.0;4134.71;-4134.71;58.71;5354.9;0.0;1134.7;0.22;-0.78;28.4;4.3;1.6;0.0;0.0
18;08:30;0.2;0.0;22.55;86.97;0.0;0.0;1294.07;-1294.07;18.38;4858.1;0.0;694.1;0.05;-0.73;28.4;4.31;1.61;0.0;0.0
19;09:00;0.38;0.0;22.55;86.54;0.0;0.0;1589.72;-1589.72;21.22;4898.3;0.0;445.0;0.05;-0.68;26.7;4.32;1.62;0.0;0.0
20;09:30;0.43;0.0;22.55;86.11;0.0;0.0;1720.41;-1720.41;22.97;5492.0;0.0;440.9;0.05;-0.63;26.7;4.33;1.63;0.0;0.0
21;10:00;0.44;0.0;22.55;85.68;0.0;0.0;1913.12;-1913.12;25.73;5665.8;0.0;596.2;0.05;-0.58;26.9;4.34;1.64;0.0;0.0
22;10:30;0.42;0.0;22.55;85.25;0.0;0.0;2195.18;-2195.18;29.53;5459.0;0.0;928.5;0.05;-0.53;26.9;4.35;1.65;0.0;0.0
23;11:00;0.4;0.0;22.55;84.82;0.0;0.0;2173.99;-2173.99;32.72;5209.7;0.0;966.0;0.05;-0.5;30.1;4.35;1.65;0.0;0.0
24;11:30;0.0;1.0;22.17;91.96;0.0;0.0;3671.45;-3671.45;55.26;4810.2;4158.6;671.4;0.0;-0.5;30.1;4.35;1.65;0.0;0.0
25;12:00;0.0;1.0;21.84;138.08;0.0;0.0;3914.74;-3914.74;57.74;4333.4;71.3;914.7;0.0;-0.52;29.5;4.35;1.65;0.0;0.0
26;12:30;1.0;0.0;22.54;134.72;0.0;0.0;4722.56;-4722.56;69.66;3808.4;306.5;1722.6;0.04;-0.57;29.5;4.34;1.64;0.0;0.0
27;13:00;0.28;0.0;22.54;134.29;0.0;0.0;2545.5;-2545.5;36.15;3568.3;0.0;1709.7;0.04;-0.65;28.4;4.32;1.62;0.0;0.0
28;13:30;0.29;0.0;22.54;133.86;0.0;0.0;1741.39;-1741.39;24.73;3706.3;0.0;870.1;0.04;-0.75;28.4;4.31;1.61;0.0;0.0
29;14:00;0.31;0.0;22.54;133.43;0.0;0.0;1452.19;-1452.19;20.04;3886.6;0.0;535.2;0.04;-0.85;27.6;4.29;1.59;0.0;0.0
30;14:30;0.31;0.0;22.54;133.0;0.0;0.0;1729.44;-1729.44;23.87;3984.9;0.0;785.5;0.04;-0.95;27.6;4.27;1.57;0.0;0.0
31;15:00;0.34;0.0;22.54;132.57;0.0;0.0;1932.14;-1932.14;26.95;4320.4;0.0;908.4;0.04;-0.98;27.9;4.26;1.56;0.0;0.0
32;15:30;0.39;0.0;22.54;132.14;0.0;0.0;2068.01;-2068.01;28.85;4932.6;0.0;903.2;0.04;-0.93;27.9;4.27;1.57;0.0;0.0
33;16:00;0.41;0.0;22.54;131.7;0.0;0.0;1959.16;-1959.16;27.92;5178.1;0.0;735.7;0.04;-0.95;28.5;4.27;1.57;0.0;0.0
