timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;0.0;0.2;21.6;133.42;0.0;0.0;729.12;-729.12;3.65;1944.7;0.0;129.1;0.0;-1.1;10.0;4.24;1.54;0.0;0.0
2;00:30;0.0;0.2;21.43;141.84;0.0;0.0;721.82;-721.82;3.61;2210.4;0.0;121.8;0.07;-1.1;10.0;4.24;1.54;0.0;0.0
3;01:00;0.0;0.0;21.24;141.41;0.0;0.0;123.58;-123.58;0.74;2389.0;0.0;123.6;0.26;-1.1;11.9;4.24;1.54;0.0;0.0
4;01:30;1.0;0.0;22.02;140.98;0.0;0.0;3133.88;-3133.88;18.65;2502.5;0.0;133.9;0.0;-1.1;11.9;4.24;1.54;0.0;0.0
5;02:00;0.5;0.0;22.3;140.55;0.0;0.0;1630.45;-1630.45;7.83;2648.7;0.0;134.8;0.0;-1.15;9.6;4.23;1.53;0.0;0.0
6;02:30;0.44;0.0;22.5;140.12;0.0;0.0;1457.14;-1457.14;6.99;2897.3;0.0;127.7;0.0;-1.25;9.6;4.22;1.52;0.0;0.0
7;03:00;0.0;0.22;22.27;149.43;0.0;0.0;791.49;-791.49;3.09;2923.9;0.0;117.7;0.0;-1.28;7.8;4.21;1.51;0.0;0.0
8;03:30;0.45;0.0;22.49;149.0;0.0;0.0;1450.11;-1450.11;5.66;2784.6;0.0;105.6;0.0;-1.23;7.8;4.22;1.52;0.0;0.0
9;04:00;0.43;0.0;22.68;148.56;0.0;0.0;1406.83;-1406.83;6.12;2960.4;0.0;103.6;0.18;-1.18;8.7;4.23;1.53;0.0;0.0
10;04:30;0.0;0.2;22.42;156.96;0.0;0.0;707.29;-707.29;3.08;3366.5;0.0;107.3;0.0;-1.13;8.7;4.24;1.54;0.0;0.0
11;05:00;0.27;0.0;22.42;156.53;0.0;0.0;939.25;-939.25;4.23;3449.0;0.0;117.3;0.0;-1.05;9.0;4.25;1.55;0.0;0.0
12;05:30;0.24;0.0;22.42;156.1;0.0;0.0;863.8;-863.8;3.89;3081.0;0.0;131.5;0.0;-0.95;9.0;4.27;1.57;0.0;0.0
13;06:00;0.24;0.0;22.42;155.67;0.0;0.0;1209.46;-1209.46;11.19;3088.7;0.0;477.7;0.0;-0.88;18.5;4.28;1.58;0.0;0.0
14;06:30;0.28;0.0;22.42;155.24;0.0;0.0;2020.06;-2020.06;18.69;3568.6;0.0;1178.0;0.0;-0.83;18.5;4.29;1.59;0.0;0.0
