timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;0.0;0.0;21.58;124.57;0.0;0.0;143.7;-143.7;0.72;2127.3;0.0;143.7;0.0;-1.1;10.0;4.24;1.54;0.0;0.0
2;00:30;0.0;0.42;21.4;142.74;0.0;0.0;1404.01;-1404.01;7.02;2388.0;0.0;143.1;0.1;-1.1;10.0;4.24;1.54;0.0;0.0
3;01:00;0.2;0.0;21.38;142.31;0.0;0.0;744.81;-744.81;4.43;2772.5;0.0;144.8;0.12;-1.1;11.9;4.24;1.54;0.0;0.0
4;01:30;0.2;0.0;21.32;141.88;0.0;0.0;744.85;-744.85;4.43;3267.5;0.0;144.8;0.18;-1.1;11.9;4.24;1.54;0.0;0.0
5;02:00;0.2;0.0;21.24;141.45;0.0;0.0;744.52;-744.52;3.57;3505.7;0.0;144.5;0.26;-1.15;9.6;4.23;1.53;0.0;0.0
6;02:30;0.24;0.0;21.2;141.02;0.0;0.0;845.22;-845.22;4.06;3472.1;0.0;136.9;0.3;-1.25;9.6;4.22;1.52;0.0;0.0
7;03:00;0.55;0.0;21.46;140.59;0.0;0.0;1776.29;-1776.29;6.93;3451.8;0.0;128.4;0.04;-1.28;7.8;4.21;1.51;0.0;0.0
8;03:30;1.0;0.0;22.17;140.16;0.0;0.0;3118.93;-3118.93;12.16;3386.8;0.0;118.9;0.0;-1.23;7.8;4.22;1.52;0.0;0.0
9;04:00;0.2;0.0;22.1;139.73;0.0;0.0;738.21;-738.21;3.21;3409.4;0.0;138.2;0.0;-1.18;8.7;4.23;1.53;0.0;0.0
10;04:30;1.0;0.0;22.8;139.3;0.0;0.0;3187.94;-3187.94;13.87;3511.3;0.0;187.9;0.3;-1.13;8.7;4.24;1.54;0.0;0.0
11;05:00;0.2;0.0;22.71;138.87;0.0;0.0;1191.95;-1191.95;5.36;3640.4;0.0;592.0;0.21;-1.05;9.0;4.25;1.55;0.0;0.0
12;05:30;0.38;0.0;22.8;138.44;0.0;0.0;2508.64;-2508.64;11.29;3649.6;0.0;1377.3;0.3;-0.95;9.0;4.27;1.57;0.0;0.0
13;06:00;0.2;0.0;22.7;138.0;0.0;0.0;2399.63;-2399.63;22.2;3770.9;0.0;1799.6;0.2;-0.88;18.5;4.28;1.58;0.0;0.0
14;06:30;0.41;0.0;22.8;137.57;0.0;0.0;3060.63;-3060.63;28.31;4048.1;0.0;1816.2;0.3;-0.83;18.5;4.29;1.59;0.0;0.0
15;07:00;0.0;0.0;22.48;128.15;0.0;0.0;1527.96;-1527.96;24.91;4127.0;940.5;1528.0;0.0;-0.8;32.6;4.3;1.6;0.0;0.0
16;07:30;0.0;0.0;22.16;119.09;0.0;0.0;869.67;-869.67;14.18;4124.9;901.3;869.7;0.0;-0.8;32.6;4.3;1.6;0.0;0.0
