timeslot;time of day;simulationResult_electricalLoad_combined;simulationResult_RESGeneration_combined;simulationResult_PVGeneration_combined;simulationResult_SurplusEnergy_combined;simulationResult_costs_combined
1;00:00;109173.94;0.0;0.0;0.0;545.87
2;00:30;107481.04;0.0;0.0;0.0;537.41
3;01:00;49050.75;0.0;0.0;0.0;291.85
4;01:30;44703.36;0.0;0.0;0.0;265.99
5;02:00;109175.79;0.0;0.0;0.0;524.04
6;02:30;109175.1;0.0;0.0;0.0;524.04
7;03:00;109174.41;0.0;0.0;0.0;425.78
8;03:30;109175.34;0.0;0.0;0.0;425.78
9;04:00;109174.16;0.0;0.0;0.0;474.91
10;04:30;109173.58;0.0;0.0;0.0;474.91
11;05:00;109174.38;0.0;0.0;0.0;491.28
12;05:30;109173.96;0.0;0.0;0.0;491.28
13;06:00;109176.62;0.0;0.0;0.0;1009.88
14;06:30;109174.78;0.0;0.0;0.0;1009.87
15;07:00;65256.53;0.0;0.0;0.0;1063.68
16;07:30;56757.17;0.0;0.0;0.0;925.14
17;08:00;105011.7;0.0;0.0;0.0;1491.17
18;08:30;109175.04;0.0;0.0;0.0;1550.29
19;09:00;109174.13;0.0;0.0;0.0;1457.47
20;09:30;109174.08;0.0;0.0;0.0;1457.47
21;10:00;109172.95;0.0;0.0;0.0;1468.38
22;10:30;109173.58;0.0;0.0;0.0;1468.38
23;11:00;109174.25;0.0;0.0;0.0;1643.07
24;11:30;109174.13;0.0;0.0;0.0;1643.07
25;12:00;109174.41;0.0;0.0;0.0;1610.32
26;12:30;109173.47;0.0;0.0;0.0;1610.31
27;13:00;109175.11;0.0;0.0;0.0;1550.29
28;13:30;109171.82;0.0;0.0;0.0;1550.24
29;14:00;109174.47;0.0;0.0;0.0;1506.61
30;14:30;109174.37;0.0;0.0;0.0;1506.61
31;15:00;109174.38;0.0;0.0;0.0;1522.98
32;15:30;109174.34;0.0;0.0;0.0;1522.98
33;16:00;109174.45;0.0;0.0;0.0;1555.74
34;16:30;109173.81;0.0;0.0;0.0;1555.73
35;17:00;109174.13;0.0;0.0;0.0;1741.33
36;17:30;61495.93;0.0;0.0;0.0;980.86
37;18:00;97797.42;0.0;0.0;0.0;1525.64
38;18:30;73509.22;0.0;0.0;0.0;1146.74
39;19:00;66080.33;0.0;0.0;0.0;1053.98
40;19:30;69200.32;0.0;0.0;0.0;1103.75
41;20:00;109174.47;0.0;0.0;0.0;1555.74
42;20:30;127236.91;0.0;0.0;0.0;1813.13
43;21:00;127762.05;0.0;0.0;0.0;1603.41
44;21:30;106316.27;0.0;0.0;0.0;1334.27
45;22:00;100806.85;0.0;0.0;0.0;1008.07
46;22:30;38618.0;0.0;0.0;0.0;386.18
47;23:00;96552.05;0.0;0.0;0.0;632.42
48;23:30;43421.43;0.0;0.0;0.0;284.41
