timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;chargingPowerEV;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_SOCofEV;simulationResult_energyLevelOfEV;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];Availability of the EV;Energy Consumption of the EV;thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;0.0;0.2;4700.0;21.52;133.42;43.49;26.09;0.0;0.0;5418.64;-5418.64;27.09;2927.4;0.0;118.6;1.0;0.0;0.0;-1.1;10.0;4.24;1.54;0.0;0.0
2;00:30;0.0;0.0;0.0;21.29;132.99;43.49;26.09;0.0;0.0;134.51;-134.51;0.67;3038.6;0.0;134.5;1.0;0.0;0.21;-1.1;10.0;4.24;1.54;0.0;0.0
3;01:00;1.0;0.0;0.0;22.02;132.56;43.49;26.09;0.0;0.0;3132.04;-3132.04;18.64;3089.7;0.0;132.0;1.0;0.0;0.0;-1.1;11.9;4.24;1.54;0.0;0.0
4;01:30;0.2;0.0;0.0;21.98;132.13;43.49;26.09;0.0;0.0;714.86;-714.86;4.25;2988.7;0.0;114.9;1.0;0.0;0.0;-1.1;11.9;4.24;1.54;0.0;0.0
5;02:00;0.2;0.0;0.0;21.94;131.7;43.49;26.09;0.0;0.0;713.31;-713.31;3.42;3091.5;0.0;113.3;1.0;0.0;0.0;-1.15;9.6;4.23;1.53;0.0;0.0
6;02:30;0.28;0.0;0.0;21.94;131.27;43.49;26.09;0.0;0.0;970.21;-970.21;4.66;3501.7;0.0;128.8;1.0;0.0;0.0;-1.25;9.6;4.22;1.52;0.0;0.0
7;03:00;0.85;0.0;0.0;22.49;130.84;43.49;26.09;0.0;0.0;2679.5;-2679.5;10.45;3440.8;0.0;138.2;1.0;0.0;0.0;-1.28;7.8;4.21;1.51;0.0;0.0
8;03:30;0.75;0.0;1374.28;22.98;130.41;44.51;26.7;0.0;0.0;3758.39;-3758.39;14.66;2997.0;0.0;142.5;1.0;0.0;0.48;-1.23;7.8;4.22;1.52;0.0;0.0
9;04:00;0.51;0.0;4700.0;23.24;129.98;47.99;28.79;0.0;0.0;6770.41;-6770.41;29.45;3006.0;0.0;543.9;1.0;0.0;0.74;-1.18;8.7;4.23;1.53;0.0;0.0
10;04:30;0.27;0.0;0.0;23.24;129.55;47.99;28.79;0.0;0.0;2199.09;-2199.09;9.57;3441.1;0.0;1376.4;1.0;0.0;0.74;-1.13;8.7;4.24;1.54;0.0;0.0
11;05:00;0.53;0.0;0.0;23.46;129.12;47.99;28.79;0.0;0.0;3258.15;-3258.15;14.66;3848.1;0.0;1679.7;1.0;0.0;0.96;-1.05;9.0;4.25;1.55;0.0;0.0
12;05:30;0.61;0.0;0.0;23.72;128.69;47.99;28.79;0.0;0.0;3258.13;-3258.13;14.66;4269.3;0.0;1428.1;1.0;0.0;1.22;-0.95;9.0;4.27;1.57;0.0;0.0
13;06:00;0.34;0.0;0.0;23.72;128.25;47.99;28.79;0.0;0.0;2129.51;-2129.51;19.7;4339.5;0.0;1105.7;1.0;0.0;1.22;-0.88;18.5;4.28;1.58;0.0;0.0
14;06:30;0.33;0.0;0.0;23.72;127.82;47.99;28.79;0.0;0.0;1653.68;-1653.68;15.3;4170.8;0.0;671.3;1.0;0.0;1.22;-0.83;18.5;4.29;1.59;0.0;0.0
15;07:00;0.0;0.0;0.0;23.38;83.06;47.99;28.79;0.0;0.0;488.68;-488.68;7.97;4459.3;4633.7;488.7;1.0;0.0;0.88;-0.8;32.6;4.3;1.6;0.0;0.0
16;07:30;0.0;0.0;0.0;22.97;80.06;47.99;28.79;0.0;0.0;597.44;-597.44;9.74;5372.0;268.8;597.4;1.0;0.0;0.47;-0.8;32.6;4.3;1.6;0.0;0.0
17;08:00;0.0;1.0;0.0;22.55;125.56;47.99;28.79;0.0;0.0;3754.7;-3754.7;53.32;5367.9;0.0;754.7;1.0;0.0;0.05;-0.78;28.4;4.3;1.6;0.0;0.0
18;08:30;1.0;0.0;0.0;23.2;125.13;47.99;28.79;0.0;0.0;3969.72;-3969.72;56.37;4374.9;0.0;969.7;1.0;0.0;0.7;-0.73;28.4;4.31;1.61;0.0;0.0
19;09:00;0.2;0.0;0.0;23.1;124.7;47.15;28.29;0.0;0.0;1580.77;-1580.77;21.1;3838.8;0.0;980.8;0.0;1813636.3636363638;0.6;-0.68;26.7;4.32;1.62;0.0;0.0
20;09:30;0.2;0.0;0.0;23.01;124.27;46.31;27.79;0.0;0.0;1386.41;-1386.41;18.51;3816.3;0.0;786.4;0.0;1813636.3636363638;0.51;-0.63;26.7;4.33;1.63;0.0;0.0
21;10:00;0.2;0.0;0.0;22.9;123.84;45.47;27.28;0.0;0.0;1533.57;-1533.57;20.63;3890.0;0.0;933.6;0.0;1813636.3636363638;0.4;-0.58;26.9;4.34;1.64;0.0;0.0
22;10:30;0.31;0.0;0.0;22.9;123.41;44.63;26.78;0.0;0.0;2394.25;-2394.25;32.2;4029.3;0.0;1456.6;0.0;1813636.3636363638;0.4;-0.53;26.9;4.35;1.65;0.0;0.0
23;11:00;0.0;0.0;0.0;22.59;121.34;43.79;26.28;0.0;0.0;1465.36;-1465.36;22.05;4054.4;171.0;1465.4;0.0;1813636.3636363638;0.09;-0.5;30.1;4.35;1.65;0.0;0.0
24;11:30;0.0;0.0;0.0;22.29;120.51;42.95;25.77;0.0;0.0;881.33;-881.33;13.26;3878.9;41.9;881.3;0.0;1813636.3636363638;0.0;-0.5;30.1;4.35;1.65;0.0;0.0
25;12:00;0.3;0.0;0.0;22.29;120.08;42.11;25.27;0.0;0.0;1534.36;-1534.36;22.63;3851.4;0.0;637.7;0.0;1813636.3636363638;0.0;-0.52;29.5;4.35;1.65;0.0;0.0
26;12:30;0.3;0.0;0.0;22.29;80.19;41.27;24.76;0.0;0.0;1672.23;-1672.23;24.67;3918.1;4124.1;758.4;0.0;1813636.3636363638;0.0;-0.57;29.5;4.34;1.64;0.0;0.0
27;13:00;0.0;1.0;0.0;21.97;126.36;40.43;24.26;0.0;0.0;3788.47;-3788.47;53.8;4110.7;0.0;788.5;0.0;1813636.3636363638;0.0;-0.65;28.4;4.32;1.62;0.0;0.0
28;13:30;0.0;0.0;0.0;21.63;125.92;39.59;23.76;0.0;0.0;735.3;-735.3;10.44;4436.7;0.0;735.3;0.0;1813636.3636363638;0.0;-0.75;28.4;4.31;1.61;0.0;0.0
29;14:00;1.0;0.0;0.0;22.27;125.49;38.75;23.25;0.0;0.0;3583.25;-3583.25;49.45;4386.1;0.0;583.2;0.0;1813636.3636363638;0.0;-0.85;27.6;4.29;1.59;0.0;0.0
30;14:30;0.3;0.0;0.0;22.27;125.06;37.92;22.75;0.0;0.0;1263.17;-1263.17;17.43;3842.9;0.0;352.5;0.0;1813636.3636363638;0.0;-0.95;27.6;4.27;1.57;0.0;0.0
31;15:00;0.28;0.0;0.0;22.27;124.63;37.08;22.25;0.0;0.0;1285.16;-1285.16;17.93;3527.5;0.0;447.4;0.0;1813636.3636363638;0.0;-0.98;27.9;4.26;1.56;0.0;0.0
32;15:30;0.26;0.0;0.0;22.27;124.2;36.24;21.74;0.0;0.0;1692.05;-1692.05;23.6;3249.8;0.0;921.0;0.0;1813636.3636363638;0.0;-0.93;27.9;4.27;1.57;0.0;0.0
33;16:00;0.25;0.0;0.0;22.27;123.77;35.4;21.24;0.0;0.0;1788.28;-1788.28;25.48;3188.4;0.0;1030.9;0.0;1813636.3636363638;0.0;-0.95;28.5;4.27;1.57;0.0;0.0
34;16:30;0.26;0.0;0.0;22.27;123.34;34.56;20.73;0.0;0.0;1570.1;-1570.1;22.37;3285.4;0.0;786.7;0.0;1813636.3636363638;0.0;-1.05;28.5;4.25;1.55;0.0;0.0
35;17:00;0.27;0.0;0.0;22.27;122.91;33.72;20.23;0.0;0.0;1420.19;-1420.19;22.65;3341.6;0.0;620.2;0.0;1813636.3636363638;0.0;-1.15;31.9;4.23;1.53;0.0;0.0
36;17:30;0.0;0.0;0.0;22.01;122.48;32.88;19.73;0.0;0.0;542.61;-542.61;8.65;3348.1;0.0;542.6;0.0;1813636.3636363638;0.0;-1.25;31.9;4.22;1.52;0.0;0.0
37;18:00;0.0;0.0;0.0;21.77;122.05;32.88;19.73;0.0;0.0;569.28;-569.28;8.88;3144.3;0.0;569.3;1.0;0.0;0.0;-1.32;31.2;4.2;1.5;0.0;0.0
38;18:30;0.0;0.0;1598.0;21.55;121.62;34.06;20.44;0.0;0.0;2299.44;-2299.44;35.87;2852.6;0.0;701.4;1.0;0.0;0.0;-1.37;31.2;4.19;1.49;0.0;0.0
39;19:00;0.23;0.0;4700.0;21.55;118.54;37.55;22.53;0.0;0.0;6161.59;-6161.59;98.28;2875.0;277.3;765.1;1.0;0.0;0.0;-1.38;31.9;4.19;1.49;0.0;0.0
40;19:30;0.25;0.0;4700.0;21.55;80.11;41.03;24.62;0.0;0.0;6233.65;-6233.65;99.43;3143.8;3971.8;774.7;1.0;0.0;0.0;-1.33;31.9;4.2;1.5;0.0;0.0
41;20:00;0.0;1.0;0.0;21.3;121.36;41.03;24.62;0.0;0.0;3713.92;-3713.92;52.92;3227.4;148.4;713.9;1.0;0.0;0.2;-1.32;28.5;4.2;1.5;0.0;0.0
42;20:30;0.0;0.0;0.0;21.06;120.93;41.03;24.62;0.0;0.0;557.17;-557.17;7.94;3103.1;0.0;557.2;1.0;0.0;0.44;-1.37;28.5;4.19;1.49;0.0;0.0
43;21:00;1.0;0.0;0.0;21.81;116.77;41.03;24.62;0.0;0.0;3400.55;-3400.55;42.68;2692.8;389.7;400.5;1.0;0.0;0.0;-1.4;25.1;4.19;1.49;0.0;0.0
44;21:30;0.0;1.0;0.0;21.65;82.44;41.03;24.62;0.0;0.0;3212.08;-3212.08;40.31;2007.5;8007.0;212.1;1.0;0.0;0.0;-1.4;25.1;4.19;1.49;0.0;0.0
45;22:00;0.0;1.0;0.0;21.52;124.34;41.03;24.62;0.0;0.0;3127.03;-3127.03;31.27;1635.7;0.0;127.0;1.0;0.0;0.0;-1.47;20.0;4.17;1.47;0.0;0.0
46;22:30;0.0;0.0;0.0;21.39;123.91;41.03;24.62;0.0;0.0;151.11;-151.11;1.51;1707.1;0.0;151.1;1.0;0.0;0.11;-1.62;20.0;4.15;1.45;0.0;0.0
47;23:00;0.0;0.0;0.0;21.24;123.48;41.03;24.62;0.0;0.0;155.93;-155.93;1.02;1957.8;0.0;155.9;1.0;0.0;0.26;-1.75;13.1;4.13;1.43;0.0;0.0
48;23:30;0.0;0.0;0.0;21.05;123.05;41.03;24.62;0.0;0.0;138.45;-138.45;0.91;2447.6;0.0;138.4;1.0;0.0;9.13;-1.85;13.1;4.11;1.41;0.0;0.0
