timeslot;time of day;simulationResult_electricalLoad_combined;simulationResult_RESGeneration_combined;simulationResult_PVGeneration_combined;simulationResult_SurplusEnergy_combined;simulationResult_costs_combined
1;00:00;108868.29;0.0;0.0;0.0;544.34
2;00:30;107476.54;0.0;0.0;0.0;537.38
3;01:00;50743.35;0.0;0.0;0.0;301.92
4;01:30;41782.56;0.0;0.0;0.0;248.61
5;02:00;108869.19;0.0;0.0;0.0;522.57
6;02:30;108867.3;0.0;0.0;0.0;522.56
7;03:00;108867.51;0.0;0.0;0.0;424.58
8;03:30;108868.14;0.0;0.0;0.0;424.59
9;04:00;108868.11;0.0;0.0;0.0;473.58
10;04:30;108866.68;0.0;0.0;0.0;473.57
11;05:00;108868.08;0.0;0.0;0.0;489.91
12;05:30;108867.66;0.0;0.0;0.0;489.9
13;06:00;108869.12;0.0;0.0;0.0;1007.04
14;06:30;108868.78;0.0;0.0;0.0;1007.04
15;07:00;65256.53;0.0;0.0;0.0;1063.68
16;07:30;56757.17;0.0;0.0;0.0;925.14
17;08:00;108868.2;0.0;0.0;0.0;1545.93
18;08:30;108867.54;0.0;0.0;0.0;1545.92
19;09:00;108867.23;0.0;0.0;0.0;1453.38
20;09:30;108868.08;0.0;0.0;0.0;1453.39
21;10:00;108868.15;0.0;0.0;0.0;1464.28
22;10:30;108868.18;0.0;0.0;0.0;1464.28
23;11:00;108866.75;0.0;0.0;0.0;1638.44
24;11:30;108867.53;0.0;0.0;0.0;1638.46
25;12:00;108867.51;0.0;0.0;0.0;1605.8
26;12:30;108867.47;0.0;0.0;0.0;1605.8
27;13:00;108868.81;0.0;0.0;0.0;1545.94
28;13:30;108865.52;0.0;0.0;0.0;1545.89
29;14:00;108868.17;0.0;0.0;0.0;1502.38
30;14:30;108868.07;0.0;0.0;0.0;1502.38
31;15:00;108867.48;0.0;0.0;0.0;1518.7
32;15:30;108868.04;0.0;0.0;0.0;1518.71
33;16:00;108867.85;0.0;0.0;0.0;1551.37
34;16:30;108867.81;0.0;0.0;0.0;1551.37
35;17:00;68825.33;0.0;0.0;0.0;1097.76
36;17:30;67888.93;0.0;0.0;0.0;1082.83
37;18:00;108867.72;0.0;0.0;0.0;1698.34
38;18:30;108867.22;0.0;0.0;0.0;1698.33
39;19:00;66080.33;0.0;0.0;0.0;1053.98
40;19:30;65237.32;0.0;0.0;0.0;1040.54
41;20:00;108868.17;0.0;0.0;0.0;1551.37
42;20:30;126137.41;0.0;0.0;0.0;1797.46
43;21:00;125219.25;0.0;0.0;0.0;1571.5
44;21:30;109114.07;0.0;0.0;0.0;1369.38
45;22:00;82222.45;0.0;0.0;0.0;822.22
46;22:30;46418.0;0.0;0.0;0.0;464.18
47;23:00;88103.15;0.0;0.0;0.0;577.08
48;23:30;61057.83;0.0;0.0;0.0;399.93
