timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;chargingPowerEV;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_SOCofEV;simulationResult_energyLevelOfEV;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];Availability of the EV;Energy Consumption of the EV;thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;0.0;1.0;0.0;21.6;168.83;40.0;24.0;0.0;0.0;3129.43;-3129.43;15.65;1963.5;0.0;129.4;1.0;0.0;0.0;-1.1;10.0;4.24;1.54;0.0;0.0
2;00:30;0.0;1.0;0.0;21.42;212.65;40.0;24.0;0.0;0.0;3122.5;-3122.5;15.61;2219.3;0.0;122.5;1.0;0.0;0.08;-1.1;10.0;4.24;1.54;0.0;0.0
3;01:00;0.0;0.85;0.0;21.24;250.0;40.0;24.0;0.0;0.0;2684.47;-2684.47;15.97;2409.1;0.0;123.7;1.0;0.0;0.26;-1.1;11.9;4.24;1.54;0.0;0.0
4;01:30;0.2;0.0;0.0;21.23;249.57;40.0;24.0;0.0;0.0;733.47;-733.47;4.36;2528.6;0.0;133.5;1.0;0.0;0.27;-1.1;11.9;4.24;1.54;0.0;0.0
5;02:00;1.0;0.0;0.0;22.0;249.14;40.0;24.0;0.0;0.0;3134.99;-3134.99;15.05;2696.3;0.0;135.0;1.0;0.0;0.0;-1.15;9.6;4.23;1.53;0.0;0.0
6;02:30;0.2;0.0;0.0;21.96;248.71;40.0;24.0;0.0;0.0;727.63;-727.63;3.49;2915.6;0.0;127.6;1.0;0.0;0.0;-1.25;9.6;4.22;1.52;0.0;0.0
7;03:00;0.2;0.0;4698.67;21.92;248.28;43.48;26.09;0.0;0.0;5416.87;-5416.87;21.13;2970.4;0.0;118.2;1.0;0.0;0.0;-1.28;7.8;4.21;1.51;0.0;0.0
8;03:30;0.2;0.0;0.0;21.9;247.85;43.48;26.09;0.0;0.0;706.55;-706.55;2.76;2849.2;0.0;106.6;1.0;0.0;0.0;-1.23;7.8;4.22;1.52;0.0;0.0
9;04:00;1.0;0.0;0.0;22.63;247.42;43.48;26.09;0.0;0.0;3102.9;-3102.9;13.5;2997.0;0.0;102.9;1.0;0.0;0.13;-1.18;8.7;4.23;1.53;0.0;0.0
10;04:30;0.44;0.0;0.0;22.8;246.99;43.48;26.09;0.0;0.0;1437.41;-1437.41;6.25;3432.4;0.0;107.8;1.0;0.0;0.3;-1.13;8.7;4.24;1.54;0.0;0.0
11;05:00;0.28;0.0;0.0;22.8;246.56;43.48;26.09;0.0;0.0;943.9;-943.9;4.25;3469.9;0.0;117.1;1.0;0.0;0.3;-1.05;9.0;4.25;1.55;0.0;0.0
12;05:30;0.2;0.0;0.0;22.76;246.13;43.48;26.09;0.0;0.0;731.09;-731.09;3.29;3082.1;0.0;131.1;1.0;0.0;0.26;-0.95;9.0;4.27;1.57;0.0;0.0
13;06:00;0.2;0.0;0.0;22.71;245.7;43.48;26.09;0.0;0.0;1076.95;-1076.95;9.96;3120.3;0.0;476.9;1.0;0.0;0.21;-0.88;18.5;4.28;1.58;0.0;0.0
14;06:30;0.37;0.0;0.0;22.8;245.27;43.48;26.09;0.0;0.0;2301.07;-2301.07;21.28;3614.0;0.0;1177.6;1.0;0.0;0.3;-0.83;18.5;4.29;1.59;0.0;0.0
15;07:00;0.0;0.0;0.0;22.47;242.91;43.48;26.09;0.0;0.0;1498.06;-1498.06;24.42;4270.0;200.7;1498.1;1.0;0.0;0.0;-0.8;32.6;4.3;1.6;0.0;0.0
16;07:30;0.0;0.0;0.0;22.08;142.09;43.48;26.09;0.0;0.0;1412.2;-1412.2;23.02;5099.5;10494.0;1412.2;0.5;0.0;0.0;-0.8;32.6;4.3;1.6;0.0;0.0
17;08:00;0.0;0.0;0.0;21.66;141.66;42.95;25.77;0.0;0.0;1148.4;-1148.4;16.31;5329.9;0.0;1148.4;0.0;1145454.5454545456;0.0;-0.78;28.4;4.3;1.6;0.0;0.0
18;08:30;1.0;0.0;0.0;22.27;141.23;42.42;25.45;0.0;0.0;3694.4;-3694.4;52.46;4920.1;0.0;694.4;0.0;1145454.5454545456;0.0;-0.73;28.4;4.31;1.61;0.0;0.0
19;09:00;0.92;0.0;0.0;22.8;140.8;41.89;25.14;0.0;0.0;3207.14;-3207.14;42.82;4981.3;0.0;451.9;0.0;1145454.5454545456;0.3;-0.68;26.7;4.32;1.62;0.0;0.0
20;09:30;0.2;0.0;0.0;22.57;140.37;41.36;24.82;0.0;0.0;1035.62;-1035.62;13.83;5546.3;0.0;435.6;0.0;1145454.5454545456;0.07;-0.63;26.7;4.33;1.63;0.0;0.0
21;10:00;0.2;0.0;0.0;22.33;139.93;40.83;24.5;0.0;0.0;1191.63;-1191.63;16.03;5734.3;0.0;591.6;0.0;1145454.5454545456;0.0;-0.58;26.9;4.34;1.64;0.0;0.0
22;10:30;0.2;0.0;0.0;22.1;139.5;40.3;24.18;0.0;0.0;1531.84;-1531.84;20.6;5519.6;0.0;931.8;0.0;1145454.5454545456;0.0;-0.53;26.9;4.35;1.65;0.0;0.0
