timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;0.0;0.2;21.57;133.42;0.0;0.0;734.06;-734.06;3.67;2367.8;0.0;134.1;0.0;-1.1;10.0;4.24;1.54;0.0;0.0
2;00:30;0.0;0.0;21.37;132.99;0.0;0.0;133.4;-133.4;0.67;2555.8;0.0;133.4;0.13;-1.1;10.0;4.24;1.54;0.0;0.0
3;01:00;1.0;0.0;22.13;132.56;0.0;0.0;3133.58;-3133.58;18.64;2689.3;0.0;133.6;0.0;-1.1;11.9;4.24;1.54;0.0;0.0
4;01:30;0.2;0.0;22.1;132.13;0.0;0.0;732.91;-732.91;4.36;2840.1;0.0;132.9;0.0;-1.1;11.9;4.24;1.54;0.0;0.0
5;02:00;0.4;0.0;22.26;131.7;0.0;0.0;1333.35;-1333.35;6.4;2974.9;0.0;133.4;0.0;-1.15;9.6;4.23;1.53;0.0;0.0
6;02:30;0.4;0.0;22.41;131.27;0.0;0.0;1332.2;-1332.2;6.39;3114.6;0.0;132.2;0.0;-1.25;9.6;4.22;1.52;0.0;0.0
7;03:00;0.0;0.2;22.16;139.51;0.0;0.0;733.04;-733.04;2.86;3207.3;0.0;133.0;0.0;-1.28;7.8;4.21;1.51;0.0;0.0
8;03:30;0.2;0.0;22.1;139.08;0.0;0.0;733.75;-733.75;2.86;3286.9;0.0;133.8;0.0;-1.23;7.8;4.22;1.52;0.0;0.0
9;04:00;0.68;0.0;22.5;138.65;0.0;0.0;2190.38;-2190.38;9.53;3371.5;0.0;143.4;0.0;-1.18;8.7;4.23;1.53;0.0;0.0
10;04:30;0.63;0.0;22.85;138.22;0.0;0.0;2062.3;-2062.3;8.97;3400.8;0.0;166.2;0.35;-1.13;8.7;4.24;1.54;0.0;0.0
11;05:00;0.34;0.0;22.91;137.79;0.0;0.0;1646.82;-1646.82;7.41;3498.9;0.0;638.0;0.41;-1.05;9.0;4.25;1.55;0.0;0.0
12;05:30;0.28;0.0;22.91;137.36;0.0;0.0;2410.74;-2410.74;10.85;3539.6;0.0;1571.0;0.41;-0.95;9.0;4.27;1.57;0.0;0.0
