timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;0.0;0.2;21.57;132.49;0.0;0.0;731.13;-731.13;-0.55;2329.9;0.0;131.1;0.0;-2.0;-1.5;4.08;1.38;0.0;0.0
2;00:30;0.0;0.0;21.35;132.06;0.0;0.0;128.6;-128.6;-0.1;2795.7;0.0;128.6;0.15;-2.0;-1.5;4.08;1.38;0.0;0.0
3;01:00;1.0;0.0;22.05;131.63;0.0;0.0;3131.04;-3131.04;-5.79;3034.1;0.0;131.0;0.0;-2.05;-3.7;4.07;1.37;0.0;0.0
4;01:30;0.2;0.0;21.99;131.2;0.0;0.0;745.1;-745.1;-1.38;3155.8;0.0;145.1;0.0;-2.15;-3.7;4.05;1.35;0.0;0.0
5;02:00;0.2;0.0;21.93;130.77;0.0;0.0;745.35;-745.35;-2.12;3142.5;0.0;145.4;0.0;-2.3;-5.7;4.03;1.33;0.0;0.0
6;02:30;0.26;0.0;21.93;130.34;0.0;0.0;912.44;-912.44;-2.6;3067.8;0.0;132.4;0.0;-2.5;-5.7;3.99;1.29;0.0;0.0
7;03:00;0.27;0.0;21.93;129.91;0.0;0.0;1076.49;-1076.49;-3.61;3181.1;0.0;259.8;0.0;-2.72;-6.7;3.95;1.25;0.0;0.0
8;03:30;0.29;0.0;21.93;129.48;0.0;0.0;1430.58;-1430.58;-4.79;3397.0;0.0;549.2;0.0;-2.97;-6.7;3.91;1.21;0.0;0.0
9;04:00;0.35;0.0;21.93;129.05;0.0;0.0;1796.05;-1796.05;-5.12;3948.8;0.0;760.3;0.0;-3.24;-5.7;3.86;1.16;0.0;0.0
10;04:30;0.43;0.0;21.93;128.62;0.0;0.0;2217.47;-2217.47;-6.32;4830.8;0.0;935.0;0.0;-3.54;-5.7;3.8;1.1;0.0;0.0
11;05:00;0.49;0.0;21.93;128.19;0.0;0.0;2367.0;-2367.0;-2.72;5473.3;0.0;898.0;0.0;-3.8;-2.3;3.76;1.06;0.0;0.0
12;05:30;0.52;0.0;21.93;127.76;0.0;0.0;2235.49;-2235.49;-2.57;5783.0;0.0;669.1;0.0;-4.0;-2.3;3.72;1.02;0.0;0.0
13;06:00;0.82;0.0;22.18;127.32;0.0;0.0;2951.91;-2951.91;-39.26;5647.3;0.0;503.9;0.0;-4.27;-26.6;3.67;1.0;0.0;0.0
14;06:30;0.78;0.0;22.43;126.89;0.0;0.0;2755.12;-2755.12;-36.64;5150.6;0.0;417.7;0.0;-4.62;-26.6;3.61;1.0;0.0;0.0
15;07:00;0.83;0.0;22.71;87.35;0.0;0.0;2823.53;-2823.53;-26.12;5162.4;4088.4;325.8;0.21;-4.87;-18.5;3.56;1.0;0.0;0.0
16;07:30;0.91;0.0;23.0;86.92;0.0;0.0;2945.05;-2945.05;-27.24;5937.9;0.0;216.9;0.5;-5.02;-18.5;3.54;1.0;0.0;0.0
17;08:00;0.57;0.0;23.0;86.49;0.0;0.0;2055.72;-2055.72;-8.74;5951.6;0.0;331.8;0.5;-5.34;-8.5;3.48;1.0;0.0;0.0
18;08:30;0.52;0.0;23.0;82.7;0.0;0.0;2227.68;-2227.68;-9.47;5198.4;350.7;680.3;0.5;-5.84;-8.5;3.39;1.0;0.0;0.0
19;09:00;0.5;0.0;23.0;82.27;0.0;0.0;2251.94;-2251.94;-0.11;5015.1;0.0;743.7;0.5;-6.03;-0.1;3.36;1.0;0.0;0.0
20;09:30;0.0;1.0;22.59;74.9;0.0;0.0;3513.62;-3513.62;-0.18;5224.3;3725.7;513.6;0.09;-5.88;-0.1;3.38;1.0;0.0;0.0
21;10:00;1.0;0.0;22.96;74.47;0.0;0.0;3334.02;-3334.02;6.67;5443.6;0.0;334.0;0.46;-5.63;4.0;3.43;1.0;0.0;0.0
22;10:30;0.0;1.0;22.54;102.74;0.0;0.0;3219.17;-3219.17;6.44;5404.2;0.0;219.2;0.04;-5.28;4.0;3.49;1.0;0.0;0.0
23;11:00;1.0;0.0;22.97;102.31;0.0;0.0;3348.41;-3348.41;13.9;5031.4;0.0;348.4;0.47;-4.98;8.3;3.54;1.0;0.0;0.0
24;11:30;0.38;0.0;22.97;101.02;0.0;0.0;1880.66;-1880.66;7.8;4017.2;90.2;748.7;0.47;-4.73;8.3;3.59;1.0;0.0;0.0
25;12:00;0.0;0.0;22.68;100.58;0.0;0.0;1059.54;-1059.54;3.76;3758.7;0.0;1059.5;0.18;-4.58;7.1;3.62;1.0;0.0;0.0
26;12:30;0.0;0.0;22.35;100.15;0.0;0.0;1259.77;-1259.77;4.47;4190.2;0.0;1259.8;0.0;-4.53;7.1;3.63;1.0;0.0;0.0
27;13:00;0.43;0.0;22.35;99.72;0.0;0.0;2441.8;-2441.8;-2.08;4604.8;0.0;1163.9;0.0;-4.45;-1.7;3.64;1.0;0.0;0.0
