timeslot;time of day;heatGenerationCoefficientSpaceHeating;temperatureBufferStorage;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];Electricity [W];thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);numberOfStarts_HP;HP_isRunning
1;00:00;0.0;21.63;0.0;0.0;1139.83;-1139.83;-0.85;9849.8;1139.8;0.0;-2.0;-1.5;4.08;0.0;0.0
2;00:30;1.0;22.23;0.0;0.0;16229.9;-16229.9;-12.17;10314.4;1229.9;0.0;-2.0;-1.5;4.08;0.0;0.0
3;01:00;0.97;22.8;0.0;0.0;15768.9;-15768.9;-29.17;11303.4;1242.9;0.3;-2.05;-3.7;4.07;0.0;0.0
4;01:30;0.22;22.8;0.0;0.0;4400.02;-4400.02;-8.14;12853.0;1173.5;0.3;-2.15;-3.7;4.05;0.0;0.0
5;02:00;0.25;22.8;0.0;0.0;5013.82;-5013.82;-14.29;14998.6;1232.3;0.3;-2.3;-5.7;4.03;0.0;0.0
6;02:30;0.2;22.73;0.0;0.0;4428.15;-4428.15;-12.62;17781.2;1428.2;0.23;-2.5;-5.7;3.99;0.0;0.0
7;03:00;0.2;22.63;0.0;0.0;4474.46;-4474.46;-14.99;19720.4;1474.5;0.13;-2.72;-6.7;3.95;0.0;0.0
8;03:30;0.6;22.8;0.0;0.0;10351.92;-10351.92;-34.68;20758.0;1360.9;0.3;-2.97;-6.7;3.91;0.0;0.0
9;04:00;0.36;22.8;0.0;0.0;7118.99;-7118.99;-20.29;20668.2;1701.0;0.3;-3.24;-5.7;3.86;0.0;0.0
10;04:30;0.34;22.8;0.0;0.0;7681.45;-7681.45;-21.89;19373.0;2526.0;0.3;-3.54;-5.7;3.8;0.0;0.0
11;05:00;0.44;22.8;0.0;0.0;9851.61;-9851.61;-11.33;24512.7;3266.6;0.3;-3.8;-2.3;3.76;0.0;0.0
12;05:30;0.66;22.8;0.0;0.0;13796.16;-13796.16;-15.87;36530.8;3917.2;0.3;-4.0;-2.3;3.72;0.0;0.0
13;06:00;0.73;22.8;0.0;0.0;15554.57;-15554.57;-206.88;40072.6;4579.1;0.3;-4.27;-26.6;3.67;0.0;0.0
14;06:30;0.64;22.8;0.0;0.0;14890.64;-14890.64;-198.05;34553.5;5253.1;0.3;-4.62;-26.6;3.61;0.0;0.0
15;07:00;0.63;22.8;0.0;0.0;14808.05;-14808.05;-136.97;33202.9;5425.6;0.3;-4.87;-18.5;3.56;0.0;0.0
16;07:30;0.69;22.8;0.0;0.0;15393.69;-15393.69;-142.39;36308.2;5061.7;0.3;-5.02;-18.5;3.54;0.0;0.0
17;08:00;0.24;22.52;0.0;0.0;7654.21;-7654.21;-32.53;36178.1;4055.7;0.02;-5.34;-8.5;3.48;0.0;0.0
18;08:30;0.27;22.29;0.0;0.0;6339.81;-6339.81;-26.94;32589.4;2363.3;0.0;-5.84;-8.5;3.39;0.0;0.0
19;09:00;0.2;22.05;0.0;0.0;4880.47;-4880.47;-0.24;29242.9;1880.5;0.0;-6.03;-0.1;3.36;0.0;0.0
20;09:30;0.21;21.87;0.0;0.0;5896.08;-5896.08;-0.29;26155.4;2690.6;0.0;-5.88;-0.1;3.38;0.0;0.0
21;10:00;0.0;21.55;0.0;0.0;3703.29;-3703.29;7.41;26196.4;3703.3;0.0;-5.63;4.0;3.43;0.0;0.0
22;10:30;0.0;21.2;0.0;0.0;4932.59;-4932.59;9.87;29581.8;4932.6;0.3;-5.28;4.0;3.49;0.0;0.0
23;11:00;0.55;21.2;0.0;0.0;13516.53;-13516.53;56.09;28795.2;5328.0;0.3;-4.98;8.3;3.54;0.0;0.0
24;11:30;0.44;21.2;0.0;0.0;11456.09;-11456.09;47.54;23548.8;4832.1;0.3;-4.73;8.3;3.59;0.0;0.0
25;12:00;1.0;21.59;0.0;0.0;19223.29;-19223.29;68.24;21639.8;4223.3;0.0;-4.58;7.1;3.62;0.0;0.0
26;12:30;1.0;21.95;0.0;0.0;18493.83;-18493.83;65.65;23298.2;3493.8;0.0;-4.53;7.1;3.63;0.0;0.0
27;13:00;0.99;22.28;0.0;0.0;18028.55;-18028.55;-15.32;25888.7;3244.6;0.0;-4.45;-1.7;3.64;0.0;0.0
28;13:30;0.87;22.5;0.0;0.0;16522.55;-16522.55;-14.04;29475.4;3508.6;0.0;-4.35;-1.7;3.66;0.0;0.0
29;14:00;1.0;22.8;0.0;0.0;19241.26;-19241.26;-16.36;29296.4;4241.3;0.3;-4.25;-1.7;3.67;0.0;0.0
30;14:30;0.2;22.63;0.0;0.0;8475.01;-8475.01;-7.2;25091.8;5475.0;0.13;-4.15;-1.7;3.69;0.0;0.0
31;15:00;0.2;22.46;0.0;0.0;8562.67;-8562.67;-14.56;24906.9;5562.7;0.0;-4.08;-3.4;3.71;0.0;0.0
32;15:30;0.2;22.25;0.0;0.0;7425.23;-7425.23;-12.62;29019.0;4425.2;0.0;-4.03;-3.4;3.72;0.0;0.0
33;16:00;0.2;22.03;0.0;0.0;6996.02;-6996.02;-3.5;29511.2;3996.0;0.0;-3.95;-1.0;3.73;0.0;0.0
34;16:30;0.2;21.85;0.0;0.0;7323.87;-7323.87;-3.66;26133.9;4323.9;0.0;-3.85;-1.0;3.75;0.0;0.0
35;17:00;0.2;21.7;0.0;0.0;7587.02;-7587.02;45.14;23554.9;4587.0;0.0;-3.8;11.9;3.76;0.0;0.0
36;17:30;0.2;21.57;0.0;0.0;7781.0;-7781.0;46.3;21829.3;4781.0;0.0;-3.8;11.9;3.76;0.0;0.0
37;18:00;0.2;21.44;0.0;0.0;7479.37;-7479.37;36.65;22241.1;4479.4;0.06;-3.87;9.8;3.74;0.0;0.0
