timeslot;time of day;simulationResult_electricalLoad_combined;simulationResult_RESGeneration_combined;simulationResult_PVGeneration_combined;simulationResult_SurplusEnergy_combined;simulationResult_costs_combined
1;00:00;110058.34;0.0;0.0;0.0;-82.54
2;00:30;110058.3;0.0;0.0;0.0;-82.54
3;01:00;110058.2;0.0;0.0;0.0;-203.61
4;01:30;110058.73;0.0;0.0;0.0;-203.61
5;02:00;110060.2;0.0;0.0;0.0;-313.67
6;02:30;110057.94;0.0;0.0;0.0;-313.67
7;03:00;110058.89;0.0;0.0;0.0;-368.7
8;03:30;110058.17;0.0;0.0;0.0;-368.69
9;04:00;110056.89;0.0;0.0;0.0;-313.66
10;04:30;110060.32;0.0;0.0;0.0;-313.67
11;05:00;110057.87;0.0;0.0;0.0;-126.57
12;05:30;110058.79;0.0;0.0;0.0;-126.57
13;06:00;110058.51;0.0;0.0;0.0;-1463.78
14;06:30;110057.56;0.0;0.0;0.0;-1463.77
15;07:00;110059.64;0.0;0.0;0.0;-1018.05
16;07:30;110057.4;0.0;0.0;0.0;-1018.03
17;08:00;110059.1;0.0;0.0;0.0;-467.75
18;08:30;110057.82;0.0;0.0;0.0;-467.75
19;09:00;110058.77;0.0;0.0;0.0;-5.5
20;09:30;110058.82;0.0;0.0;0.0;-5.5
21;10:00;110058.48;0.0;0.0;0.0;220.12
22;10:30;110058.32;0.0;0.0;0.0;220.12
23;11:00;110057.47;0.0;0.0;0.0;456.74
24;11:30;110057.36;0.0;0.0;0.0;456.74
25;12:00;110059.5;0.0;0.0;0.0;390.71
26;12:30;110058.29;0.0;0.0;0.0;390.71
27;13:00;110060.11;0.0;0.0;0.0;-93.55
28;13:30;110059.15;0.0;0.0;0.0;-93.55
29;14:00;110057.55;0.0;0.0;0.0;-93.55
30;14:30;110057.97;0.0;0.0;0.0;-93.55
31;15:00;110058.53;0.0;0.0;0.0;-187.1
32;15:30;110059.15;0.0;0.0;0.0;-187.1
33;16:00;110058.29;0.0;0.0;0.0;-55.03
34;16:30;110057.34;0.0;0.0;0.0;-55.03
35;17:00;110057.53;0.0;0.0;0.0;654.84
36;17:30;110056.66;0.0;0.0;0.0;654.84
37;18:00;110056.12;0.0;0.0;0.0;539.28
38;18:30;110058.5;0.0;0.0;0.0;539.29
39;19:00;110057.86;0.0;0.0;0.0;731.88
40;19:30;110058.41;0.0;0.0;0.0;731.89
41;20:00;110060.09;0.0;0.0;0.0;440.24
42;20:30;114758.24;0.0;0.0;0.0;459.03
43;21:00;112409.1;0.0;0.0;0.0;432.78
44;21:30;110058.13;0.0;0.0;0.0;423.72
45;22:00;38337.4;0.0;0.0;0.0;164.85
46;22:30;51191.38;0.0;0.0;0.0;220.12
47;23:00;110058.71;0.0;0.0;0.0;-198.11
48;23:30;110057.63;0.0;0.0;0.0;-198.1
