timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;chargingPowerEV;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_SOCofEV;simulationResult_energyLevelOfEV;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];Availability of the EV;Energy Consumption of the EV;thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;0.0;1.0;0.0;21.59;164.18;40.0;24.0;0.0;0.0;3130.03;-3130.03;-2.35;2012.0;0.0;130.0;1.0;0.0;0.0;-2.0;-1.5;4.08;1.38;0.0;0.0
2;00:30;1.0;0.0;4700.0;22.32;163.75;43.49;26.09;0.0;0.0;7833.8;-7833.8;-5.88;2627.1;0.0;133.8;1.0;0.0;0.0;-2.0;-1.5;4.08;1.38;0.0;0.0
3;01:00;0.0;0.76;0.0;22.09;193.16;43.49;26.09;0.0;0.0;2401.84;-2401.84;-4.44;3037.3;0.0;127.2;1.0;0.0;0.0;-2.05;-3.7;4.07;1.37;0.0;0.0
4;01:30;1.0;0.0;4700.0;22.77;192.73;46.97;28.18;0.0;0.0;7809.64;-7809.64;-14.45;3228.3;0.0;109.6;1.0;0.0;0.27;-2.15;-3.7;4.05;1.35;0.0;0.0
5;02:00;0.31;0.0;4700.0;22.8;192.3;50.46;30.27;0.0;0.0;5727.37;-5727.37;-16.32;3244.2;0.0;110.0;1.0;0.0;0.3;-2.3;-5.7;4.03;1.33;0.0;0.0
6;02:30;0.0;0.2;4700.0;22.56;199.27;53.94;32.37;0.0;0.0;5429.46;-5429.46;-15.47;3072.8;0.0;129.5;1.0;0.0;0.06;-2.5;-5.7;3.99;1.29;0.0;0.0
7;03:00;0.0;0.2;0.0;22.32;206.02;53.94;32.37;0.0;0.0;746.73;-746.73;-2.5;3138.5;0.0;146.7;1.0;0.0;0.0;-2.72;-6.7;3.95;1.25;0.0;0.0
8;03:30;0.0;0.2;4700.0;22.05;212.51;57.43;34.46;0.0;0.0;5461.63;-5461.63;-18.3;3457.6;0.0;161.6;1.0;0.0;0.0;-2.97;-6.7;3.91;1.21;0.0;0.0
9;04:00;1.0;0.0;4700.0;22.64;212.08;60.92;36.55;0.0;0.0;7981.18;-7981.18;-22.75;3762.5;0.0;281.2;1.0;0.0;0.14;-3.24;-5.7;3.86;1.16;0.0;0.0
10;04:30;0.2;0.0;0.0;22.5;211.65;60.92;36.55;0.0;0.0;1112.6;-1112.6;-3.17;4052.3;0.0;512.6;1.0;0.0;0.0;-3.54;-5.7;3.8;1.1;0.0;0.0
11;05:00;0.76;0.0;0.0;22.8;211.22;60.92;36.55;0.0;0.0;3031.43;-3031.43;-3.49;4629.8;0.0;759.5;1.0;0.0;0.3;-3.8;-2.3;3.76;1.06;0.0;0.0
12;05:30;0.5;0.0;0.0;22.8;210.79;60.92;36.55;0.0;0.0;2517.33;-2517.33;-2.89;5515.1;0.0;1023.0;1.0;0.0;0.3;-4.0;-2.3;3.72;1.02;0.0;0.0
13;06:00;0.54;0.0;0.0;22.8;210.36;60.92;36.55;0.0;0.0;2669.24;-2669.24;-35.5;5913.6;0.0;1046.2;0.5;0.0;0.3;-4.27;-26.6;3.67;1.0;0.0;0.0
14;06:30;0.41;0.0;0.0;22.69;209.93;59.91;35.95;0.0;0.0;2040.78;-2040.78;-27.14;5791.8;0.0;812.6;0.0;2170334.9282296654;0.19;-4.62;-26.6;3.61;1.0;0.0;0.0
15;07:00;0.2;0.0;0.0;22.42;194.93;58.91;35.34;0.0;0.0;1221.5;-1221.5;-11.3;5705.7;1522.1;621.5;0.0;2170334.9282296654;0.0;-4.87;-18.5;3.56;1.0;0.0;0.0
16;07:30;0.2;0.0;0.0;22.14;194.5;57.9;34.74;0.0;0.0;1075.93;-1075.93;-9.95;5657.9;0.0;475.9;0.0;2170334.9282296654;0.0;-5.02;-18.5;3.54;1.0;0.0;0.0
17;08:00;0.2;0.0;0.0;21.86;194.07;56.9;34.14;0.0;0.0;947.12;-947.12;-4.03;5671.3;0.0;347.1;0.0;2170334.9282296654;0.0;-5.34;-8.5;3.48;1.0;0.0;0.0
18;08:30;1.0;0.0;0.0;22.2;193.64;55.89;33.53;0.0;0.0;3236.23;-3236.23;-13.75;5750.2;0.0;236.2;0.0;2170334.9282296654;0.0;-5.84;-8.5;3.39;1.0;0.0;0.0
19;09:00;1.0;0.0;0.0;22.51;185.8;54.89;32.93;0.0;0.0;3299.58;-3299.58;-0.16;5987.5;775.0;299.6;0.0;2170334.9282296654;0.01;-6.03;-0.1;3.36;1.0;0.0;0.0
20;09:30;1.0;0.0;0.0;22.79;185.37;53.88;32.33;0.0;0.0;3549.19;-3549.19;-0.18;6394.0;0.0;549.2;0.0;2170334.9282296654;0.29;-5.88;-0.1;3.38;1.0;0.0;0.0
21;10:00;0.2;0.0;0.0;22.46;184.94;52.88;31.73;0.0;0.0;1223.18;-1223.18;2.45;6384.8;0.0;623.2;0.0;2170334.9282296654;0.0;-5.63;4.0;3.43;1.0;0.0;0.0
22;10:30;1.0;0.0;0.0;22.8;183.59;51.87;31.12;0.0;0.0;3509.43;-3509.43;7.02;5931.3;96.0;509.4;0.0;2170334.9282296654;0.3;-5.28;4.0;3.49;1.0;0.0;0.0
23;11:00;0.2;0.0;0.0;22.53;183.16;50.87;30.52;0.0;0.0;979.43;-979.43;4.06;5567.9;0.0;379.4;0.0;2170334.9282296654;0.03;-4.98;8.3;3.54;1.0;0.0;0.0
24;11:30;0.2;0.0;0.0;22.29;182.73;49.86;29.92;0.0;0.0;832.07;-832.07;3.45;5301.0;0.0;232.1;0.0;2170334.9282296654;0.0;-4.73;8.3;3.59;1.0;0.0;0.0
25;12:00;0.2;0.0;0.0;22.07;182.29;48.86;29.31;0.0;0.0;1033.85;-1033.85;3.67;5025.9;0.0;433.8;0.0;2170334.9282296654;0.0;-4.58;7.1;3.62;1.0;0.0;0.0
26;12:30;0.2;0.0;0.0;21.87;181.86;47.85;28.71;0.0;0.0;1608.84;-1608.84;5.71;4742.0;0.0;1008.8;0.0;2170334.9282296654;0.0;-4.53;7.1;3.63;1.0;0.0;0.0
27;13:00;0.2;0.0;0.0;21.66;181.43;46.85;28.11;0.0;0.0;1880.01;-1880.01;-1.6;4801.2;0.0;1280.0;0.0;2170334.9282296654;0.0;-4.45;-1.7;3.64;1.0;0.0;0.0
28;13:30;0.2;0.0;0.0;21.43;181.0;45.84;27.51;0.0;0.0;1826.39;-1826.39;-1.55;5227.2;0.0;1226.4;0.0;2170334.9282296654;0.07;-4.35;-1.7;3.66;1.0;0.0;0.0
29;14:00;0.73;0.0;0.0;21.62;180.57;44.84;26.9;0.0;0.0;3214.93;-3214.93;-2.73;5455.7;0.0;1025.5;0.0;2170334.9282296654;0.0;-4.25;-1.7;3.67;1.0;0.0;0.0
30;14:30;0.0;0.0;0.0;21.2;137.81;43.83;26.3;0.0;0.0;667.29;-667.29;-0.57;5473.2;4424.8;667.3;0.0;2170334.9282296654;0.3;-4.15;-1.7;3.69;1.0;0.0;0.0
31;15:00;0.51;0.0;0.0;21.21;137.38;42.83;25.7;0.0;0.0;2010.27;-2010.27;-3.42;5499.7;0.0;488.4;0.0;2170334.9282296654;0.29;-4.08;-3.4;3.71;1.01;0.0;0.0
32;15:30;1.0;0.0;0.0;21.63;135.73;41.82;25.09;0.0;0.0;3501.14;-3501.14;-5.95;5535.7;127.4;501.1;0.0;2170334.9282296654;0.0;-4.03;-3.4;3.72;1.02;0.0;0.0
33;16:00;0.0;0.0;0.0;21.2;135.3;41.82;25.09;0.0;0.0;532.16;-532.16;-0.27;5616.2;0.0;532.2;1.0;0.0;0.3;-3.95;-1.0;3.73;1.03;0.0;0.0
34;16:30;0.52;0.0;0.0;21.2;134.87;41.82;25.09;0.0;0.0;2127.7;-2127.7;-1.06;5744.0;0.0;582.7;1.0;0.0;0.3;-3.85;-1.0;3.75;1.05;0.0;0.0
35;17:00;0.49;0.0;0.0;21.2;134.44;41.82;25.09;0.0;0.0;2230.1;-2230.1;13.27;5415.2;0.0;765.8;1.0;0.0;0.3;-3.8;11.9;3.76;1.06;0.0;0.0
36;17:30;0.82;0.0;0.0;21.55;134.01;41.82;25.09;0.0;0.0;3547.62;-3547.62;21.11;4598.4;0.0;1090.6;1.0;0.0;0.0;-3.8;11.9;3.76;1.06;0.0;0.0
37;18:00;0.0;0.0;0.0;21.2;133.58;41.82;25.09;0.0;0.0;1378.17;-1378.17;6.75;4579.4;0.0;1378.2;1.0;0.0;0.3;-3.87;9.8;3.74;1.04;0.0;0.0
