timeslot;time of day;heatGenerationCoefficientSpaceHeating;heatGenerationCoefficientDHW;chargingPowerEV;temperatureBufferStorage;usableVolumeDHWTank;simulationResult_SOCofEV;simulationResult_energyLevelOfEV;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];DHW [W];Electricity [W];Availability of the EV;Energy Consumption of the EV;thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);COP (DHW);numberOfStarts_HP;HP_isRunning
1;00:00;0.0;1.0;4700.0;21.57;164.18;43.49;26.09;0.0;0.0;7831.4;-7831.4;-5.87;2350.4;0.0;131.4;1.0;0.0;0.0;-2.0;-1.5;4.08;1.38;0.0;0.0
2;00:30;1.0;0.0;0.0;22.28;163.75;43.49;26.09;0.0;0.0;3127.96;-3127.96;-2.35;2812.1;0.0;128.0;1.0;0.0;0.0;-2.0;-1.5;4.08;1.38;0.0;0.0
3;01:00;0.0;0.56;0.0;22.04;185.51;43.49;26.09;0.0;0.0;1823.39;-1823.39;-3.37;3092.1;0.0;132.0;1.0;0.0;0.0;-2.05;-3.7;4.07;1.37;0.0;0.0
4;01:30;1.0;0.0;0.0;22.73;185.08;43.49;26.09;0.0;0.0;3144.02;-3144.02;-5.82;3177.8;0.0;144.0;1.0;0.0;0.23;-2.15;-3.7;4.05;1.35;0.0;0.0
5;02:00;0.34;0.0;0.0;22.8;184.65;43.49;26.09;0.0;0.0;1174.9;-1174.9;-3.35;3171.2;0.0;144.7;1.0;0.0;0.3;-2.3;-5.7;4.03;1.33;0.0;0.0
6;02:30;0.0;0.2;4700.0;22.56;191.62;46.97;28.18;0.0;0.0;5433.26;-5433.26;-15.48;3065.8;0.0;133.3;1.0;0.0;0.06;-2.5;-5.7;3.99;1.29;0.0;0.0
7;03:00;0.2;0.0;4700.0;22.5;191.19;50.46;30.27;0.0;0.0;5562.55;-5562.55;-18.63;3150.2;0.0;262.6;1.0;0.0;0.0;-2.72;-6.7;3.95;1.25;0.0;0.0
8;03:30;0.2;0.0;4700.0;22.41;190.76;53.94;32.37;0.0;0.0;5842.29;-5842.29;-19.57;3437.3;0.0;542.3;1.0;0.0;0.0;-2.97;-6.7;3.91;1.21;0.0;0.0
9;04:00;0.79;0.0;4700.0;22.8;190.33;57.43;34.46;0.0;0.0;7833.03;-7833.03;-22.32;4008.3;0.0;765.7;1.0;0.0;0.3;-3.24;-5.7;3.86;1.16;0.0;0.0
10;04:30;0.0;0.2;0.0;22.42;196.23;57.43;34.46;0.0;0.0;1528.99;-1528.99;-4.36;4882.8;0.0;929.0;1.0;0.0;0.0;-3.54;-5.7;3.8;1.1;0.0;0.0
11;05:00;0.93;0.0;4700.0;22.8;195.8;60.92;36.55;0.0;0.0;8387.97;-8387.97;-9.65;5497.1;0.0;901.0;1.0;0.0;0.3;-3.8;-2.3;3.76;1.06;0.0;0.0
12;05:30;0.53;0.0;0.0;22.8;195.37;60.92;36.55;0.0;0.0;2248.26;-2248.26;-2.59;5833.3;0.0;668.5;1.0;0.0;0.3;-4.0;-2.3;3.72;1.02;0.0;0.0
13;06:00;0.31;0.0;0.0;22.62;194.93;60.92;36.55;0.0;0.0;1434.33;-1434.33;-19.08;5745.1;0.0;505.8;1.0;0.0;0.12;-4.27;-26.6;3.67;1.0;0.0;0.0
14;06:30;0.2;0.0;0.0;22.38;194.5;60.92;36.55;0.0;0.0;1017.91;-1017.91;-13.54;5203.3;0.0;417.9;1.0;0.0;0.0;-4.62;-26.6;3.61;1.0;0.0;0.0
15;07:00;0.2;0.0;0.0;22.14;152.99;60.92;36.55;0.0;0.0;921.93;-921.93;-8.53;5273.2;4293.9;321.9;1.0;0.0;0.0;-4.87;-18.5;3.56;1.0;0.0;0.0
16;07:30;1.0;0.0;0.0;22.49;152.56;60.92;36.55;0.0;0.0;3217.33;-3217.33;-29.76;5997.1;0.0;217.3;1.0;0.0;0.0;-5.02;-18.5;3.54;1.0;0.0;0.0
